阿爸,a'ba
干砌毛乱石垫层,gan'qi'mao'luan'shi'dian'ceng
干砌毛乱石护底,gan'qi'mao'luan'shi'hu'di
干砌毛乱石护坡,gan'qi'mao'luan'shi'hu'po
干砌毛乱石基础,gan'qi'mao'luan'shi'ji'chu
干砌毛乱石排水沟,gan'qi'mao'luan'shi'pai'shui'gou
干砌毛乱石桥背,gan'qi'mao'luan'shi'qiao'bei
干砌毛乱石桥墩,gan'qi'mao'luan'shi'qiao'dun
干砌毛乱石桥台,gan'qi'mao'luan'shi'qiao'tai
干砌毛乱石填腹石,gan'qi'mao'luan'shi'tian'fu'shi
干砌毛乱石闸墩,gan'qi'mao'luan'shi'zha'dun
干砌毛石,gan'qi'mao'shi
干砌毛石挡土墙,gan'qi'mao'shi'dang'tu'qiang
干砌毛石护底,gan'qi'mao'shi'hu'di
干砌毛石护坡,gan'qi'mao'shi'hu'po
干砌毛石基础,gan'qi'mao'shi'ji'chu
干砌毛石面勾平缝,gan'qi'mao'shi'mian'gou'ping'feng
干砌毛石面勾凸缝,gan'qi'mao'shi'mian'gou'tu'feng
干砌毛石排水沟,gan'qi'mao'shi'pai'shui'gou
干砌毛石桥背,gan'qi'mao'shi'qiao'bei
干砌毛石桥墩,gan'qi'mao'shi'qiao'dun
干砌毛石桥台,gan'qi'mao'shi'qiao'tai
干砌毛石填腹石,gan'qi'mao'shi'tian'fu'shi
干砌毛石闸墩,gan'qi'mao'shi'zha'dun
干砌片石,gan'qi'pian'shi
干砌石,gan'qi'shi
干砌石坝,gan'qi'shi'ba
干砌条料石,gan'qi'tiao'liao'shi
干砌条石,gan'qi'tiao'shi
干砌条石护底,gan'qi'tiao'shi'hu'di
干砌条石护坡,gan'qi'tiao'shi'hu'po
干砌细料石,gan'qi'xi'liao'shi
干砌筑,gan'qi'zhu
干砌砖,gan'qi'zhuan
干亲家,gan'qin'jia
干清宫,gan'qing'gong
干权面,gan'quan'mian
感热,gan're
干热气候,gan're'qi'hou
感热外罩,gan're'wai'zhao
感色,gan'se
感色灵敏度,gan'se'ling'min'du
杆上变压器,gan'shang'bian'ya'qi
杆上变压器安装,gan'shang'bian'ya'qi'an'zhuang
杆上控制箱,gan'shang'kong'zhi'xiang
杆上配电设备,gan'shang'pei'dian'she'bei
杆上配电设备安装,gan'shang'pei'dian'she'bei'an'zhuang
干涉,gan'she
干式变压器,gan'shi'bian'ya'qi
干湿表,gan'shi'biao
干式出土,gan'shi'chu'tu
干式出土盾构掘进,gan'shi'chu'tu'dun'gou'jue'jin
干式出土盾构掘进机,gan'shi'chu'tu'dun'gou'jue'jin'ji
干式出土掘进,gan'shi'chu'tu'jue'jin
干式工艺,gan'shi'gong'yi
干式立管,gan'shi'li'guan
干式喷射,gan'shi'pen'she
干式墙,gan'shi'qiang
干式通气管,gan'shi'tong'qi'guan
干湿土,gan'shi'tu
干式消防立管,gan'shi'xiao'fang'li'guan
干式乙炔,gan'shi'yi'que
干式乙炔回火,gan'shi'yi'que'hui'huo
干式预制装配构造,gan'shi'yu'zhi'zhuang'pei'gou'zao
干式自动喷水系统,gan'shi'zi'dong'pen'shui'xi'tong
干手器,gan'shou'qi
干水泥砂子,gan'shui'ni'sha'zi
甘肃山楂,gan'su'shan'zha
甘遂,gan'sui
干缩湿胀,gan'suo'shi'zhang
干缩湿胀性,gan'suo'shi'zhang'xing
杆塔号,gan'ta'hao
杆塔型式,gan'ta'xing'shi
杆位,gan'wei
感温,gan'wen
感温火灾探测器,gan'wen'huo'zai'tan'ce'qi
感温泡,gan'wen'pao
感温泡长度,gan'wen'pao'chang'du
杆系,gan'xi
干洗店,gan'xi'dian
干线,gan'xian
干线电缆,gan'xian'dian'lan
干线公路,gan'xian'gong'lu
干性油,gan'xing'you
干压砖,gan'ya'zhuan
感烟,gan'yan
感烟火灾探测器,gan'yan'huo'zai'tan'ce'qi
感烟探测器,gan'yan'tan'ce'qi
干衣机,gan'yi'ji
干硬稠度灰浆,gan'ying'chou'du'hui'jiang
感应电动机,gan'ying'dian'dong'ji
干硬灰浆,gan'ying'hui'jiang
干硬混凝土,gan'ying'hun'ning'tu
感应量计,gan'ying'liang'ji
感应脉冲瞬变系统,gan'ying'mai'chong'shun'bian'xi'tong
感应线圈,gan'ying'xian'quan
感应效应,gan'ying'xiao'ying
干硬性,gan'ying'xing
干硬性混合料,gan'ying'xing'hun'he'liao
干硬性混合物,gan'ying'xing'hun'he'wu
干硬性混凝土,gan'ying'xing'hun'ning'tu
干硬性水泥砂浆,gan'ying'xing'shui'ni'sha'jiang
肝俞,gan'yu
干淤泥,gan'yu'ni
干运,gan'yun
干燥饱和蒸汽,gan'zao'bao'he'zheng'qi
干燥混合料,gan'zao'hun'he'liao
干燥剂,gan'zao'ji
干燥机,gan'zao'ji
干燥棚,gan'zao'peng
干燥室,gan'zao'shi
干粘,gan'zhan
干粘玻璃碴,gan'zhan'bo'li'cha
干粘石,gan'zhan'shi
甘蔗板,gan'zhe'ban
干针,gan'zhen
干制法,gan'zhi'fa
干重分拌,gan'zhong'fen'ban
甘竹,gan'zhu
肝主筋,gan'zhu'jin
干砖,gan'zhuan
杆状电池,gan'zhuang'dian'chi
杆座,gan'zuo
杆座安装,gan'zuo'an'zhuang
钢柏木,gang'bai'mu
钢百页,gang'bai'ye
钢板,gang'ban
钢板衬砌,gang'ban'chen'qi
钢板错牙,gang'ban'cuo'ya
钢板垫板,gang'ban'dian'ban
钢板焊接异径管,gang'ban'han'jie'yi'jing'guan
钢板焊制,gang'ban'han'zhi
钢板后靠,gang'ban'hou'kao
钢板环,gang'ban'huan
钢板脚踏门制,gang'ban'jiao'ta'men'zhi
钢板接地极板,gang'ban'jie'di'ji'ban
钢板内套环,gang'ban'nei'tao'huan
钢板套环,gang'ban'tao'huan
钢板套环制作,gang'ban'tao'huan'zhi'zuo
钢板外套环,gang'ban'wai'tao'huan
钢板网,gang'ban'wang
钢板网吊顶,gang'ban'wang'diao'ding
钢板网顶棚,gang'ban'wang'ding'peng
钢板网隔断,gang'ban'wang'ge'duan
钢板网抹灰,gang'ban'wang'mo'hui
钢板网抹灰吊顶,gang'ban'wang'mo'hui'diao'ding
钢板网墙,gang'ban'wang'qiang
钢板围堰,gang'ban'wei'yan
钢板制锯架,gang'ban'zhi'ju'jia
钢板止水,gang'ban'zhi'shui
钢板桩格型,gang'ban'zhuang'ge'xing
钢板桩格型围堰,gang'ban'zhuang'ge'xing'wei'yan
钢板桩围堰,gang'ban'zhuang'wei'yan
钢并沟线夹,gang'bing'gou'xian'jia
钢材,gang'cai
钢材半成品,gang'cai'ban'cheng'pin
钢材半成品运输,gang'cai'ban'cheng'pin'yun'shu
钢材表,gang'cai'biao
钢材电动煨弯机,gang'cai'dian'dong'wei'wan'ji
刚才一览表,gang'cai'yi'lan'biao
钢碴,gang'cha
钢插销,gang'cha'xiao
港昌路,gang'chang'lu
港昌中,gang'chang'zhong
钢车,gang'che
钢车挡,gang'che'dang
钢撑,gang'cheng
钢串片,gang'chuan'pian
钢串片式,gang'chuan'pian'shi
钢窗带纱扇,gang'chuang'dai'sha'shan
钢窗合页,gang'chuang'he'ye
钢窗料,gang'chuang'liao
钢锤,gang'chui
钢带比,gang'dai'bi
钢带卷材,gang'dai'juan'cai
钢挡风桁架,gang'dang'feng'heng'jia
钢挡风架,gang'dang'feng'jia
港道,gang'dao
钢垫铁,gang'dian'tie
钢吊车,gang'diao'che
钢吊车梁,gang'diao'che'liang
钢吊车梯台,gang'diao'che'ti'tai
钢钉,gang'ding
钢顶柱,gang'ding'zhu
钢顶柱横梁,gang'ding'zhu'heng'liang
钢钉子,gang'ding'zi
刚度,gang'du
钢防盗门,gang'fang'dao'men
钢防风,gang'fang'feng
钢防风桁架,gang'fang'feng'heng'jia
钢防火卷帘门,gang'fang'huo'juan'lian'men
港封门,gang'feng'men
钢封门,gang'feng'men
钢封门安装,gang'feng'men'an'zhuang
钢封门拆除,gang'feng'men'chai'chu
钢封门吊装,gang'feng'men'diao'zhuang
钢扶梯,gang'fu'ti
钢扶梯平台,gang'fu'ti'ping'tai
杠杆臂,gang'gan'bi
杠杆式剪床,gang'gan'shi'jian'chuang
杠杆弯沉义,gang'gan'wan'chen'yi
钢格,gang'ge
钢格式地板,gang'ge'shi'di'ban
刚拱,gang'gong
钢拱架,gang'gong'jia
钢工具桩,gang'gong'ju'zhuang
刚构,gang'gou
钢构,gang'gou
刚构桥,gang'gou'qiao
钢管,gang'guan
钢管地面离心机械内涂,gang'guan'di'mian'li'xin'ji'xie'nei'tu
钢管地面人工内涂,gang'guan'di'mian'ren'gong'nei'tu
钢管顶进,gang'guan'ding'jin
钢管混凝土结构,gang'guan'hun'ning'tu'jie'gou
钢管挤压,gang'guan'ji'ya
钢管挤压顶进,gang'guan'ji'ya'ding'jin
钢管挤压连接机,gang'guan'ji'ya'lian'jie'ji
钢管家具,gang'guan'jia'ju
钢管井,gang'guan'jing
钢管框,gang'guan'kuang
钢管模压大小头,gang'guan'mo'ya'da'xiao'tou
钢管挑出,gang'guan'tiao'chu
钢管铁丝网门,gang'guan'tie'si'wang'men
钢管挖眼,gang'guan'wa'yan
钢管挖眼接支管,gang'guan'wa'yan'jie'zhi'guan
钢管煨制灯架,gang'guan'wei'zhi'deng'jia
钢管斜道,gang'guan'xie'dao
钢管桩精割盖帽,gang'guan'zhuang'jing'ge'gai'mao
钢管桩填心,gang'guan'zhuang'tian'xin
钢轨,gang'gui
钢轨钢,gang'gui'gang
钢轨枕,gang'gui'zhen
钢号码,gang'hao'ma
杠横,gang'heng
钢护管,gang'hu'guan
钢护筒,gang'hu'tong
钢花,gang'hua
钢化玻璃,gang'hua'bo'li
钢化玻璃高隔断,gang'hua'bo'li'gao'ge'duan
钢化玻璃门,gang'hua'bo'li'men
钢化玻璃平开门,gang'hua'bo'li'ping'kai'men
钢滑模,gang'hua'mo
钢滑升模板,gang'hua'sheng'mu'ban
钢化砖,gang'hua'zhuan
钢环板,gang'huan'ban
钢夹,gang'jia
钢架地台,gang'jia'di'tai
钢架拱,gang'jia'gong
钢架拱构件,gang'jia'gong'gou'jian
刚架构造,gang'jia'gou'zao
钢架梁,gang'jia'liang
钢架梁安装,gang'jia'liang'an'zhuang
钢架梁制作,gang'jia'liang'zhi'zuo
钢架梁制作安装,gang'jia'liang'zhi'zuo'an'zhuang
钢架楼梯,gang'jia'lou'ti
钢件,gang'jian
钢绞,gang'jiao
钢绞拉线,gang'jiao'la'xian
钢脚手配件,gang'jiao'shou'pei'jian
钢脚手配件钢管,gang'jiao'shou'pei'jian'gang'guan
钢脚手配件直角扣件铸钢,gang'jiao'shou'pei'jian'zhi'jiao'kou'jian'zhu'gang
钢绞线,gang'jiao'xian
刚接,gang'jie
钢结,gang'jie
钢结构,gang'jie'gou
钢结构工程,gang'jie'gou'gong'cheng
钢结构设计,gang'jie'gou'she'ji
钢结构刷油,gang'jie'gou'shua'you
钢结构支架,gang'jie'gou'zhi'jia
钢结构支架配管,gang'jie'gou'zhi'jia'pei'guan
钢筋,gang'jin
钢筋帮条焊,gang'jin'bang'tiao'han
钢筋保护层,gang'jin'bao'hu'ceng
钢筋表,gang'jin'biao
钢筋布置,gang'jin'bu'zhi
钢筋定位卡,gang'jin'ding'wei'ka
钢筋断面面积,gang'jin'duan'mian'mian'ji
钢筋镦头机,gang'jin'dun'tou'ji
钢筋翻样,gang'jin'fan'yang
钢筋腐蚀,gang'jin'fu'shi
钢筋工程,gang'jin'gong'cheng
钢筋混凝土,gang'jin'hun'ning'tu
钢筋混凝土坝,gang'jin'hun'ning'tu'ba
钢筋混凝土板桩,gang'jin'hun'ning'tu'ban'zhuang
钢筋混凝土沉井,gang'jin'hun'ning'tu'chen'jing
钢筋混凝土沉桩,gang'jin'hun'ning'tu'chen'zhuang
钢筋混凝土池,gang'jin'hun'ning'tu'chi
钢筋混凝土底版,gang'jin'hun'ning'tu'di'ban
钢筋混凝土地梁,gang'jin'hun'ning'tu'di'liang
钢筋混凝土方桩,gang'jin'hun'ning'tu'fang'zhuang
钢筋混凝土杆,gang'jin'hun'ning'tu'gan
钢筋混凝土杆组立,gang'jin'hun'ning'tu'gan'zu'li
钢筋混凝土格子,gang'jin'hun'ning'tu'ge'zi
钢筋混凝土工程,gang'jin'hun'ning'tu'gong'cheng
钢筋混凝土构件,gang'jin'hun'ning'tu'gou'jian
钢筋混凝土骨架,gang'jin'hun'ning'tu'gu'jia
钢筋混凝土管,gang'jin'hun'ning'tu'guan
钢筋混凝土管桩,gang'jin'hun'ning'tu'guan'zhuang
钢筋混凝土过梁,gang'jin'hun'ning'tu'guo'liang
钢筋混凝土剪力墙,gang'jin'hun'ning'tu'jian'li'qiang
钢筋混凝土结构,gang'jin'hun'ning'tu'jie'gou
钢筋混凝土井圈,gang'jin'hun'ning'tu'jing'quan
钢筋混凝土井圈安装,gang'jin'hun'ning'tu'jing'quan'an'zhuang
钢筋混凝土井圈制作,gang'jin'hun'ning'tu'jing'quan'zhi'zuo
钢筋混凝土梁,gang'jin'hun'ning'tu'liang
钢筋混凝土楼盖,gang'jin'hun'ning'tu'lou'gai
钢筋混凝土楼梯,gang'jin'hun'ning'tu'lou'ti
钢筋混凝土路面,gang'jin'hun'ning'tu'lu'mian
钢筋混凝土滤板,gang'jin'hun'ning'tu'lv'ban
钢筋混凝土滤板安装,gang'jin'hun'ning'tu'lv'ban'an'zhuang
钢筋混凝土滤板制作,gang'jin'hun'ning'tu'lv'ban'zhi'zuo
钢筋混凝土平基,gang'jin'hun'ning'tu'ping'ji
钢筋混凝土桥,gang'jin'hun'ning'tu'qiao
钢筋混凝土渗渠管,gang'jin'hun'ning'tu'shen'qu'guan
钢筋混凝土渗渠管安装,gang'jin'hun'ning'tu'shen'qu'guan'an'zhuang
钢筋混凝土渗渠管制作,gang'jin'hun'ning'tu'shen'qu'guan'zhi'zuo
钢筋混凝土外套环,gang'jin'hun'ning'tu'wai'tao'huan
钢筋混凝土无梁楼盖,gang'jin'hun'ning'tu'wu'liang'lou'gai
钢筋混凝土形梁,gang'jin'hun'ning'tu'xing'liang
钢筋混凝土烟囱,gang'jin'hun'ning'tu'yan'cong
钢筋挤压,gang'jin'ji'ya
钢筋挤压连接机,gang'jin'ji'ya'lian'jie'ji
钢筋加工厂,gang'jin'jia'gong'chang
钢筋加气混凝土过梁,gang'jin'jia'qi'hun'ning'tu'guo'liang
钢筋间隔基,gang'jin'jian'ge'ji
钢筋解捆,gang'jin'jie'kun
钢筋锯断机,gang'jin'ju'duan'ji
钢筋拉伸机,gang'jin'la'shen'ji
钢筋冷镦机,gang'jin'leng'dun'ji
钢筋冷轧扭机,gang'jin'leng'zha'niu'ji
钢筋笼井,gang'jin'long'jing
钢筋码,gang'jin'ma
钢筋钳子,gang'jin'qian'zi
钢筋石笼,gang'jin'shi'long
钢筋石笼护面,gang'jin'shi'long'hu'mian
钢筋束,gang'jin'shu
钢筋束配置,gang'jin'shu'pei'zhi
钢筋套管连接,gang'jin'tao'guan'lian'jie
钢筋调直,gang'jin'tiao'zhi
钢筋砼,gang'jin'tong
钢筋砼结构,gang'jin'tong'jie'gou
钢筋弯具,gang'jin'wan'ju
钢筋弯曲工专,gang'jin'wan'qu'gong'zhuan
钢筋网,gang'jin'wang
钢筋网垫子,gang'jin'wang'dian'zi
钢筋网敷设设备,gang'jin'wang'fu'she'she'bei
钢筋网片,gang'jin'wang'pian
钢筋位移,gang'jin'wei'yi
钢筋应力,gang'jin'ying'li
钢筋应力计,gang'jin'ying'li'ji
钢筋制安,gang'jin'zhi'an
钢筋直径,gang'jin'zhi'jing
钢筋砖过梁,gang'jin'zhuan'guo'liang
钢筋砖结构,gang'jin'zhuan'jie'gou
钢筋砖砌体,gang'jin'zhuan'qi'ti
刚劲因数,gang'jing'yin'shu
钢精扎头,gang'jing'zha'tou
钢精扎头底板,gang'jing'zha'tou'di'ban
钢锯片,gang'ju'pian
港口城市,gang'kou'cheng'shi
钢拉条,gang'la'tiao
钢缆绳,gang'lan'sheng
钢肋板,gang'lei'ban
钢梁,gang'liang
钢梁制作,gang'liang'zhi'zuo
钢檩,gang'lin
钢檩条,gang'lin'tiao
钢零星构件,gang'ling'xing'gou'jian
杠柳,gang'liu
钢龙骨,gang'long'gu
港龙洪利,gang'long'hong'li
钢漏斗,gang'lou'dou
钢楼梯,gang'lou'ti
钢驴,gang'lv
钢驴防盗门,gang'lv'fang'dao'men
钢门,gang'men
钢门锁,gang'men'suo
钢门旋钮,gang'men'xuan'niu
钢抹,gang'mo
钢模,gang'mo
钢模钢撑,gang'mo'gang'cheng
钢模另配件,gang'mo'ling'pei'jian
钢模模数,gang'mo'mo'shu
钢磨片,gang'mo'pian
钢模台车,gang'mo'tai'che
钢抹压光,gang'mo'ya'guang
钢模支撑,gang'mo'zhi'cheng
钢木,gang'mu
钢模,gang'mu
钢模板,gang'mu'ban
钢模板调平机,gang'mu'ban'tiao'ping'ji
钢木大门,gang'mu'da'men
钢木构件,gang'mu'gou'jian
钢木家具,gang'mu'jia'ju
钢木门插锁,gang'mu'men'cha'suo
钢木屋架,gang'mu'wu'jia
钢木屋架安装,gang'mu'wu'jia'an'zhuang
钢木支撑,gang'mu'zhi'cheng
钢爬杆,gang'pa'gan
钢跑板,gang'pao'ban
钢盆式,gang'pen'shi
钢盆式橡胶支座,gang'pen'shi'xiang'jiao'zhi'zuo
钢片比,gang'pian'bi
钢平焊法兰,gang'ping'han'fa'lan
钢墙架,gang'qiang'jia
钢桥,gang'qiao
钢锹,gang'qiao
钢桥结构,gang'qiao'jie'gou
钢桥索,gang'qiao'suo
钢球,gang'qiu
钢曲管,gang'qu'guan
钢曲管合口,gang'qu'guan'he'kou
钢束,gang'shu
钢刷,gang'shua
港水域,gang'shui'yu
钢丝,gang'si
钢丝布,gang'si'bu
钢丝捆,gang'si'kun
钢丝轮,gang'si'lun
钢丝盘,gang'si'pan
钢丝绳,gang'si'sheng
钢丝刷,gang'si'shua
钢丝索,gang'si'suo
钢丝网,gang'si'wang
钢丝网隔断,gang'si'wang'ge'duan
钢丝网架,gang'si'wang'jia
钢丝网架水泥夹心板,gang'si'wang'jia'shui'ni'jia'xin'ban
钢丝网架水泥夹心板墙,gang'si'wang'jia'shui'ni'jia'xin'ban'qiang
钢丝网石笼,gang'si'wang'shi'long
钢丝网水泥护坡,gang'si'wang'shui'ni'hu'po
钢丝网水泥砂浆抹带接口,gang'si'wang'shui'ni'sha'jiang'mo'dai'jie'kou
钢酸构,gang'suan'gou
钢榫钉,gang'sun'ding
钢索架设,gang'suo'jia'she
钢索拉紧,gang'suo'la'jin
钢索式,gang'suo'shi
钢索直径,gang'suo'zhi'jing
钢套环,gang'tao'huan
钢梯,gang'ti
钢梯安装,gang'ti'an'zhuang
钢梯扶手,gang'ti'fu'shou
钢梯平台,gang'ti'ping'tai
钢梯制作,gang'ti'zhi'zuo
钢梯制作安装,gang'ti'zhi'zuo'an'zhuang
钢梯子,gang'ti'zi
钢铁厂,gang'tie'chang
钢铁家具,gang'tie'jia'ju
钢铁梁,gang'tie'liang
钢铁托梁,gang'tie'tuo'liang
岗亭,gang'ting
钢砼,gang'tong
钢筒管,gang'tong'guan
钢透水管,gang'tou'shui'guan
钢托架,gang'tuo'jia
钢托架梁,gang'tuo'jia'liang
缸瓦管,gang'wa'guan
缸瓦管铺设,gang'wa'guan'pu'she
钢瓦下水道,gang'wa'xia'shui'dao
钢屋架,gang'wu'jia
钢屋架拼装,gang'wu'jia'pin'zhuang
港霞路,gang'xia'lu
钢弦,gang'xian
钢弦混凝土,gang'xian'hun'ning'tu
钢线卡子,gang'xian'qia'zi
钢纤维混凝土路面,gang'xian'wei'hun'ning'tu'lu'mian
钢镶合板,gang'xiang'he'ban
钢箱梁,gang'xiang'liang
钢屑,gang'xie
钢屑砂浆,gang'xie'sha'jiang
钢芯,gang'xin
钢芯铝绞线,gang'xin'lv'jiao'xian
钢芯铝线,gang'xin'lv'xian
钢芯铜线,gang'xin'tong'xian
刚性,gang'xing
刚性板,gang'xing'ban
刚性玻璃,gang'xing'bo'li
刚性防水屋面,gang'xing'fang'shui'wu'mian
刚性钢构架,gang'xing'gang'gou'jia
刚性构件,gang'xing'gou'jian
刚性护栏,gang'xing'hu'lan
刚性角,gang'xing'jiao
刚性力矩,gang'xing'li'ju
刚性联接,gang'xing'lian'jie
刚性连接,gang'xing'lian'jie
刚性路基,gang'xing'lu'ji
刚性路面,gang'xing'lu'mian
刚性门座,gang'xing'men'zuo
刚毅酒壶,gang'yi'jiu'hu
冈夷条纹,gang'yi'tiao'wen
钢闸,gang'zha
钢栅栏门,gang'zha'lan'men
钢闸墙,gang'zha'qiang
钢折叠门,gang'zhe'die'men
钢支撑轴力,gang'zhi'cheng'zhou'li
钢制挡土板,gang'zhi'dang'tu'ban
钢制挡土板支撑,gang'zhi'dang'tu'ban'zhi'cheng
钢制挡土板支撑按拆,gang'zhi'dang'tu'ban'zhi'cheng'an'chai
钢质垫板,gang'zhi'dian'ban
钢制动梁,gang'zhi'dong'liang
钢制二合三通,gang'zhi'er'he'san'tong
钢制二合三通合口,gang'zhi'er'he'san'tong'he'kou
钢制复合防静电地板,gang'zhi'fu'he'fang'jing'dian'di'ban
钢制构件,gang'zhi'gou'jian
钢制构件装配,gang'zhi'gou'jian'zhuang'pei
钢制落水斗雨水篦,gang'zhi'luo'shui'dou'yu'shui'bi
钢制拼合模板,gang'zhi'pin'he'mu'ban
钢制三通合口,gang'zhi'san'tong'he'kou
钢制调节堰门,gang'zhi'tiao'jie'yan'men
钢制外套环,gang'zhi'wai'tao'huan
钢制桩,gang'zhi'zhuang
钢制桩挡土板,gang'zhi'zhuang'dang'tu'ban
钢制桩靴,gang'zhi'zhuang'xue
钢支座,gang'zhi'zuo
刚竹,gang'zhu
钢柱,gang'zhu
钢柱安装,gang'zhu'an'zhuang
钢柱门框,gang'zhu'men'kuang
钢柱上,gang'zhu'shang
钢柱制作,gang'zhu'zhi'zuo
钢柱制作安装,gang'zhu'zhi'zuo'an'zhuang
钢桩,gang'zhuang
钢装甲,gang'zhuang'jia
钢桩围堰,gang'zhuang'wei'yan
钢字码,gang'zi'ma
钢走道,gang'zou'dao
钢走道平台,gang'zou'dao'ping'tai
高爆力,gao'bao'li
高杯,gao'bei
高杯基础,gao'bei'ji'chu
高标号水泥,gao'biao'hao'shui'ni
高标号水泥砂浆,gao'biao'hao'shui'ni'sha'jiang
高层办公楼,gao'ceng'ban'gong'lou
高层公寓,gao'ceng'gong'yu
高层建筑,gao'ceng'jian'zhu
高层建筑混凝土结构技术规程,gao'ceng'jian'zhu'hun'ning'tu'jie'gou'ji'shu'gui'cheng
高层住宅,gao'ceng'zhu'zhai
高层住宅区域,gao'ceng'zhu'zhai'qu'yu
高程,gao'cheng
高处作业分级,gao'chu'zuo'ye'fen'ji
高纯水,gao'chun'shui
高的,gao'de
高登贵格,gao'deng'gui'ge
高第,gao'di
高低杠,gao'di'gang
高低跨,gao'di'kua
高低联跨,gao'di'lian'kua
高低压,gao'di'ya
高点,gao'dian
高电压,gao'dian'ya
高顶值,gao'ding'zhi
高度,gao'du
高度限制,gao'du'xian'zhi
高尔,gao'er
高尔夫,gao'er'fu
高尔夫球场,gao'er'fu'qiu'chang
高尔夫球车,gao'er'fu'qiu'che
高反差,gao'fan'cha
高反差保留,gao'fan'cha'bao'liu
高钒钢,gao'fan'gang
高钒钢型,gao'fan'gang'xing
高分子,gao'fen'zi
高分子材料,gao'fen'zi'cai'liao
高分子多孔小球,gao'fen'zi'duo'kong'xiao'qiu
高峰小时交通量,gao'feng'xiao'shi'jiao'tong'liang
高幅度减水外加剂,gao'fu'du'jian'shui'wai'jia'ji
高负荷曝气,gao'fu'he'bao'qi
高杆灯灯盘,gao'gan'deng'deng'pan
高杆灯架,gao'gan'deng'jia
高杆灯架制作,gao'gan'deng'jia'zhi'zuo
高杆女贞球,gao'gan'nv'zhen'qiu
锆刚玉,gao'gang'yu
高铬铸铁,gao'ge'zhu'tie
高光度设置,gao'guang'du'she'zhi
高光面油,gao'guang'mian'you
高光区域,gao'guang'qu'yu
高光颜色,gao'guang'yan'se
高柜,gao'gui
高规,gao'gui
高和易性混凝土,gao'he'yi'xing'hun'ning'tu
高厚比,gao'hou'bi
膏肓,gao'huang
高级,gao'ji
高级钢,gao'ji'gang
高级工程师,gao'ji'gong'cheng'shi
高级光线跟踪,gao'ji'guang'xian'gen'zong
高级建筑师,gao'ji'jian'zhu'shi
高级路面,gao'ji'lu'mian
高技术产业,gao'ji'shu'chan'ye
高技术产业开发区,gao'ji'shu'chan'ye'kai'fa'qu
高技术建筑,gao'ji'shu'jian'zhu
高级外用晴雨乳胶漆,gao'ji'wai'yong'qing'yu'ru'jiao'qi
高级照明,gao'ji'zhao'ming
高架车,gao'jia'che
高架道路,gao'jia'dao'lu
高架渡槽,gao'jia'du'cao
高架桥,gao'jia'qiao
高架人行道,gao'jia'ren'xing'dao
高架桶,gao'jia'tong
高架蓄水箱,gao'jia'xu'shui'xiang
高架引道,gao'jia'yin'dao
高蛟红,gao'jiao'hong
高精度,gao'jing'du
告警系统,gao'jing'xi'tong
高抗,gao'kang
高克升,gao'ke'sheng
高空带,gao'kong'dai
高空气象计,gao'kong'qi'xiang'ji
高空引接地下线安装,gao'kong'yin'jie'di'xia'xian'an'zhuang
高跨,gao'kua
高快固混凝土,gao'kuai'gu'hun'ning'tu
高快固水泥,gao'kuai'gu'shui'ni
高宽比,gao'kuan'bi
高栏,gao'lan
高栏村,gao'lan'cun
高栏岛,gao'lan'dao
高栏港,gao'lan'gang
高篱,gao'li
高粱,gao'liang
膏淋,gao'lin
高硫堆焊,gao'liu'dui'han
高炉料钟,gao'lu'liao'zhong
高炉铁,gao'lu'tie
高炉铁合金,gao'lu'tie'he'jin
高铝水泥,gao'lv'shui'ni
高锰,gao'meng
高锰钢堆焊,gao'meng'gang'dui'han
高密,gao'mi
高密度板,gao'mi'du'ban
高密度电法,gao'mi'du'dian'fa
高密度电法反演,gao'mi'du'dian'fa'fan'yan
高密度电阻率法,gao'mi'du'dian'zu'lv'fa
高密府绸,gao'mi'fu'chou
高模数聚合物纤维,gao'mo'shu'ju'he'wu'xian'wei
高炮锹,gao'pao'qiao
高喷装置移位,gao'pen'zhuang'zhi'yi'wei
高频焊接,gao'pin'han'jie
高频率震动器,gao'pin'lv'zhen'dong'qi
高频率振动实机,gao'pin'lv'zhen'dong'shi'ji
高频率整面机,gao'pin'lv'zheng'mian'ji
高频扬声器,gao'pin'yang'sheng'qi
高强度砖,gao'qiang'du'zhuan
高强螺栓,gao'qiang'luo'shuan
高强自攻螺栓,gao'qiang'zi'gong'luo'shuan
镐锹,gao'qiao
高山草甸风景区,gao'shan'cao'dian'feng'jing'qu
高山风景区,gao'shan'feng'jing'qu
高山积雪,gao'shan'ji'xue
高山榕,gao'shan'rong
高山植物,gao'shan'zhi'wu
高山植物园,gao'shan'zhi'wu'yuan
高设花台,gao'she'hua'tai
高水,gao'shui
高水位池塘,gao'shui'wei'chi'tang
高水温故障停机,gao'shui'wen'gu'zhang'ting'ji
高水箱,gao'shui'xiang
高斯模糊,gao'si'mo'hu
高斯式分布,gao'si'shi'fen'bu
高思特,gao'si'te
高速层,gao'su'ceng
高速滴式生物过滤器,gao'su'di'shi'sheng'wu'guo'lv'qi
高速电梯,gao'su'dian'ti
高速钢刀具,gao'su'gang'dao'ju
高速公路,gao'su'gong'lu
高速过滤器,gao'su'guo'lv'qi
高速客梯,gao'su'ke'ti
高速空气第系统,gao'su'kong'qi'di'xi'tong
高速气扳机,gao'su'qi'ban'ji
高速砂滤器,gao'su'sha'lv'qi
高速生物过滤器,gao'su'sheng'wu'guo'lv'qi
