阿爸,a'ba
乜东东,mie'dong'dong
乜都得,mie'dou'dei
乜都假,mie'dou'jia
乜都识,mie'dou'shi
咩都唔想做,mie'dou'wu'xiang'zuo
乜都有,mie'dou'you
孭飞,mie'fei
乜咯,mie'ge
咩嘅,mie'ge
乜公司,mie'gong'si
乜话,mie'hua
乜环境,mie'huan'jing
孭镬,mie'huo
乜姐,mie'jie
乜剧,mie'ju
搣开,mie'kai
咩快递,mie'kuai'di
乜嚟嘎,mie'li'ga
咩黎嘅,mie'li'ge
乜哩价,mie'li'jia
咩黎咖,mie'li'ka
乜乜,mie'mie
乜乜物物,mie'mie'wu'wu
乜名,mie'ming
咩设计,mie'she'ji
乜事,mie'shi
乜树,mie'shu
孭书包,mie'shu'bao
乜水,mie'shui
乜说话,mie'shuo'hua
乜天气,mie'tian'qi
乜嘢,mie'ye
乜嘢话,mie'ye'hua
咩意思咯,mie'yi'si'ge
咩咋,mie'za
孭仔,mie'zai
乜滞,mie'zhi
咩专业,mie'zhuan'ye
咩姿势,mie'zi'shi
民田,min'tian
明白嘅,ming'bai'ge
明呃,ming'e
明滚,ming'gun
明火,ming'huo
明咖啦,ming'ka'la
明渠,ming'qu
命水,ming'shui
明唔明,ming'wu'ming
明虾,ming'xia
明仔哥,ming'zai'ge
冥纸,ming'zhi
墨笔,mo'bi
莫答,mo'da
摩打,mo'da
磨答湿,mo'da'shi
摩登,mo'deng
摩登瓜子,mo'deng'gua'zi
墨剧,mo'ju
摸埋,mo'mai
摸盲盲,mo'mang'mang
摸门钉,mo'men'ding
摩纳哥,mo'na'ge
墨七,mo'qi
墨水笔,mo'shui'bi
抹台布,mo'tai'bu
模特儿,mo'te'er
嚤佗,mo'tuo
摩托,mo'tuo
摩晞,mo'xi
抹下汗,mo'xia'han
墨砚,mo'yan
墨鱼,mo'yu
抹咗,mo'zuo
踎低,mou'di
踎墩,mou'dun
某怪你,mou'guai'ni
某乜啊,mou'mie'a
某嘢价,mou'ye'jia
木独,mu'du
木糠,mu'kang
木口木面,mu'kou'mu'mian
木虱,mu'shi
木头公仔,mu'tou'gong'zai
木嘴,mu'zui
南无,na'mo
南无佬,na'mo'lao
嗱嗱啉,na'na'lin
拿拿声,na'na'sheng
哪往,na'wang
拿西,na'xi
乸型,na'xing
拿嘢食,na'ye'shi
拿住部,na'zhu'bu
拿咗未,na'zuo'wei
耐不耐,nai'bu'nai
孻瓜,nai'gua
孻屘,nai'man
奶奶,nai'nai
孻女,nai'nv
奶式,nai'shi
奈斯,nai'si
耐唔耐,nai'wu'nai
耐唔中,nai'wu'zhong
耐唔住,nai'wu'zhu
奶昔,nai'xi
孻仔,nai'zai
耐中,nai'zhong
难抵,nan'di
难顶,nan'ding
南风窗,nan'feng'chuang
难嘅,nan'ge
南关高中,nan'guan'gao'zhong
南华李,nan'hua'li
男咖,nan'ka
南路,nan'lu
南乳,nan'ru
南乳花生,nan'ru'hua'sheng
南乳肉,nan'ru'rou
蝻蛇,nan'she
南特,nan'te
南洋,nan'yang
南洋伯,nan'yang'bo
男仔,nan'zai
男仔头,nan'zai'tou
南枣,nan'zao
闹哄哄,nao'hong'hong
闹交,nao'jiao
闹热,nao're
闹完交,nao'wan'jiao
脑囟,nao'xin
呢本野,ne'ben'ye
呢笔钱,ne'bi'qian
呢编,ne'bian
呢部,ne'bu
呢部机,ne'bu'ji
呢部嘢,ne'bu'ye
呢餐饭,ne'can'fan
呢场波,ne'chang'bo
呢处,ne'chu
呢出嘢,ne'chu'ye
呢单野,ne'dan'ye
呢单嘢,ne'dan'ye
呢啲,ne'di
呢啲事,ne'di'shi
呢啲嘢,ne'di'ye
呢地野,ne'di'ye
呢度,ne'du
呢段嘢,ne'duan'ye
呢番话,ne'fan'hua
呢份嘢,ne'fen'ye
呢杠嘢,ne'gang'ye
呢个,ne'ge
呢个词,ne'ge'ci
呢集,ne'ji
呢几间,ne'ji'jian
呢几年,ne'ji'nian
呢几排,ne'ji'pai
呢件,ne'jian
呢间公司,ne'jian'gong'si
呢间铺,ne'jian'pu
呢件事,ne'jian'shi
呢间嘢,ne'jian'ye
呢句好,ne'ju'hao
呢类人,ne'lei'ren
呢两场,ne'liang'chang
呢两对,ne'liang'dui
呢两条友,ne'liang'tiao'you
呢两样,ne'liang'yang
呢嗱,ne'na
呢排,ne'pai
呢篇嘢,ne'pian'ye
呢期,ne'qi
呢三样,ne'san'yang
呢世仔,ne'shi'zai
呢首歌,ne'shou'ge
呢套戏,ne'tao'xi
呢套野,ne'tao'ye
呢条女,ne'tiao'nv
呢条友,ne'tiao'you
呢位,ne'wei
呢味野,ne'wei'ye
呢样果样,ne'yang'guo'yang
呢样嘢,ne'yang'ye
呢一刻,ne'yi'ke
呢张呢,ne'zhang'ne
呢张相,ne'zhang'xiang
呢只款,ne'zhi'kuan
呢只色,ne'zhi'se
呢种人,ne'zhong'ren
呢种心态,ne'zhong'xin'tai
呢种行为,ne'zhong'xing'wei
内伤,nei'shang
嫩水,nen'shui
泥湴,ni'ban
你报唔报,ni'bao'wu'bao
你查咗,ni'cha'zuo
泥尘,ni'chen
你出咗,ni'chu'zuo
你吹乜,ni'chui'mie
你等唔等,ni'deng'wu'deng
你哋,ni'di
你地,ni'di
你睇咯,ni'di'ge
你啲人,ni'di'ren
你睇咗,ni'di'zuo
你点返,ni'dian'fan
你都傻嘅,ni'dou'sha'ge
你都喺姐,ni'dou'xi'jie
你都早点训,ni'dou'zao'dian'xun
你都早点训啦,ni'dou'zao'dian'xun'la
你都知呢,ni'dou'zhi'ne
你咁大,ni'gan'da
你咁都得,ni'gan'dou'de
你咁高,ni'gan'gao
你咁嘅,ni'gan'ge
你咁讲,ni'gan'jiang
你咁叻,ni'gan'le
你感屎价,ni'gan'shi'jia
你感衰价,ni'gan'shuai'jia
你咁样,ni'gan'yang
你咁猪,ni'gan'zhu
你嘅,ni'ge
你个死人头,ni'ge'si'ren'tou
你个头,ni'ge'tou
你够系咯,ni'gou'xi'lo
泥骨虫,ni'gu'chong
你估系,ni'gu'xi
你果只,ni'guo'zhi
你好好人,ni'hao'hao'ren
你好叻乜,ni'hao'le'mie
你好嘢,ni'hao'ye
你话咖,ni'hua'ka
你话乜话,ni'hua'mie'hua
你话呢,ni'hua'ne
你话事,ni'hua'shi
你话系就系啦,ni'hua'xi'jiu'xi'la
你话喺米罗,ni'hua'xi'mi'luo
你换咗,ni'huan'zuo
你见到咩,ni'jian'dao'mie
你讲得岩,ni'jiang'de'yan
你讲多次,ni'jiang'duo'ci
你讲笑遮话,ni'jiang'xiao'zhe'hua
你就想,ni'jiu'xiang
你老屎,ni'lao'shi
你老味,ni'lao'wei
你老尾,ni'lao'wei
尼龙,ni'long
匿埋,ni'mai
你闷唔闷,ni'men'wu'men
你咪理,ni'mi'li
你明咩,ni'ming'mie
你呢咖,ni'ne'ka
你呢排,ni'ne'pai
你惗好,ni'nian'hao
泥普萨过河自身难保,ni'pu'sa'guo'he'zi'shen'nan'bao
泥肉,ni'rou
你入来啦,ni'ru'lai'la
你上咗,ni'shang'zuo
你谂你,ni'shen'ni
泥水佬,ni'shui'lao
你条死仔,ni'tiao'si'zai
你条嘢,ni'tiao'ye
你唔好感啦,ni'wu'hao'gan'la
你唔觉咩,ni'wu'jue'mie
你唔了解,ni'wu'liao'jie
你唔去,ni'wu'qu
你唔试下,ni'wu'shi'xia
你唔系,ni'wu'xi
你唔系好,ni'wu'xi'hao
你唔信,ni'wu'xin
你唔早讲,ni'wu'zao'jiang
你唔中意乜,ni'wu'zhong'yi'mie
你喺,ni'xi
你喺边,ni'xi'bian
你系边呀,ni'xi'bian'ya
你喺得嘅,ni'xi'de'ge
你喺咪,ni'xi'mi
你喺乜水,ni'xi'mie'shui
你想点就点,ni'xiang'dian'jiu'dian
你信唔信,ni'xin'wu'xin
你训先,ni'xun'xian
你要嘅,ni'yao'ge
你要佢,ni'yao'qu
你又话去,ni'you'hua'qu
你有咩任务,ni'you'mie'ren'wu
你张台,ni'zhang'tai
你真系,ni'zhen'xi
你真系去,ni'zhen'xi'qu
你真系无聊,ni'zhen'xi'wu'liao
你中意啦,ni'zhong'yi'la
泥砖,ni'zhuan
你做紧乜,ni'zuo'jin'mie
你做紧咩呀,ni'zuo'jin'mie'ya
你做乜遮,ni'zuo'mie'zhe
你做完未,ni'zuo'wan'wei
念喘,nian'chuan
拈刺啖拈,nian'ci'dan'nian
拈刺噉拈,nian'ci'dan'nian
拈刺咁拈,nian'ci'gan'nian
惗的出,nian'de'chu
惗返起,nian'fan'qi
惗嘅,nian'ge
惗好,nian'hao
捻化,nian'hua
念计,nian'ji
年纪大咗,nian'ji'da'zuo
惗紧,nian'jin
念口黄,nian'kou'huang
捻捻,nian'nian
年轻人,nian'qing'ren
蔫韧,nian'ren
年生,nian'sheng
捻手菜,nian'shou'cai
年头,nian'tou
年晚煎堆人有我有,nian'wan'jian'dui'ren'you'wo'you
年尾,nian'wei
惗下,nian'xia
惗下惗下,nian'xia'nian'xia
念吓先,nian'xia'xian
捻样,nian'yang
念嘢,nian'ye
惗嘢,nian'ye
捻住,nian'zhu
娘管,niang'guan
嬲爆,niao'bao
嬲爆爆,niao'bao'bao
嬲到爆,niao'dao'bao
袅高,niao'gao
尿急,niao'ji
嬲你,niao'ni
啮牙,nie'ya
拧头,ning'tou
拧住,ning'zhu
拧转,ning'zhuan
拧转头,ning'zhuan'tou
牛白腩,niu'bai'nan
牛百叶,niu'bai'ye
牛草肚,niu'cao'du
牛肠,niu'chang
拗断,niu'duan
牛轭,niu'e
纽耳,niu'er
牛臯,niu'gao
牛皋,niu'gao
牛高马大,niu'gao'ma'da
纽公,niu'gong
牛牯,niu'gu
牛河,niu'he
拗痕,niu'hen
拗胡婆,niu'hu'po
钮活钮扣,niu'huo'niu'kou
扭计,niu'ji
扭计师爷,niu'ji'shi'ye
扭计祖宗,niu'ji'zu'zong
拗交,niu'jiao
牛噍牡丹,niu'jiao'mu'dan
拗颈,niu'jing
牛精,niu'jing
牛栏,niu'lan
拗烂脚,niu'lan'jiao
扭六壬,niu'liu'ren
纽门,niu'men
纽乸,niu'na
牛腩,niu'nan
扭拧,niu'ning
牛扒,niu'pa
牛皮,niu'pi
牛皮灯笼点极唔明,niu'pi'deng'long'dian'ji'wu'ming
拗气,niu'qi
拗撬,niu'qiao
牛乳,niu'ru
牛乳饼,niu'ru'bing
拗手瓜,niu'shou'gua
拗数口,niu'shu'kou
牛头裤,niu'tou'ku
牛王,niu'wang
牛王头,niu'wang'tou
扭纹,niu'wen
扭纹柴,niu'wen'chai
牛唔饮水唔揿得牛头低,niu'wu'yin'shui'wu'qin'de'niu'tou'di
拗心白菜,niu'xin'bai'cai
拗腰,niu'yao
牛油,niu'you
牛杂,niu'za
牛仔,niu'zai
牛仔裤,niu'zai'ku
牛辗,niu'zhan
燶饭,nong'fan
暖粒粒,nuan'li'li
暖水袋,nuan'shui'dai
暖水壶,nuan'shui'hu
暖唔暖,nuan'wu'nuan
糯米糍,nuo'mi'ci
糯米鷄,nuo'mi'ji
糯米鸡,nuo'mi'ji
女包,nv'bao
女女,nv'nv
女仔,nv'zai
女仔之家,nv'zai'zhi'jia
呕电,ou'dian
沤肥,ou'fei
沤气,ou'qi
欧嗮,ou'sai
欧塞尔,ou'sai'er
呕血,ou'xue
沤仔,ou'zai
怕丑,pa'chou
怕咩喔,pa'mie'wo
啪拿,pa'na
派司,pa'si
派司砵,pa'si'bo
怕蚊水,pa'wen'shui
怕羞仔,pa'xiu'zai
拍档,pai'dang
拍得过,pai'de'guo
拍得住,pai'de'zhu
派对,pai'dui
拍嘅,pai'ge
拍马屁,pai'ma'pi
派埋,pai'mai
拍乸,pai'na
派拿,pai'na
派士,pai'shi
拍手无尘,pai'shou'wu'chen
拍手掌,pai'shou'zhang
拍拖,pai'tuo
拍乌蝇,pai'wu'ying
拍心口,pai'xin'kou
拍硬档,pai'ying'dang
拍纸簿,pai'zhi'bu
盼谷,pan'gu
攀篱,pan'li
盘满鉢满,pan'man'bo'man
盘满钵满,pan'man'bo'man
判头盘,pan'tou'pan
番禺蜡烛假细心,pan'yu'la'zhu'jia'xi'xin
泡打粉,pao'da'fen
跑过黎,pao'guo'li
抛浪头,pao'lang'tou
抛生藕,pao'sheng'ou
抛水,pao'shui
炮仗,pao'zhang
炮仗颈,pao'zhang'jing
炮仗领,pao'zhang'ling
炮制,pao'zhi
配料,pei'liao
陪你食,pei'ni'shi
陪太子读书,pei'tai'zi'du'shu
赔汤药,pei'tang'yao
碰彩,peng'cai
棚寮,peng'liao
蟛蜞,peng'qi
棚尾拉箱暗中走人,peng'wei'la'xiang'an'zhong'zou'ren
碰啱,peng'yan
碰岩,peng'yan
朋友都系,peng'you'dou'xi
碰着黑,peng'zhe'hei
碰咗,peng'zuo
啤把,pi'ba
批荡,pi'dang
皮费,pi'fei
皮光肉滑,pi'guang'rou'hua
皮黄骨瘦,pi'huang'gu'shou
皮喼,pi'jie
啤梨,pi'li
啤令,pi'ling
劈炮,pi'pao
皮袍,pi'pao
啤啤仔,pi'pi'zai
皮箧,pi'qie
疋头,pi'tou
披头士,pi'tou'shi
批中,pi'zhong
擗咗,pi'zuo
片糖,pian'tang
嫖妓,piao'ji
撇人,pie'ren
撇甩,pie'shuai
撇脱,pie'tuo
拼沉,pin'chen
拼烂,pin'lan
频伦,pin'lun
频密,pin'mi
拼撇,pin'pie
拼撇嚟,pin'pie'li
频频扑扑,pin'pin'pu'pu
频扑,pin'pu
拼沈,pin'shen
平安,ping'an
平沽,ping'gu
苹果批,ping'guo'pi
乒铃,ping'ling
乒乓波,ping'pang'bo
乒乓球,ping'pang'qiu
平平滑滑,ping'ping'hua'hua
平平坦坦,ping'ping'tan'tan
平时都系,ping'shi'dou'xi
平唔到,ping'wu'dao
婆果,po'guo
迫力子,po'li'zi
婆妈,po'ma
婆乸,po'na
迫纽,po'niu
迫挟,po'xie
蒲吧,pu'ba
菩荙,pu'da
菩薘,pu'da
瀑肚,pu'du
扑飞,pu'fei
仆街,pu'jie
扑街,pu'jie
扑你个街,pu'ni'ge'jie
扑亲,pu'qin
蒲桃,pu'tao
菩提子,pu'ti'zi
蒲头,pu'tou
铺头,pu'tou
仆筑路,pu'zhu'lu
仆转,pu'zhuan
起膊,qi'bo
骑膊马,qi'bo'ma
起菜,qi'cai
七彩,qi'cai
汽车大灯,qi'che'da'deng
乞嗤,qi'chi
七除八扣,qi'chu'ba'kou
迉低,qi'di
契弟,qi'di
企定,qi'ding
乞儿,qi'er
起骨,qi'gu
七国咁乱,qi'guo'gan'luan
气呵气喘,qi'he'qi'chuan
齐黑,qi'hei
起镬,qi'huo
齐缉缉,qi'ji'ji
起价,qi'jia
契家佬,qi'jia'lao
契家婆契妈,qi'jia'po'qi'ma
气咳,qi'ke
起筷,qi'kuai
七老八十,qi'lao'ba'shi
起嚟,qi'li
企理,qi'li
奇离,qi'li
凄凉,qi'liang
骑咧,qi'lie
麒麟臂,qi'lin'bi
骑楼,qi'lou
骑楼底,qi'lou'di
气罗气喘,qi'luo'qi'chuan
起码系,qi'ma'xi
乞米佬食死蟹只只好,qi'mi'lao'shi'si'xie'zhi'zhi'hao
蜞乸,qi'na
契乸,qi'na
骑呢,qi'ne
骑呢怪,qi'ne'guai
骑牛王马,qi'niu'wang'ma
骑牛揾马,qi'niu'wen'ma
骑牛搵马,qi'niu'wen'ma
齐齐,qi'qi
企起,qi'qi
嘁起,qi'qi
七七八八,qi'qi'ba'ba
齐葺葺,qi'qi'qi
企起身,qi'qi'shen
嘁起条筋,qi'qi'tiao'jin
七七吓,qi'qi'xia
憇佢开心,qi'qu'kai'xin
企人边,qi'ren'bian
乞人憎,qi'ren'zeng
起肉,qi'rou
契嫂,qi'sao
起上嚟,qi'shang'li
起身,qi'shen
起身嚟,qi'shen'li
乞食,qi'shi
奇士,qi'shi
崎士,qi'shi
起势啖,qi'shi'dan
起势噉,qi'shi'dan
起势咁,qi'shi'gan
其实你系,qi'shi'ni'xi
起首,qi'shou
起水,qi'shui
起痰,qi'tan
企堂,qi'tang
起头,qi'tou
闙头,qi'tou
齐头,qi'tou
七头咁款,qi'tou'gan'kuan
齐头数,qi'tou'shu
七头仔,qi'tou'zai
企歪啲,qi'wai'di
起尾注,qi'wei'zhu
起屋,qi'wu
起唔到,qi'wu'dao
祇喺,qi'xi
企喺度,qi'xi'du
企系度,qi'xi'du
起先起意,qi'xian'qi'yi
起心,qi'xin
七星茶,qi'xing'cha
契爷,qi'ye
盵嘢,qi'ye
企一齐,qi'yi'qi
契仔,qi'zai
起章节附注,qi'zhang'jie'fu'zhu
齐整,qi'zheng
起租,qi'zu
铅笔刨,qian'bi'bao
前便,qian'bian
欠抦啊,qian'bing'a
悭得就悭,qian'de'jiu'qian
悭返,qian'fan
前嗰排,qian'ge'pai
悭鷄,qian'ji
悭鸡,qian'ji
悭俭,qian'jian
千拣万拣,qian'jian'wan'jian
签埋名,qian'mai'ming
悭皮,qian'pi
千祈,qian'qi
掅起,qian'qi
千祈唔好,qian'qi'wu'hao
悭钱,qian'qian
慳錢,qian'qian
千秋,qian'qiu
前日,qian'ri
悭散子,qian'san'zi
前世,qian'shi
悭湿,qian'shi
前世唔修,qian'shi'wu'xiu
牵手仔,qian'shou'zai
潜乌龟,qian'wu'gui
牵虾,qian'xia
扲嘢,qian'ye
钱罂,qian'ying
浅窄,qian'zhai
潜质,qian'zhi
抢镜头,qiang'jing'tou
抢晒镜,qiang'shai'jing
抢手,qiang'shou
抢眼,qiang'yan
桥凳,qiao'deng
桥趸,qiao'dun
跷脚,qiao'jiao
撬马脚,qiao'ma'jiao
翘埋双脚,qiao'mai'shuang'jiao
跷妙,qiao'miao
翘起手,qiao'qi'shou
撬墙脚,qiao'qiang'jiao
睄佢几眼,qiao'qu'ji'yan
桥上倒凉茶何苦,qiao'shang'dao'liang'cha'he'ku
敲竹杠,qiao'zhu'gang
切菜,qie'cai
切醋,qie'cu
茄哩啡,qie'li'fei
妾侍,qie'shi
茄士乜,qie'shi'mie
茄薯,qie'shu
揿沉,qin'chen
揿电掣,qin'dian'che
揿钉,qin'ding
蠄蟧,qin'lao
蠄蟧丝网,qin'lao'si'wang
勤力,qin'li
亲力亲为,qin'li'qin'wei
亲力亲爲,qin'li'qin'wei
禽搣笋,qin'mie'sun
擒骑,qin'qi
擒青,qin'qing
蠄蟝,qin'qu
琴日,qin'ri
揿沈,qin'shen
亲生,qin'sheng
琴晚,qin'wan
琴晚黑琴日,qin'wan'hei'qin'ri
侵早,qin'zao
揿鹧鸪,qin'zhe'gu
揿住头,qin'zhu'tou
倾饱,qing'bao
青悲悲,qing'bei'bei
青碧碧,qing'bi'bi
清补凉,qing'bu'liang
请茶,qing'cha
轻秤香枧,qing'cheng'xiang'jian
青春痘,qing'chun'dou
青春片,qing'chun'pian
青瓜,qing'gua
倾计,qing'ji
倾偈,qing'ji
傾偈,qing'ji
倾偈仔,qing'ji'zai
亲家老爷,qing'jia'lao'ye
亲家母,qing'jia'mu
亲家奶奶,qing'jia'nai'nai
青椒,qing'jiao
倾紧,qing'jin
清景,qing'jing
清捞白熠,qing'lao'bai'yi
清捞寡水,qing'lao'gua'shui
青莲色,qing'lian'se
轻寥寥,qing'liao'liao
请枪,qing'qiang
情人仔,qing'ren'zai
请晒,qing'shai
青头仔,qing'tou'zai
倾下,qing'xia
倾下咯,qing'xia'ge
请饮,qing'yin
情愿,qing'yuan
清远咯,qing'yuan'ge
青竹蛇,qing'zhu'she
穷到出汁,qiong'dao'chu'zhi
穷到窿,qiong'dao'long
鰽白,qiu'bai
求祈,qiu'qi
求其喇,qiu'qi'la
求求其其,qiu'qiu'qi'qi
球台球,qiu'tai'qiu
求先,qiu'xian
球证,qiu'zheng
去吖,qu'a
佢本身,qu'ben'shen
佢边,qu'bian
去边攞,qu'bian'luo
曲尺,qu'chi
去抽,qu'chou
佢答,qu'da
佢打电话,qu'da'dian'hua
佢到时,qu'dao'shi
去得,qu'de
佢哋,qu'di
佢地,qu'di
去睇,qu'di
去地爹,qu'di'die
佢地都,qu'di'dou
佢地玩,qu'di'wan
佢点讲,qu'dian'jiang
佢都唔会,qu'dou'wu'hui
佢返咗,qu'fan'zuo
佢负责,qu'fu'ze
佢嘅,qu'ge
佢个度,qu'ge'du
佢隔离,qu'ge'li
佢个样,qu'ge'yang
趣怪,qu'guai
佢果个,qu'guo'ge
佢话,qu'hua
去坏,qu'huai
佢讲,qu'jiang
佢讲过,qu'jiang'guo
佢叫,qu'jiao
去街街罗,qu'jie'jie'luo
佢咖,qu'ka
去啦,qu'la
去拉,qu'la
取录,qu'lu
娶埋,qu'mai
佢闹,qu'nao
去蒲,qu'pu
屈气,qu'qi
曲奇,qu'qi
佢其实,qu'qi'shi
去去,qu'qu
趣趣地,qu'qu'di
佢佢哋,qu'qu'di
佢如果,qu'ru'guo
屈蛇,qu'she
去神,qu'shen
去食早餐,qu'shi'zao'can
屈水,qu'shui
佢似,qu'si
去死,qu'si
去死啦,qu'si'la
去死啦你,qu'si'la'ni
去调,qu'tiao
屈头鷄,qu'tou'ji
屈头鸡,qu'tou'ji
去玩,qu'wan
屈尾十,qu'wei'shi
佢搵,qu'wen
去搵工,qu'wen'gong
去唔到了,qu'wu'dao'le
去唔去,qu'wu'qu
去唔去啊,qu'wu'qu'a
佢唔玩,qu'wu'wan
佢唔应我,qu'wu'ying'wo
佢喺,qu'xi
去洗,qu'xi
取消咗,qu'xiao'zuo
去行花街,qu'xing'hua'jie
去饮嘢,qu'yin'ye
佢张相,qu'zhang'xiang
佢真,qu'zhen
佢真係,qu'zhen'xi
趣致,qu'zhi
屈质,qu'zhi
佢仲,qu'zhong
去做,qu'zuo
去咗,qu'zuo
去左,qu'zuo
去左边度,qu'zuo'bian'du
全部换晒,quan'bu'huan'shai
劝交,quan'jiao
全身湿晒,quan'shen'shi'shai
圈声,quan'sheng
缺德鬼,que'de'gui
雀局,que'ju
搉头壳,que'tou'ke
雀仔,que'zai
瘸子,que'zi
群埋,qun'mai
呥呥食,ran'ran'shi
然之后,ran'zhi'hou
惹不涨,re'bu'zhang
热痱,re'fei
热嘅,re'ge
热狗,re'gou
惹黄泥,re'huang'ni
热死辣辣,re'si'la'la
热滞,re'zhi
韧黐黐,ren'chi'chi
人哋,ren'di
人地,ren'di
人地度,ren'di'du
人地咯,ren'di'ge
人地嘅,ren'di'ge
人地公司,ren'di'gong'si
人地可能,ren'di'ke'neng
人地来,ren'di'lai
人地请,ren'di'qing
人地送,ren'di'song
人地听,ren'di'ting
认低威,ren'di'wei
人地先,ren'di'xian
人地又,ren'di'you
人烦人,ren'fan'ren
人咁多,ren'gan'duo
人工,ren'gong
人客,ren'ke
人客生埗,ren'ke'sheng'bu
人老精鬼老灵,ren'lao'jing'gui'lao'ling
认叻,ren'le
人嚟,ren'li
人面,ren'mian
人怕危米怕筛,ren'pa'wei'mi'pa'shai
韧皮,ren'pi
人去晒,ren'qu'shai
人山人海,ren'shan'ren'hai
人蛇,ren'she
人事,ren'shi
认屎认屁,ren'shi'ren'pi
认识咗,ren'shi'zuo
人头涌涌,ren'tou'yong'yong
人唔出,ren'wu'chu
忍唔住,ren'wu'zhu
人细鬼大,ren'xi'gui'da
人心肉做,ren'xin'rou'zuo
人妖,ren'yao
人一世物一世,ren'yi'shi'wu'yi'shi
棯仔,ren'zai
人渣,ren'zha
认眞,ren'zhen
认真,ren'zhen
认住,ren'zhu
忍住咗,ren'zhu'zuo
日本嘅,ri'ben'ge
日逗,ri'dou
日光日白,ri'guang'ri'bai
日日迟到,ri'ri'chi'dao
日日出去,ri'ri'chu'qu
日涛姐,ri'tao'jie
日头日日,ri'tou'ri'ri
容乜易,rong'mie'yi
茸茸烂烂,rong'rong'lan'lan
肉赤,rou'chi
腬喉,rou'hou
肉紧,rou'jin
腬市,rou'shi
肉丝,rou'si
肉酸,rou'suan
肉痛,rou'tong
入便,ru'bian
入冬生鱼诈死,ru'dong'sheng'yu'zha'si
入伙,ru'huo
入嚟,ru'li
入面,ru'mian
入去,ru'qu
入数,ru'shu
入水,ru'shui
入味,ru'wei
入围,ru'wei
入唔到,ru'wu'dao
入息,ru'xi
乳猪,ru'zhu
入樽赛,ru'zun'sai
软皮蛇,ruan'pi'she
软荏荏,ruan'ren'ren
軟熟,ruan'shu
软熟,ruan'shu
软咗,ruan'zuo
膶肠,run'chang
挼干净件衫,ruo'gan'jing'jian'shan
焫鷄,ruo'ji
焫鸡,ruo'ji
鈒骨,sa'gu
钑骨,sa'gu
撒路溪钱吸引死人,sa'lu'xi'qian'xi'yin'si'ren
飒气,sa'qi
撒散,sa'san
靸鞋,sa'xie
塞车,sai'che
嗮菲林唔见得光,sai'fei'lin'wu'jian'de'guang
塞紧车,sai'jin'che
嗮冷,sai'leng
嗮料啦,sai'liao'la
嗮棚,sai'peng
嘥气,sai'qi
嗮钱,sai'qian
嘥钱,sai'qian
嘥人哋,sai'ren'di
塞入去,sai'ru'qu
嗮士,sai'shi
嘥挞,sai'ta
塞坨子,sai'tuo'zi
塞唔塞,sai'wu'sai
嘥心机捱眼瞓,sai'xin'ji'ai'yan'fen
三扒两拨,san'ba'liang'bo
三板斧,san'ban'fu
散档,san'dang
三分顔色上大红,san'fen'yan'se'shang'da'hong
三分颜色上大红,san'fen'yan'shai'shang'da'hong
三幅被,san'fu'bei
三个鼻哥窿多一口气,san'ge'bi'ge'long'duo'yi'kou'qi
三哥仔,san'ge'zai
三更出世害死人,san'geng'chu'shi'hai'si'ren
散工,san'gong
三姑六婆,san'gu'liu'po
三行仔,san'hang'zai
三护,san'hu
三花,san'hua
三及第,san'ji'di
三尖八角,san'jian'ba'jiao
三脚凳,san'jiao'deng
三脚櫈,san'jiao'deng
三脚鷄,san'jiao'ji
三脚鸡,san'jiao'ji
三脚猫三九两丁七,san'jiao'mao'san'jiu'liang'ding'qi
三九唔识七,san'jiu'wu'shi'qi
三口六面,san'kou'liu'mian
三两下手势,san'liang'xia'shou'shi
三六,san'liu
三六香肉,san'liu'xiang'rou
散卖,san'mai
三鸟,san'niao
三日唔埋,san'ri'wu'mai
散使,san'shi
三十六着,san'shi'liu'zhe
散手,san'shou
散收收,san'shou'shou
三文治,san'wen'zhi
三心二意,san'xin'er'yi
散修修,san'xiu'xiu
三元宫土地锡身,san'yuan'gong'tu'di'xi'shen
散仔,san'zai
散纸,san'zhi
三只手,san'zhi'shou
桑拿,sang'na
桑拿浴,sang'na'yu
扫把,sao'ba
臊堪堪骚,sao'kan'kan'sao
骚扰,sao'rao
臊虾,sao'xia
臊虾女,sao'xia'nv
扫佐,sao'zuo
色当,se'dang
色狼,se'lang
瑟瑟缩缩,se'se'suo'suo
色士风,se'shi'feng
色水,se'shui
色司,se'si
砂煲,sha'bao
砂煲兄弟,sha'bao'xiong'di
砂煲罂罉,sha'bao'ying'cheng
沙蝉,sha'chan
沙尘,sha'chen
沙尘白霍,sha'chen'bai'huo
沙虫,sha'chong
沙胆,sha'dan
霎戆霎时,sha'gang'sha'shi
傻嘅,sha'ge
沙葛,sha'ge
傻更,sha'geng
傻庚庚,sha'geng'geng
傻更更,sha'geng'geng
沙河粉,sha'he'fen
傻乎乎,sha'hu'hu
沙津,sha'jin
沙井,sha'jing
沙冚,sha'kan
煞科,sha'ke
傻佬,sha'lao
沙梨,sha'li
沙哩弄铳,sha'li'nong'chong
傻里傻气,sha'li'sha'qi
沙律,sha'lv
杉木灵牌做唔得主,sha'mu'ling'pai'zuo'wu'de'zhu
砂盆,sha'pen
傻婆仔,sha'po'zai
霎气,sha'qi
杀起,sha'qi
傻人,sha'ren
傻傻庚庚,sha'sha'geng'geng
傻傻更更,sha'sha'geng'geng
沙沙滚,sha'sha'gun
