阿爸,a'ba
化水,hua'shui
話頭醒尾,hua'tou'xing'wei
滑脫脫,hua'tuo'tuo
花王,hua'wang
花尾艔,hua'wei'dao
話唔定,hua'wu'ding
話唔埋,hua'wu'mai
花心,hua'xin
花心蘿蔔,hua'xin'luo'bo
化學,hua'xue
化學公仔,hua'xue'gong'zai
滑揗揗,hua'xun'xun
滑牙,hua'ya
話齋,hua'zhai
話嗻,hua'zhe
花樽,hua'zun
壞吖,huai'a
懷奧蓮,huai'ao'lian
壞啦,huai'la
壞事做盡,huai'shi'zuo'jin
槐枝,huai'zhi
壞咗,huai'zuo
歡喜,huan'xi
郇嘢,huan'ye
鯇魚,huan'yu
黃蜂,huang'feng
黃蜂竇,huang'feng'dou
黃狗頭,huang'gou'tou
黃瓜酸,huang'gua'suan
黃花筒,huang'hua'tong
慌慌忙忙,huang'huang'mang'mang
黃黚黚,huang'jian'jian
黃猄黃麖,huang'jing'huang'jing
黃綠醫生,huang'lu'yi'sheng
黃面婆,huang'mian'po
黃泥,huang'ni
黃牛,huang'niu
慌怕,huang'pa
黃泡髡熟,huang'pao'kun'shu
黃泡仔,huang'pao'zai
黃皮樹了哥唔熟唔食,huang'pi'shu'le'ge'wu'shu'wu'shi
黃蜞,huang'qi
黃禽禽,huang'qin'qin
慌失失,huang'shi'shi
黃熟,huang'shu
慌死,huang'si
黃絲蟻,huang'si'yi
黃粟,huang'su
黃糖,huang'tang
黃牙白,huang'ya'bai
黃魚,huang'yu
回傭會錯意,hui'chong'hui'cu'yi
揮春,hui'chun
回零,hui'ling
回南,hui'nan
悔氣,hui'qi
回水,hui'shui
回尾,hui'wei
迴紋針,hui'wen'zhen
回形針,hui'xing'zhen
混沌,hun'dun
混混沌沌,hun'hun'dun'dun
混吉,hun'ji
魂精,hun'jing
渾頭渾腦,hun'tou'hun'nao
鑊鏟,huo'chan
或多或少,huo'duo'huo'shao
火鵝,huo'e
火頸,huo'geng
貨櫃,huo'gui
火滾,huo'gun
夥記,huo'ji
火攪米,huo'jiao'mi
火浸眼眉唔知死,huo'jin'yan'mei'wu'zhi'si
火酒,huo'jiu
鑊黸,huo'lu
火路,huo'lu
火牛,huo'niu
鑊氣,huo'qi
火起,huo'qi
火氣,huo'qi
火麒麟周身引,huo'qi'lin'zhou'shen'yin
火麒麟周身癮,huo'qi'lin'zhou'shen'yin
火燒棺材大歎,huo'shao'guan'cai'da'tan
火燒旗杆長歎,huo'shao'qi'gan'chang'tan
火燒豬頭熟口熟面,huo'shao'zhu'tou'shu'kou'shu'mian
火屎火船,huo'shi'huo'chuan
火水,huo'shui
火水燈,huo'shui'deng
火水爐,huo'shui'lu
火燂塵,huo'tan'chen
火燂煤,huo'tan'mei
火筒,huo'tong
夥頭,huo'tou
夥頭軍,huo'tou'jun
貨尾,huo'wei
火尾,huo'wei
火油,huo'you
貨仔,huo'zai
火遮眼,huo'zhe'yan
火燭,huo'zhu
火嘴,huo'zui
雞髀,ji'bi
雞髀打人牙鉸軟,ji'bi'da'ren'ya'jiao'ruan
鷄髀打人牙鉸軟,ji'bi'da'ren'ya'jiao'ruan
趌跛跛,ji'bo'bo
騎膊馬,ji'bo'ma
雞蟲,ji'chong
鷄蟲,ji'chong
雞春,ji'chun
幾大,ji'da
計帶,ji'dai
雞啖腳,ji'dan'jiao
雞噉腳,ji'dan'jiao
鷄噉腳,ji'dan'jiao
急得滯,ji'de'zhi
及第粥,ji'di'zhou
雞竇,ji'dou
鷄竇,ji'dou
幾多,ji'duo
激奀,ji'en
幾咁,ji'gan
幾咁閒,ji'gan'jian
幾咁閑,ji'gan'xian
雞公,ji'gong
鷄公,ji'gong
結恭,ji'gong
記掛,ji'gua
即管,ji'guan
齊黑,ji'hei
齊齊,ji'ji
岌岌貢,ji'ji'gong
嘰嘰咕咕,ji'ji'gu'gu
齊緝緝,ji'ji'ji
急急腳,ji'ji'jiao
濟軍,ji'jun
咭佬,ji'lao
基老,ji'lao
基佬,ji'lao
忌廉,ji'lian
騎咧,ji'lie
機靈鬼,ji'ling'gui
騎樓,ji'lou
騎樓底,ji'lou'di
趌路,ji'lu
雞毛掃,ji'mao'sao
鷄毛掃,ji'mao'sao
雞乸,ji'na
雞乸雞乸婆,ji'na'ji'na'po
鷄乸鷄乸婆,ji'na'ji'na'po
幾耐,ji'nai
幾耐世秋,ji'nai'shi'qiu
幾難先至,ji'nan'xian'zhi
騎呢怪,ji'ne'guai
急尿,ji'niao
騎牛王馬,ji'niu'wang'ma
騎牛揾馬,ji'niu'wen'ma
騎牛搵馬,ji'niu'wen'ma
咭女,ji'nv
雞泡魚,ji'pao'yu
鷄泡魚,ji'pao'yu
雞皮紙,ji'pi'zhi
鷄皮紙,ji'pi'zhi
記起,ji'qi
激氣,ji'qi
極其量,ji'qi'liang
齊葺葺,ji'qi'qi
記認,ji'ren
緝蛇,ji'she
雞腎,ji'shen
鷄腎,ji'shen
雞腎衣,ji'shen'yi
鷄腎衣,ji'shen'yi
雞塒,ji'shi
鷄塒,ji'shi
幾時,ji'shi
急屎,ji'shi
畸士,ji'shi
雞食放光草心知肚明,ji'shi'fang'guang'cao'xin'zhi'du'ming
雞食放光蟲心知肚明,ji'shi'fang'guang'chong'xin'zhi'du'ming
雞手鴨腳,ji'shou'ya'jiao
鷄手鴨腳,ji'shou'ya'jiao
計數機,ji'shu'ji
計算器,ji'suan'qi
雞歲,ji'sui
鷄歲,ji'sui
雞同鴨講,ji'tong'ya'jiang
鷄同鴨講,ji'tong'ya'jiang
齊頭,ji'tou
岌頭,ji'tou
岌頭岌髻,ji'tou'ji'ji
齊頭數,ji'tou'shu
雞尾,ji'wei
鷄尾,ji'wei
基圍,ji'wei
雞尾酒,ji'wei'jiu
計我話,ji'wo'hua
即係,ji'xi
即系,ji'xi
幾係,ji'xi
幾系,ji'xi
雞項雞子,ji'xiang'ji'zi
鷄項鷄子,ji'xiang'ji'zi
雞心肺,ji'xin'fei
鷄心肺,ji'xin'fei
結厴,ji'yan
雞翼,ji'yi
雞翼袖,ji'yi'xiu
鷄翼袖,ji'yi'xiu
擠擁,ji'yong
偈油,ji'you
計仔,ji'zai
咭仔,ji'zai
雞仔餅,ji'zai'bing
鷄仔餅,ji'zai'bing
雞仔媒人,ji'zai'mei'ren
鷄仔媒人,ji'zai'mei'ren
計正,ji'zheng
齊整,ji'zheng
極之,ji'zhi
激滯,ji'zhi
雞啄唔斷,ji'zhuo'wu'duan
鷄啄唔斷,ji'zhuo'wu'duan
加把口,jia'ba'kou
假膊,jia'bo
駕步,jia'bu
架步,jia'bu
加菜,jia'cai
架罉,jia'cheng
加風,jia'feng
家公,jia'gong
假過賣貓,jia'guo'mai'mao
家機布,jia'ji'bu
假假地都係,jia'jia'di'dou'xi
假假地都系,jia'jia'di'dou'xi
加加埋埋,jia'jia'mai'mai
家姐,jia'jie
家眷,jia'juan
家空物淨,jia'kong'wu'jing
加料,jia'liao
加零一,jia'ling'yi
嘉年華會,jia'nian'hua'hui
家婆,jia'po
嫁人,jia'ren
家嫂,jia'sao
家山有眼,jia'shan'you'yan
家事,jia'shi
架世,jia'shi
架勢,jia'shi
傢俬,jia'si
家俬,jia'si
傢俬什物,jia'si'shi'wu
家俬什物,jia'si'shi'wu
傢俬雜物,jia'si'za'wu
家俬雜物,jia'si'za'wu
家頭細務,jia'tou'xi'wu
家下,jia'xia
假惺惺,jia'xing'xing
家用,jia'yong
家陣,jia'zhen
尖筆甩,jian'bi'shuai
減筆字,jian'bi'zi
簡筆字,jian'bi'zi
見步行步,jian'bu'xing'bu
鹹菜,jian'cai
監倉,jian'cang
間尺,jian'chi
鹹臭鹹蟲,jian'chou'jian'chong
監粗嚟,jian'cu'li
鹹蛋滾湯心都實曬,jian'dan'gun'shang'xin'dou'shi'shai
揀得個爛燈盞,jian'de'ge'lan'deng'zhan
櫼隊,jian'dui
監躉,jian'dun
見飯見功,jian'fan'jian'gong
梘粉,jian'fen
兼夾,jian'ga
賤格,jian'ge
見紅,jian'gong
鹹蝦,jian'ha
劍花,jian'hua
間花腩,jian'hua'nan
鹹煎餅,jian'jian'bing
閒閒地,jian'jian'di
奸狡,jian'jiao
鹹苦,jian'ku
奸賴,jian'lai
奸賴貓,jian'lai'mao
鹹粒,jian'li
見連丸,jian'lian'wan
鹹龍,jian'long
奸貓,jian'mao
鹹赧赧,jian'nan'nan
撿破爛,jian'po'lan
揵起,jian'qi
閒日,jian'ri
見食,jian'shi
見使,jian'shi
鹹濕,jian'shi
減實,jian'shi
鹹水草,jian'shui'cao
鹹水歌,jian'shui'ge
鹹水話,jian'shui'hua
鹹水魚,jian'shui'yu
險死還生,jian'si'hai'sheng
間條,jian'tiao
件頭,jian'tou
櫼頭到腳,jian'tou'dao'jiao
櫼頭對腳,jian'tou'dui'jiao
尖頭佬,jian'tou'lao
間唔中,jian'wu'zhong
堅嘢,jian'ye
揀飲擇食,jian'yin'ze'shi
監獄,jian'yu
揀擇,jian'ze
淺窄,jian'zhai
間中,jian'zhong
見周公,jian'zhou'gong
箭豬,jian'zhu
箭嘴,jian'zui
講粗口,jiang'cu'kou
講大話,jiang'da'hua
講到話,jiang'dao'hua
講得口響,jiang'de'kou'xiang
講咁易,jiang'gan'yi
講古,jiang'gu
江湖佬,jiang'hu'lao
講話,jiang'hua
將近,jiang'jin
講開又講,jiang'kai'you'jiang
講漏嘴,jiang'lou'zui
講乜,jiang'mie
講咩,jiang'mie
講乜啊,jiang'mie'a
講咩啊,jiang'mie'a
講起又講,jiang'qi'you'jiang
講人事,jiang'ren'shi
講三講四,jiang'san'jiang'si
講實,jiang'shi
講數口,jiang'shu'kou
講笑,jiang'xiao
江珧柱,jiang'yao'zhu
講嘢啊,jiang'ye'a
講耶穌,jiang'ye'su
講飲講食,jiang'yin'jiang'shi
薑酌,jiang'zhuo
腳坳,jiao'ao
腳板,jiao'ban
腳板底,jiao'ban'di
腳板腳板底,jiao'ban'jiao'ban'di
膠擦,jiao'ca
攪腸痧,jiao'chang'sha
嬌嗲,jiao'dia
腳肚,jiao'du
腳肚瓤,jiao'du'rang
教飛,jiao'fei
腳骨,jiao'gu
腳骨力,jiao'gu'li
腳瓜,jiao'gua
腳瓜瓤,jiao'gua'rang
交關,jiao'guan
膠喉,jiao'hou
交吉,jiao'ji
交際舞,jiao'ji'wu
腳甲,jiao'jia
鉸剪,jiao'jian
較腳,jiao'jiao
嬌嬌滴滴,jiao'jiao'di'di
覺覺豬,jiao'jiao'zhu
教路,jiao'lu
角落頭,jiao'luo'tou
腳面,jiao'mian
姣婆,jiao'po
姣氣,jiao'qi
叫起手,jiao'qi'shou
姣屍扽篤,jiao'shi'den'du
攪屎棍,jiao'shi'gun
攪是攪非,jiao'shi'jiao'fei
叫數,jiao'shu
膠絲,jiao'si
茭筍,jiao'sun
膠通,jiao'tong
交通燈點紅點綠,jiao'tong'deng'dian'gong'dian'lu
膠拖,jiao'tuo
噍完松,jiao'wan'song
較為,jiao'wei
較爲,jiao'wei
滘校飛,jiao'xiao'fei
腳眼,jiao'yan
覺眼,jiao'yan
腳魚,jiao'yu
腳踭,jiao'zheng
腳趾公,jiao'zhi'gong
腳趾屘,jiao'zhi'man
腳趾罅,jiao'zhi'xia
接駁,jie'bo
喼槍,jie'cheng
街燈,jie'deng
戒方,jie'fang
街坊大姐,jie'fang'da'jie
喼弗,jie'fu
節瓜,jie'gua
借借,jie'jie
街口,jie'kou
戒口,jie'kou
芥辣,jie'la
芥蘭頭,jie'lan'tou
喼帽,jie'mao
戒奶,jie'nai
街市,jie'shi
姐手姐腳,jie'shou'jie'jiao
借頭借路,jie'tou'jie'lu
借歪,jie'wai
借歪啲,jie'wai'di
街巷,jie'xiang
接續,jie'xu
傑嘢,jie'ye
借一借,jie'yi'jie
皆因解,jie'yin'jie
街招,jie'zhao
喼汁,jie'zhi
喼紙,jie'zhi
階磚,jie'zhuan
金埕,jin'cheng
盡地一煲,jin'di'yi'bao
金鈪,jin'e
勁歌,jin'ge
金瓜,jin'gua
金龜,jin'gui
矜貴,jin'gui
金腳帶,jin'jiao'dai
進進出出,jin'jin'chu'chu
金睛火眼,jin'jing'huo'yan
近嚟,jin'li
妗母,jin'mu
妗婆,jin'po
盡人事,jin'ren'shi
今日,jin'ri
金山,jin'shan
金山橙,jin'shan'cheng
金山丁,jin'shan'ding
金山客,jin'shan'ke
禁諗,jin'shen
今時唔同往日,jin'shi'wu'tong'wang'ri
浸死鴨乸,jin'si'ya'na
緊要,jin'yao
金銀膶,jin'yin'run
金魚黃,jin'yu'huang
襟章,jin'zhang
今朝,jin'zhao
金針,jin'zhen
近住,jin'zhu
靚爆鏡,jing'bao'jing
精出骨,jing'chu'gu
精打細算,jing'da'xi'suan
靚歌,jing'ge
精乖,jing'guai
精乖伶俐,jing'guai'ling'li
景轟,jing'hong
靜雞雞,jing'ji'ji
靜鷄鷄,jing'ji'ji
鏡架,jing'jia
靜局,jing'ju
精叻,jing'le
精靈,jing'ling
精埋一便,jing'mai'yi'bian
淨面,jing'mian
淨麵,jing'mian
靚女,jing'nv
驚青驚住,jing'qing'jing'zhu
精神爽利整,jing'shen'shuang'li'zheng
精甩辮,jing'shuai'bian
驚死,jing'si
擏惜,jing'xi
淨係,jing'xi
淨喺,jing'xi
淨系,jing'xi
經已,jing'yi
靜英英,jing'ying'ying
靚仔,jing'zai
精仔,jing'zai
擏住擏住,jing'zhu'jing'zhu
酒凹,jiu'ao
酒餅,jiu'bing
久不久,jiu'bu'jiu
酒埕,jiu'cheng
九成九,jiu'cheng'jiu
九大鬼,jiu'da'gui
九大簋,jiu'da'gui
舊底,jiu'di
酒店,jiu'dian
鳩呃,jiu'e
鳩呃呃,jiu'e'e
鳩呃犯,jiu'e'fan
鳩呃佬,jiu'e'lao
舅父,jiu'fu
舅公,jiu'gong
酒家,jiu'jia
酒精燈,jiu'jing'deng
鳩鳩屎,jiu'jiu'shi
鳩鳩死,jiu'jiu'si
舊口,jiu'kou
就來,jiu'lai
鳩佬,jiu'lao
就嚟,jiu'li
舊曆年,jiu'li'nian
酒米,jiu'mi
舊年,jiu'nian
九曲橋散步行彎路,jiu'qu'qiao'san'bu'xing'wan'lu
舊日,jiu'ri
舊生,jiu'sheng
舊時,jiu'shi
鳩屎,jiu'shi
就手,jiu'shou
鳩死,jiu'si
久唔久,jiu'wu'jiu
就係,jiu'xi
就系,jiu'xi
就係囉,jiu'xi'luo
九因歌,jiu'yin'ge
舅仔,jiu'zai
舊陣時,jiu'zhen'shi
就至,jiu'zhi
焗飯,ju'fan
巨揈,ju'hong
舉薦,ju'jian
焗腳,ju'jiao
焗焗縮縮,ju'ju'su'su
焗爐,ju'lu
焗悶,ju'men
掬氣,ju'qi
焗親,ju'qin
焗熱,ju're
局縮,ju'su
局縮氣,ju'su'qi
舉一反三,ju'yi'fan'san
拘執,ju'zhi
焗盅,ju'zhong
絕情,jue'qing
繑絲邊,jue'si'bian
噱頭,jue'tou
均碼,jun'ma
君是,jun'shi
君之,jun'zhi
咖啡,ka'fei
卡拉,ka'la
卡片,ka'pian
卡士,ka'shi
卡通片,ka'tong'pian
卡位,ka'wei
卡罅,ka'xia
開吖,kai'a
開便,kai'bian
開波,kai'bo
開檔,kai'dang
開襠褲,kai'dang'ku
開刀,kai'dao
開底,kai'di
開估,kai'gu
開講有話,kai'jiang'you'hua
開口埋口,kai'kou'mai'kou
開口棗開嚟,kai'kou'zao'kai'li
開啦,kai'la
開明車馬,kai'ming'che'ma
開攤,kai'nan
開年,kai'nian
開盤,kai'pan
開片,kai'pian
開舖,kai'pu
開鋪,kai'pu
開氣,kai'qi
開膳,kai'shan
開身,kai'shen
開聲,kai'sheng
開首,kai'shou
開頭,kai'tou
開胃,kai'wei
開硬弓,kai'ying'gong
揩油,kai'you
揩油索油,kai'you'suo'you
開咗,kai'zuo
冚棒唥,kan'bang'lang
冚被,kan'bei
看不下去,kan'bu'xia'qu
冚檔,kan'dang
冚啲,kan'di
冚鬥,kan'dou
冚賭,kan'du
看更,kan'geng
冚家,kan'jia
冚家鏟,kan'jia'chan
冚家富貴,kan'jia'fu'gui
坎頭埋牆,kan'tou'mai'qiang
看醫生,kan'yi'sheng
冚盅,kan'zhong
糠耳炕,kang'er'kang
康健,kang'jian
炕麵包,kang'mian'bao
炕沙,kang'sha
拷貝,kao'bei
靠害,kao'hai
考起,kao'qi
趷跛跛,ke'bo'bo
柯打,ke'da
客飯,ke'fan
柯非時,ke'fei'shi
柯傅,ke'fu
克戟,ke'ji
客家佔地主,ke'jia'chan'di'zhu
客家占地主,ke'jia'zhan'di'zhu
趷腳,ke'jiao
可口可樂,ke'kou'ke'le
趷路,ke'lu
柯路,ke'lu
可惱,ke'nao
可惱也,ke'nao'ye
渴市,ke'shi
科文,ke'wen
瞌眼瞓合桃,ke'yan'fen'he'tao
瞌一陣,ke'yi'zhen
客仔,ke'zai
啃親,ken'qin
坑腩,keng'nan
坑渠,keng'qu
空姐,kong'jie
空寥寥,kong'liao'liao
空籠,kong'long
扣布,kou'bu
口齒,kou'chi
口唇,kou'chun
口唇膏,kou'chun'gao
口淡,kou'dan
口多多,kou'duo'duo
口嚡脷素,kou'hai'li'su
口痕,kou'hen
口痕友,kou'hen'you
口花花,kou'hua'hua
口立濕,kou'li'shi
摳亂,kou'luan
口碼,kou'ma
口密,kou'mi
口面口角,kou'mian'kou'jue
口疏,kou'shu
口爽,kou'shuang
口水澂,kou'shui'cheng
口水澄,kou'shui'cheng
口水多過茶,kou'shui'duo'guo'cha
口水花,kou'shui'hua
口水肩,kou'shui'jian
口水佬,kou'shui'lao
口水痰,kou'shui'tan
口響,kou'xiang
扣針,kou'zhen
口窒窒,kou'zhi'zhi
扣盅,kou'zhong
苦茶,ku'cha
褲襠,ku'dang
苦刁刁,ku'diao'diao
苦瓜噉嘅面,ku'gua'dan'ge'mian
苦過弟弟,ku'guo'di'di
苦口苦面,ku'kou'ku'mian
苦麥,ku'mai
褲頭,ku'tou
褲頭帶,ku'tou'dai
快把,kuai'ba
快掣,kuai'che
快脆,kuai'cui
快啲,kuai'di
快活,kuai'huo
快快脆脆,kuai'kuai'cui'cui
快佬,kuai'lao
快勞,kuai'lao
快趣,kuai'qu
快手,kuai'shou
款頭,kuan'tou
虧柴,kui'chai
葵瓜子,kui'gua'zi
虧佬,kui'lao
闊佬,kuo'lao
闊佬懶理,kuo'lao'lan'li
闊嘞,kuo'le
闊咧啡,kuo'lie'fei
闊落,kuo'luo
拉吖,la'a
蠟板,la'ban
拉柴,la'chai
臘腸,la'chang
臘腸褲,la'chang'ku
拉扯,la'che
拉臣,la'chen
拉尺,la'chi
癩瘡,la'chuang
拉大纜,la'da'lan
攋低,la'di
垃圾蟲,la'ji'chong
垃圾篸,la'ji'sen
蠟靚,la'jing
拉啦,la'la
蠟蠟靚,la'la'jing
啦啦亂,la'la'luan
擸擸亂亂,la'la'luan'luan
擸擸埋埋,la'la'mai'mai
啦啦聲,la'la'sheng
拉纜,la'lan
揦脷,la'li
瘌痢,la'li
啦嗎,la'ma
揦埋,la'mai
攋尿蝦,la'niao'ha
拉牛上樹,la'niu'shang'shu
蠟青,la'qing
擸曬網頂,la'shai'wang'ding
拉上補下,la'shang'bu'xia
啦聲,la'sheng
拉士,la'shi
揦手,la'shou
落手落腳,la'shou'luo'jiao
楋手唔成勢,la'shou'wu'cheng'shi
拉手仔拉蘇,la'shou'zai'la'su
邋遢,la'ta
拉頭纜,la'tou'lan
擸網頂,la'wang'ding
揦西,la'xi
拉綫,la'xian
拉線,la'xian
拉油,la'you
拉勻,la'yun
垃雜,la'za
揦鮓,la'zha
癩渣,la'zha
拉住,la'zhu
揦住,la'zhu
拉咗,la'zuo
來路,lai'lu
賴貓,lai'mao
賴貓君,lai'mao'jun
來由,lai'you
爛湴,lan'ban
爛船都有三斤釘,lan'chuan'dou'you'san'jin'ding
爛打,lan'da
爛笪笪,lan'da'da
懶到出骨,lan'dao'chu'gu
爛地,lan'di
爛竇,lan'dou
爛賭,lan'du
爛飯,lan'fan
爛瞓,lan'fen
爛瞓豬爛鬼,lan'fen'zhu'lan'gui
攬頸,lan'geng
爛喊,lan'han
爛喊貓,lan'han'mao
攔河,lan'he
爛賤,lan'jian
爛口,lan'kou
爛佬,lan'lao
懶佬工夫,lan'lao'gong'fu
懶佬鞋,lan'lao'xie
懶佬椅,lan'lao'yi
懶理,lan'li
躝嚟躝去,lan'li'lan'qu
爛命,lan'ming
爛泥扶唔上壁,lan'ni'fu'wu'shang'bi
爛女,lan'nv
懶人多屎尿,lan'ren'duo'shi'niao
爛茸茸,lan'rong'rong
爛溶溶,lan'rong'rong
懶散,lan'san
懶蛇,lan'she
攬身攬勢,lan'shen'lan'shi
爛身爛勢,lan'shen'lan'shi
爛生,lan'sheng
躝屍,lan'shi
爛食,lan'shi
爛市,lan'shi
躝屍趷路,lan'shi'ke'lu
爛熟,lan'shu
爛頭蟀,lan'tou'shuai
爛頭粥,lan'tou'zhou
爛癮,lan'yin
爛仔,lan'zai
狼毒,lang'du
狼過華秀隻狗,lang'guo'hua'xiu'zhi'gou
狼過華秀只狗,lang'guo'hua'xiu'zhi'gou
啷箕,lang'ji
浪口,lang'kou
浪口洗面,lang'kou'xi'mian
狼戾,lang'li
狼忙,lang'mang
狼命,lang'ming
朗拿度,lang'na'du
朗斯,lang'si
狼胎,lang'tai
唥鍾,lang'zhong
唥鐘,lang'zhong
撈邊行,lao'bian'xing
老表,lao'biao
老餅,lao'bing
老餠,lao'bing
嘮嘈,lao'cao
老襯,lao'chen
老抽,lao'chou
老大,lao'da
老定,lao'ding
老豆,lao'dou
老竇,lao'dou
老奀茄,lao'en'qie
老番,lao'fan
勞煩,lao'fan
老公,lao'gong
老公潑扇淒涼,lao'gong'bo'shan'qi'liang
老公仔,lao'gong'zai
老姑婆,lao'gu'po
老倌,lao'guan
撈過界,lao'guo'jie
老虎都,lao'hu'dou
老虎乸,lao'hu'na
老虎頭上釘虱乸,lao'hu'tou'shang'ding'shi'na
老虎蟹,lao'hu'xie
老記,lao'ji
老積,lao'ji
撈雞,lao'ji
撈鷄,lao'ji
撈家,lao'jia
老階,lao'jie
老襟,lao'jin
撈靜水,lao'jing'shui
老舉,lao'ju
老舉寨,lao'ju'zhai
老糠老行尊,lao'kang'lao'xing'zun
老坑,lao'keng
老坑公,lao'keng'gong
老辣,lao'la
撈佬,lao'lao
老馬失蹄,lao'ma'shi'ti
老媽子,lao'ma'zi
老貓燒鬚,lao'mao'shao'xu
撈妹,lao'mei
老懵懂,lao'meng'dong
撈面,lao'mian
撈麵,lao'mian
老母,lao'mu
老乸,lao'na
老泥,lao'ni
老齧齧,lao'nie'nie
老嚙嚙,lao'nie'nie
撈女,lao'nv
老藕,lao'ou
老朋,lao'peng
老婆,lao'po
撈婆,lao'po
老婆擔遮陰功,lao'po'dan'zhe'yin'gong
老婆乸,lao'po'na
老婆仔,lao'po'zai
勞氣,lao'qi
撈起,lao'qi
老千,lao'qian
老禽騎,lao'qin'ji
老少平安,lao'shao'ping'an
老世,lao'shi
老實,lao'shi
撈世界,lao'shi'jie
老實威,lao'shi'wei
老鼠貨,lao'shu'huo
老鼠拉龜冇訂埋手,lao'shu'la'gui'mao'ding'mai'shou
老鼠仔,lao'shu'zai
老水,lao'shui
老水鴨,lao'shui'ya
撈鬆,lao'song
撈松,lao'song
老同,lao'tong
撈頭,lao'tou
老頭子,lao'tou'zi
老土,lao'tu
老味,lao'wei
老蚊公,lao'wen'gong
老蚊婆,lao'wen'po
老細,lao'xi
老想著,lao'xiang'zhu
老嘢,lao'ye
老爺,lao'ye
老嘢老友,lao'ye'lao'you
老友鬼鬼,lao'you'gui'gui
老友記,lao'you'ji
撈仔,lao'zai
老卓,lao'zhuo
老宗,lao'zong
老祖,lao'zu
簕竇,le'dou
嘞噃,le'fan
了哥,le'ge
了哥命就食就屙,le'ge'ming'jiu'shi'jiu'e
勒哈費爾,le'ha'fei'er
叻馬,le'ma
叻女,le'nv
叻曬,le'shai
叻唔切,le'wu'qie
嘞牙,le'ya
叻仔,le'zai
扐住,le'zhu
雷恩,lei'en
雷公,lei'gong
雷公轟,lei'gong'hong
雷公蛇,lei'gong'she
鐳射,lei'she
鐳射唱機,lei'she'chang'ji
雷射唱機,lei'she'chang'ji
累事,lei'shi
冷飯,leng'fan
冷衫,leng'shan
冷手執個熱煎冷天,leng'shou'zhi'ge're'jian'leng'tian
冷巷,leng'xiang
里昂,li'ang
哩吧啦,li'ba'la
禮拜,li'bai
裏便,li'bian
利便,li'bian
理發店,li'bo'dian
理發師傅,li'bo'shi'fu
釐戥,li'deng
厘戥,li'deng
裏底,li'di
利毒,li'du
利爾,li'er
理髮店,li'fa'dian
理髮師傅,li'fa'shi'fu
笠高帽,li'gao'mao
脷刮,li'gua
嚟架,li'jia
利口,li'kou
哩啦,li'la
離離,li'li
哩哩啦啦,li'li'la'la
笠笠亂,li'li'luan
笠亂,li'luan
栗米,li'mi
例牌,li'pai
理氣,li'qi
笠衫,li'shan
嚟神,li'shen
粒聲唔出,li'sheng'wu'chu
利市,li'shi
籬士,li'shi
立實心腸,li'shi'xin'chang
理數,li'shu
脷苔,li'tai
嚟唔嚟,li'wu'li
立心,li'xin
力行雞,li'xing'ji
力行鷄,li'xing'ji
離行離迾,li'xing'li'lie
禮衣邊,li'yi'bian
離遠,li'yuan
蓮花,lian'hua
攣瓹,lian'juan
鏈冚,lian'kan
攣攣蜎蜎,lian'lian'yuan'yuan
聯亂咁舂,lian'luan'gan'chong
連埋,lian'mai
攣毛,lian'mao
僆妹,lian'mei
蓮藕,lian'ou
連氣,lian'qi
連仁,lian'ren
連隨,lian'sui
僆仔,lian'zai
聯針,lian'zhen
蓮子蓉面口,lian'zi'rong'mian'kou
涼茶涼菓,liang'cha'liang'guo
兩睇,liang'di
兩份,liang'fen
兩公婆,liang'gong'po
兩公孫,liang'gong'sun
涼瓜,liang'gua
兩家,liang'jia
涼浸浸,liang'jin'jin
兩摳,liang'kou
兩撇雞,liang'pie'ji
兩撇鷄,liang'pie'ji
晾衫,liang'shan
涼爽,liang'shuang
涼水,liang'shui
量天尺,liang'tian'chi
兩頭蛇,liang'tou'she
兩頭唔到岸,liang'tou'wu'dao'an
兩頭唔受中間受,liang'tou'wu'shou'zhong'jian'shou
晾蚊帳,liang'wen'zhang
兩仔乸,liang'zai'na
兩仔爺,liang'zai'ye
寮刁,liao'diao
鷯哥,liao'ge
繚繑,liao'jue
撩是鬥非,liao'shi'dou'fei
咧啡,lie'fei
捩手掉咗,lie'shou'diao'zuo
冧巴,lin'ba
冧巴溫,lin'ba'wen
拎畀我,lin'bi'wo
林沉,lin'chen
凜抌,lin'dan
冧檔,lin'dang
冧宮頭,lin'gong'tou
臨記,lin'ji
臨急開坑,lin'ji'kai'keng
冧酒,lin'jiu
臨老學吹打,lin'lao'xue'chui'da
林林森森,lin'lin'sen'sen
冧女,lin'nv
冧篷頭,lin'peng'tou
林沈,lin'shen
臨天光賴尿臨時臨急,lin'tian'guang'lai'niao'lin'shi'lin'ji
冧友,lin'you
領呔,ling'dai
領當,ling'dang
零加池塘多尻餘,ling'jia'chi'tang'duo'kao'yu
鈴鈴,ling'ling
零零丁丁,ling'ling'ding'ding
鈴鈴都掉埋,ling'ling'dou'diao'mai
掕掕跳,ling'ling'tiao
玲瓏浮突,ling'long'fu'tu
靈擎,ling'qing
令人討厭,ling'ren'tao'ya
零舍零星落索,ling'she'ling'xing'luo'suo
領太,ling'tai
伶牙俐齒,ling'ya'li'chi
領嘢,ling'ye
鯪魚,ling'yu
溜雞,liu'ji
溜鷄,liu'ji
陸軍裝,liu'jun'zhuang
流口水,liu'kou'shui
流離浪蕩,liu'li'lang'dang
流流,liu'liu
