阿坝,a'ba
若尔盖,ruo'er'gai
若尔盖县,ruo'er'gai'xian
若羌,ruo'qiang
若羌县,ruo'qiang'xian
萨尔图,sa'er'tu
萨尔图区,sa'er'tu'qu
萨尔瓦多,sa'er'wa'duo
萨嘎,sa'ga
萨嘎县,sa'ga'xian
萨迦,sa'jia
萨迦县,sa'jia'xian
撒拉族自治县,sa'la'zu'zi'zhi'xian
塞拉利昂,sai'la'li'ang
塞内加尔,sai'nei'jia'er
塞浦路斯,sai'pu'lu'si
塞舌尔,sai'she'er
三岔子,san'cha'zi
三岔子区,san'cha'zi'qu
三都水族自治县,san'dou'shui'zu'zi'zhi'xian
三河,san'he
三河市,san'he'shi
三河县,san'he'xian
三江侗族自治县,san'jiang'dong'zu'zi'zhi'xian
三门,san'men
三门峡,san'men'xia
三门峡市,san'men'xia'shi
三门县,san'men'xian
三明,san'ming
三明市,san'ming'shi
三水,san'shui
三水市,san'shui'shi
三水县,san'shui'xian
三穗,san'sui
三穗县,san'sui'xian
三台,san'tai
三台县,san'tai'xian
三亚,san'ya
三亚市,san'ya'shi
三亚市市辖,san'ya'shi'shi'xia
三亚市市辖区,san'ya'shi'shi'xia'qu
三元,san'yuan
三原,san'yuan
三元区,san'yuan'qu
三原县,san'yuan'xian
桑日,sang'ri
桑日县,sang'ri'xian
桑植,sang'zhi
桑植县,sang'zhi'xian
色达,se'da
色达县,se'da'xian
莎车,sha'che
莎车县,sha'che'xian
沙河,sha'he
沙河口,sha'he'kou
沙河口区,sha'he'kou'qu
沙河市,sha'he'shi
沙河县,sha'he'xian
沙坪坝,sha'ping'ba
沙坪坝区,sha'ping'ba'qu
沙市,sha'shi
沙市区,sha'shi'qu
沙市市,sha'shi'shi
沙特阿拉伯,sha'te'a'la'bo
沙头角,sha'tou'jiao
沙头角区,sha'tou'jiao'qu
沙湾,sha'wan
沙湾区,sha'wan'qu
沙湾县,sha'wan'xian
沙县,sha'xian
沙雅,sha'ya
沙雅县,sha'ya'xian
沙洋,sha'yang
沙洋区,sha'yang'qu
沙洋县,sha'yang'xian
沙依巴克,sha'yi'ba'ke
沙依巴克区,sha'yi'ba'ke'qu
沙洲,sha'zhou
沙洲县,sha'zhou'xian
山丹,shan'dan
山丹县,shan'dan'xian
山东,shan'dong
山东省,shan'dong'sheng
山海关,shan'hai'guan
山海关区,shan'hai'guan'qu
鄯善,shan'shan
鄯善县,shan'shan'xian
山亭,shan'ting
山亭区,shan'ting'qu
汕头,shan'tou
汕头市,shan'tou'shi
汕尾,shan'wei
汕尾市,shan'wei'shi
山西,shan'xi
陕西,shan'xi
山西省,shan'xi'sheng
陕西省,shan'xi'sheng
陕县,shan'xian
山阳,shan'yang
山阳区,shan'yang'qu
山阳县,shan'yang'xian
山阴,shan'yin
山阴县,shan'yin'xian
上蔡,shang'cai
上蔡县,shang'cai'xian
上城,shang'cheng
商城,shang'cheng
上城区,shang'cheng'qu
商城县,shang'cheng'xian
商都,shang'dou
商都县,shang'dou'xian
上甘岭,shang'gan'ling
上甘岭区,shang'gan'ling'qu
上高,shang'gao
上高县,shang'gao'xian
上海,shang'hai
上海市,shang'hai'shi
上杭,shang'hang
上杭县,shang'hang'xian
商河,shang'he
商河县,shang'he'xian
上磺区,shang'huang'qu
上街,shang'jie
上街区,shang'jie'qu
上栗,shang'li
上栗区,shang'li'qu
上栗县,shang'li'xian
上林,shang'lin
上林县,shang'lin'xian
商南,shang'nan
商南县,shang'nan'xian
商丘,shang'qiu
商丘市,shang'qiu'shi
商丘县,shang'qiu'xian
上饶,shang'rao
上饶市,shang'rao'shi
上饶县,shang'rao'xian
商水,shang'shui
商水县,shang'shui'xian
上思,shang'si
上思县,shang'si'xian
上沃尔特,shang'wo'er'te
商县,shang'xian
尚义,shang'yi
尚义县,shang'yi'xian
上虞,shang'yu
上虞市,shang'yu'shi
上虞县,shang'yu'xian
尚志,shang'zhi
尚志市,shang'zhi'shi
尚志县,shang'zhi'xian
商州,shang'zhou
商州市,shang'zhou'shi
邵东,shao'dong
邵东县,shao'dong'xian
韶关,shao'guan
韶关市,shao'guan'shi
韶山,shao'shan
韶山区,shao'shan'qu
韶山市,shao'shan'shi
邵武,shao'wu
邵武市,shao'wu'shi
邵武县,shao'wu'xian
绍兴,shao'xing
绍兴市,shao'xing'shi
绍兴县,shao'xing'xian
邵阳,shao'yang
邵阳市,shao'yang'shi
邵阳县,shao'yang'xian
射洪,she'hong
射洪县,she'hong'xian
社旗,she'qi
社旗县,she'qi'xian
涉县,she'xian
射阳,she'yang
射阳县,she'yang'xian
神池,shen'chi
神池县,shen'chi'xian
什邡,shen'fang
什邡市,shen'fang'shi
什邡县,shen'fang'xian
沈河,shen'he
沈河区,shen'he'qu
神木,shen'mu
神木县,shen'mu'xian
神农架林,shen'nong'jia'lin
神农架林区,shen'nong'jia'lin'qu
沈丘,shen'qiu
沈丘县,shen'qiu'xian
深县,shen'xian
沈阳,shen'yang
沈阳市,shen'yang'shi
深泽,shen'ze
深泽县,shen'ze'xian
申扎,shen'zha
申扎县,shen'zha'xian
深圳,shen'zhen
深圳市,shen'zhen'shi
深州,shen'zhou
深州市,shen'zhou'shi
生达,sheng'da
生达县,sheng'da'xian
圣诞岛,sheng'dan'dao
圣多美和普林西比,sheng'duo'mei'he'pu'lin'xi'bi
圣赫勒拿,sheng'he'le'na
省理,sheng'li
省理县,sheng'li'xian
圣卢西亚,sheng'lu'xi'ya
省滦,sheng'luan
省滦县,sheng'luan'xian
圣马力诺,sheng'ma'li'nuo
圣皮埃尔和密克隆,sheng'pi'ai'er'he'mi'ke'long
升平,sheng'ping
升平区,sheng'ping'qu
嵊泗,sheng'si
嵊泗县,sheng'si'xian
圣文森特和格林纳斯丁,sheng'wen'sen'te'he'ge'lin'na'si'ding
嵊县,sheng'xian
嵊州,sheng'zhou
嵊州市,sheng'zhou'shi
市北,shi'bei
市北区,shi'bei'qu
施秉,shi'bing
施秉县,shi'bing'xian
石城,shi'cheng
石城县,shi'cheng'xian
施甸,shi'dian
施甸县,shi'dian'xian
师河,shi'he
师河区,shi'he'qu
石河子,shi'he'zi
石河子市,shi'he'zi'shi
石灰窑,shi'hui'yao
石灰窑区,shi'hui'yao'qu
石家庄,shi'jia'zhuang
石家庄市,shi'jia'zhuang'shi
石景山,shi'jing'shan
石景山区,shi'jing'shan'qu
市荔湾,shi'li'wan
市荔湾区,shi'li'wan'qu
石龙,shi'long
石龙区,shi'long'qu
石楼,shi'lou
石楼县,shi'lou'xian
石门,shi'men
石门县,shi'men'xian
石棉,shi'mian
石棉县,shi'mian'xian
市南,shi'nan
市南区,shi'nan'qu
石屏,shi'ping
石屏县,shi'ping'xian
石阡,shi'qian
石阡县,shi'qian'xian
石渠,shi'qu
石渠县,shi'qu'xian
石泉,shi'quan
石泉县,shi'quan'xian
石狮,shi'shi
石狮市,shi'shi'shi
石首,shi'shou
石首市,shi'shou'shi
石首县,shi'shou'xian
石台,shi'tai
石台县,shi'tai'xian
石炭井,shi'tan'jing
石炭井区,shi'tan'jing'qu
石湾,shi'wan
石湾区,shi'wan'qu
市辖,shi'xia
市辖区,shi'xia'qu
始兴,shi'xing
始兴县,shi'xing'xian
十堰,shi'yan
十堰市,shi'yan'shi
市中,shi'zhong
市中区,shi'zhong'qu
石柱,shi'zhu
石柱土家族自治县,shi'zhu'tu'jia'zu'zi'zhi'xian
石柱县,shi'zhu'xian
狮子山,shi'zi'shan
狮子山区,shi'zi'shan'qu
师宗,shi'zong
师宗县,shi'zong'xian
石嘴山,shi'zui'shan
石嘴山区,shi'zui'shan'qu
寿光,shou'guang
寿光市,shou'guang'shi
寿光县,shou'guang'xian
寿宁,shou'ning
寿宁县,shou'ning'xian
寿县,shou'xian
寿阳,shou'yang
寿阳县,shou'yang'xian
舒城,shu'cheng
舒城县,shu'cheng'xian
疏附,shu'fu
疏附县,shu'fu'xian
舒兰,shu'lan
舒兰市,shu'lan'shi
舒兰县,shu'lan'xian
疏勒,shu'le
疏勒县,shu'le'xian
束鹿,shu'lu
束鹿县,shu'lu'xian
沭阳,shu'yang
沭阳县,shu'yang'xian
双柏,shuang'bai
双柏县,shuang'bai'xian
双城,shuang'cheng
双城市,shuang'cheng'shi
双城县,shuang'cheng'xian
双峰,shuang'feng
双峰县,shuang'feng'xian
双江拉祜族佤族布朗族傣族自治县,shuang'jiang'la'hu'zu'wa'zu'bu'lang'zu'dai'zu'zi'zhi'xian
双辽,shuang'liao
双辽市,shuang'liao'shi
双辽县,shuang'liao'xian
双流,shuang'liu
双流县,shuang'liu'xian
双滦,shuang'luan
双滦区,shuang'luan'qu
双牌,shuang'pai
双牌县,shuang'pai'xian
双桥,shuang'qiao
双桥区,shuang'qiao'qu
双塔,shuang'ta
双塔区,shuang'ta'qu
双台子,shuang'tai'zi
双台子区,shuang'tai'zi'qu
双鸭山,shuang'ya'shan
双鸭山市,shuang'ya'shan'shi
双阳,shuang'yang
双阳区,shuang'yang'qu
双阳县,shuang'yang'xian
水城,shui'cheng
水城县,shui'cheng'xian
水富,shui'fu
水富县,shui'fu'xian
水磨沟,shui'mo'gou
水磨沟区,shui'mo'gou'qu
顺昌,shun'chang
顺昌县,shun'chang'xian
顺城,shun'cheng
顺城区,shun'cheng'qu
顺德,shun'de
顺德市,shun'de'shi
顺德县,shun'de'xian
顺河回族,shun'he'hui'zu
顺河回族区,shun'he'hui'zu'qu
顺平,shun'ping
顺平县,shun'ping'xian
顺庆,shun'qing
顺庆区,shun'qing'qu
顺义,shun'yi
顺义区,shun'yi'qu
顺义县,shun'yi'xian
朔城,shuo'cheng
朔城区,shuo'cheng'qu
朔县,shuo'xian
朔州,shuo'zhou
朔州市,shuo'zhou'shi
四川,si'chuan
四川省,si'chuan'sheng
四方,si'fang
四方区,si'fang'qu
四方台,si'fang'tai
四方台区,si'fang'tai'qu
四褐山,si'he'shan
四褐山区,si'he'shan'qu
泗洪,si'hong
泗洪县,si'hong'xian
四会,si'hui
四会市,si'hui'shi
四会县,si'hui'xian
斯里兰卡,si'li'lan'ka
思茅,si'mao
思茅市,si'mao'shi
思茅县,si'mao'xian
思明,si'ming
思明区,si'ming'qu
思南,si'nan
思南县,si'nan'xian
四平,si'ping
四平市,si'ping'shi
泗水,si'shui
泗水县,si'shui'xian
斯瓦巴德群岛,si'wa'ba'de'qun'dao
斯威士兰,si'wei'shi'lan
泗县,si'xian
泗阳,si'yang
泗阳县,si'yang'xian
四子王旗,si'zi'wang'qi
松江,song'jiang
松江区,song'jiang'qu
松江县,song'jiang'xian
嵩明,song'ming
嵩明县,song'ming'xian
松潘,song'pan
松潘县,song'pan'xian
松山,song'shan
松山区,song'shan'qu
松桃苗族自治县,song'tao'miao'zu'zi'zhi'xian
松溪,song'xi
松溪县,song'xi'xian
嵩县,song'xian
松阳,song'yang
松阳县,song'yang'xian
松原,song'yuan
松原市,song'yuan'shi
松滋,song'zi
松滋市,song'zi'shi
松滋县,song'zi'xian
肃北蒙古族自治县,su'bei'meng'gu'zu'zi'zhi'xian
苏丹,su'dan
苏家屯,su'jia'tun
苏家屯区,su'jia'tun'qu
苏里南,su'li'nan
苏联,su'lian
肃南裕固族自治县,su'nan'yu'gu'zu'zi'zhi'xian
苏尼特右旗,su'ni'te'you'qi
苏尼特左旗,su'ni'te'zuo'qi
肃宁,su'ning
肃宁县,su'ning'xian
宿迁,su'qian
宿迁市,su'qian'shi
宿迁县,su'qian'xian
宿松,su'song
宿松县,su'song'xian
宿县,su'xian
苏仙,su'xian
宿县地,su'xian'di
宿县地区,su'xian'di'qu
苏仙区,su'xian'qu
宿豫,su'yu
宿豫县,su'yu'xian
宿州,su'zhou
苏州,su'zhou
宿州市,su'zhou'shi
苏州市,su'zhou'shi
绥滨,sui'bin
绥滨县,sui'bin'xian
遂昌,sui'chang
遂昌县,sui'chang'xian
遂川,sui'chuan
遂川县,sui'chuan'xian
绥德,sui'de
绥德县,sui'de'xian
绥芬河,sui'fen'he
绥芬河市,sui'fen'he'shi
绥化,sui'hua
绥化市,sui'hua'shi
绥化县,sui'hua'xian
绥江,sui'jiang
绥江县,sui'jiang'xian
绥棱,sui'leng
绥棱县,sui'leng'xian
睢宁,sui'ning
绥宁,sui'ning
遂宁,sui'ning
遂宁市,sui'ning'shi
睢宁县,sui'ning'xian
绥宁县,sui'ning'xian
遂宁县,sui'ning'xian
遂平,sui'ping
遂平县,sui'ping'xian
濉溪,sui'xi
遂溪,sui'xi
濉溪县,sui'xi'xian
遂溪县,sui'xi'xian
睢县,sui'xian
随县,sui'xian
睢阳,sui'yang
绥阳,sui'yang
睢阳区,sui'yang'qu
绥阳县,sui'yang'xian
绥中,sui'zhong
绥中县,sui'zhong'xian
随州,sui'zhou
随州市,sui'zhou'shi
孙吴,sun'wu
孙吴县,sun'wu'xian
所罗门群岛,suo'luo'men'qun'dao
索马里,suo'ma'li
索县,suo'xian
塔城,ta'cheng
塔城市,ta'cheng'shi
塔城县,ta'cheng'xian
塔河,ta'he
塔河县,ta'he'xian
塔什库尔干塔吉克自治县,ta'shen'ku'er'gan'ta'ji'ke'zi'zhi'xian
台安,tai'an
泰安,tai'an
泰安市,tai'an'shi
台安县,tai'an'xian
太白,tai'bai
太白县,tai'bai'xian
太仓,tai'cang
太仓市,tai'cang'shi
太仓县,tai'cang'xian
台东,tai'dong
台东区,tai'dong'qu
台儿庄,tai'er'zhuang
台儿庄区,tai'er'zhuang'qu
太谷,tai'gu
太谷县,tai'gu'xian
泰国,tai'guo
太和,tai'he
泰和,tai'he
太和区,tai'he'qu
太和县,tai'he'xian
泰和县,tai'he'xian
太湖,tai'hu
太湖县,tai'hu'xian
台江,tai'jiang
台江区,tai'jiang'qu
台江县,tai'jiang'xian
太康,tai'kang
太康县,tai'kang'xian
泰来,tai'lai
泰来县,tai'lai'xian
泰宁,tai'ning
泰宁县,tai'ning'xian
太平,tai'ping
太平区,tai'ping'qu
太平县,tai'ping'xian
太平洋群岛,tai'ping'yang'qun'dao
太仆寺旗,tai'pu'si'qi
台前,tai'qian
台前县,tai'qian'xian
台山,tai'shan
泰山,tai'shan
泰山区,tai'shan'qu
台山市,tai'shan'shi
台山县,tai'shan'xian
泰顺,tai'shun
泰顺县,tai'shun'xian
台湾,tai'wan
台湾省,tai'wan'sheng
泰县,tai'xian
泰兴,tai'xing
泰兴市,tai'xing'shi
泰兴县,tai'xing'xian
太原,tai'yuan
太原市,tai'yuan'shi
台州,tai'zhou
台州市,tai'zhou'shi
太子河,tai'zi'he
太子河区,tai'zi'he'qu
宕昌,tan'chang
郯城,tan'cheng
郯城县,tan'cheng'xian
坦桑尼亚,tan'sang'ni'ya
塘坊,tang'fang
塘坊乡,tang'fang'xiang
塘沽,tang'gu
塘沽区,tang'gu'qu
唐海,tang'hai
唐海县,tang'hai'xian
唐河,tang'he
唐河县,tang'he'xian
汤加,tang'jia
唐山,tang'shan
唐山市,tang'shan'shi
汤旺河,tang'wang'he
汤旺河区,tang'wang'he'qu
唐县,tang'xian
汤阴,tang'yin
汤阴县,tang'yin'xian
汤原,tang'yuan
汤原县,tang'yuan'xian
洮安,tao'an
洮安县,tao'an'xian
洮北,tao'bei
洮北区,tao'bei'qu
桃城,tao'cheng
桃城区,tao'cheng'qu
桃江,tao'jiang
桃江县,tao'jiang'xian
陶乐,tao'le
陶乐县,tao'le'xian
洮南,tao'nan
洮南市,tao'nan'shi
桃山,tao'shan
桃山区,tao'shan'qu
桃源,tao'yuan
桃源县,tao'yuan'xian
特克斯,te'ke'si
特克斯和凯特斯群岛,te'ke'si'he'kai'te'si'qun'dao
特克斯县,te'ke'si'xian
特立尼达和多哥巴,te'li'ni'da'he'duo'ge'ba
腾冲,teng'chong
腾冲县,teng'chong'xian
滕县,teng'xian
藤县,teng'xian
滕州,teng'zhou
滕州市,teng'zhou'shi
天长,tian'chang
天长市,tian'chang'shi
天长县,tian'chang'xian
天成,tian'cheng
天城区,tian'cheng'qu
天成区,tian'cheng'qu
天等,tian'deng
天等县,tian'deng'xian
田东,tian'dong
田东县,tian'dong'xian
天峨,tian'e
天峨县,tian'e'xian
天河,tian'he
天河区,tian'he'qu
田家庵,tian'jia'an
田家庵区,tian'jia'an'qu
天津,tian'jin
天津市,tian'jin'shi
天峻,tian'jun
天峻县,tian'jun'xian
田林,tian'lin
田林县,tian'lin'xian
天门,tian'men
天门市,tian'men'shi
天门县,tian'men'xian
天宁,tian'ning
天宁区,tian'ning'qu
天桥,tian'qiao
天桥区,tian'qiao'qu
天全,tian'quan
天全县,tian'quan'xian
天山,tian'shan
天山区,tian'shan'qu
天水,tian'shui
天水市,tian'shui'shi
天水县,tian'shui'xian
天台,tian'tai
天台县,tian'tai'xian
天心,tian'xin
天心区,tian'xin'qu
田阳,tian'yang
田阳县,tian'yang'xian
天镇,tian'zhen
天镇县,tian'zhen'xian
天柱,tian'zhu
天祝藏族自治县,tian'zhu'cang'zu'zi'zhi'xian
天柱县,tian'zhu'xian
铁东,tie'dong
铁东区,tie'dong'qu
铁法,tie'fa
铁法区,tie'fa'qu
铁法市,tie'fa'shi
铁锋,tie'feng
铁锋区,tie'feng'qu
铁力,tie'li
铁力市,tie'li'shi
铁力县,tie'li'xian
铁岭,tie'ling
铁岭市,tie'ling'shi
铁岭县,tie'ling'xian
铁山,tie'shan
铁山港,tie'shan'gang
铁山港区,tie'shan'gang'qu
铁山区,tie'shan'qu
铁西,tie'xi
铁西区,tie'xi'qu
同安,tong'an
同安区,tong'an'qu
同安县,tong'an'xian
桐柏,tong'bai
桐柏县,tong'bai'xian
桐城,tong'cheng
通城,tong'cheng
通城区,tong'cheng'qu
桐城市,tong'cheng'shi
桐城县,tong'cheng'xian
通城县,tong'cheng'xian
铜川,tong'chuan
铜川市,tong'chuan'shi
通道侗族自治县,tong'dao'dong'zu'zi'zhi'xian
同德,tong'de
同德县,tong'de'xian
铜鼓,tong'gu
铜鼓县,tong'gu'xian
潼关,tong'guan
铜官山,tong'guan'shan
铜官山区,tong'guan'shan'qu
潼关县,tong'guan'xian
通海,tong'hai
通海县,tong'hai'xian
通河,tong'he
通河县,tong'he'xian
通化,tong'hua
通化市,tong'hua'shi
通化县,tong'hua'xian
同江,tong'jiang
通江,tong'jiang
同江市,tong'jiang'shi
同江县,tong'jiang'xian
通江县,tong'jiang'xian
铜梁,tong'liang
铜梁县,tong'liang'xian
通辽,tong'liao
通辽市,tong'liao'shi
通辽县,tong'liao'xian
铜陵,tong'ling
铜陵市,tong'ling'shi
铜陵县,tong'ling'xian
桐庐,tong'lu
桐庐县,tong'lu'xian
潼南,tong'nan
潼南县,tong'nan'xian
同平,tong'ping
同平区,tong'ping'qu
同仁,tong'ren
铜仁,tong'ren
铜仁市,tong'ren'shi
同仁县,tong'ren'xian
铜仁县,tong'ren'xian
通山,tong'shan
铜山,tong'shan
铜山区,tong'shan'qu
通山县,tong'shan'xian
铜山县,tong'shan'xian
通什,tong'shen
通什市,tong'shen'shi
通渭,tong'wei
通渭县,tong'wei'xian
通县,tong'xian
桐乡,tong'xiang
桐乡市,tong'xiang'shi
桐乡县,tong'xiang'xian
同心,tong'xin
同心县,tong'xin'xian
通许,tong'xu
通许县,tong'xu'xian
通榆,tong'yu
通榆县,tong'yu'xian
通州,tong'zhou
通州区,tong'zhou'qu
通州市,tong'zhou'shi
桐梓,tong'zi
桐梓县,tong'zi'xian
头屯河,tou'tun'he
头屯河区,tou'tun'he'qu
土耳其,tu'er'qi
吐鲁番,tu'lu'fan
吐鲁番市,tu'lu'fan'shi
吐鲁番县,tu'lu'fan'xian
图们,tu'men
图们市,tu'men'shi
土默特右旗,tu'mo'te'you'qi
土默特左旗,tu'mo'te'zuo'qi
突尼斯,tu'ni'si
突泉,tu'quan
突泉县,tu'quan'xian
图瓦卢,tu'wa'lu
团风,tuan'feng
团风县,tuan'feng'xian
屯昌,tun'chang
屯昌县,tun'chang'xian
屯留,tun'liu
屯留县,tun'liu'xian
屯溪,tun'xi
屯溪区,tun'xi'qu
屯溪市,tun'xi'shi
妥坝,tuo'ba
妥坝县,tuo'ba'xian
托克劳,tuo'ke'lao
托克托,tuo'ke'tuo
托克托县,tuo'ke'tuo'xian
托克逊,tuo'ke'xun
托克逊县,tuo'ke'xun'xian
托里,tuo'li
托里县,tuo'li'xian
瓦房店,wa'fang'dian
瓦房店市,wa'fang'dian'shi
瓦利斯和富图纳群岛,wa'li'si'he'fu'tu'na'qun'dao
瓦努阿图,wa'nu'a'tu
万安,wan'an
万安县,wan'an'xian
万柏林,wan'bai'lin
万柏林区,wan'bai'lin'qu
宛城,wan'cheng
宛城区,wan'cheng'qu
畹町,wan'ding
畹町市,wan'ding'shi
畹町镇,wan'ding'zhen
湾里,wan'li
湾里区,wan'li'qu
万年,wan'nian
万年县,wan'nian'xian
万宁,wan'ning
万宁市,wan'ning'shi
万宁县,wan'ning'xian
万全,wan'quan
万全县,wan'quan'xian
万荣,wan'rong
万荣县,wan'rong'xian
万山特,wan'shan'te
万山特区,wan'shan'te'qu
万盛,wan'sheng
万盛区,wan'sheng'qu
万县,wan'xian
完县,wan'xian
万县市,wan'xian'shi
万秀,wan'xiu
万秀区,wan'xiu'qu
万源,wan'yuan
万源市,wan'yuan'shi
万源县,wan'yuan'xian
万载,wan'zai
万载县,wan'zai'xian
万州,wan'zhou
万州区,wan'zhou'qu
旺苍,wang'cang
旺苍县,wang'cang'xian
望城,wang'cheng
望城县,wang'cheng'xian
望都,wang'dou
望都县,wang'dou'xian
望花,wang'hua
望花区,wang'hua'qu
望江,wang'jiang
望江县,wang'jiang'xian
望奎,wang'kui
望奎县,wang'kui'xian
望谟,wang'mo
望谟县,wang'mo'xian
汪清,wang'qing
汪清县,wang'qing'xian
渭滨,wei'bin
渭滨区,wei'bin'qu
围场满族蒙古族自治县,wei'chang'man'zu'meng'gu'zu'zi'zhi'xian
渭城,wei'cheng
潍城,wei'cheng
渭城区,wei'cheng'qu
潍城区,wei'cheng'qu
危地马拉,wei'di'ma'la
卫东,wei'dong
卫东区,wei'dong'qu
魏都,wei'dou
魏都区,wei'dou'qu
潍坊,wei'fang
潍坊市,wei'fang'shi
威海,wei'hai
威海市,wei'hai'shi
卫辉,wei'hui
卫辉市,wei'hui'shi
威克岛,wei'ke'dao
尉犁,wei'li
尉犁县,wei'li'xian
渭南,wei'nan
渭南市,wei'nan'shi
渭南县,wei'nan'xian
委内瑞拉,wei'nei'rui'la
威宁彝族回族苗族自治县,wei'ning'yi'zu'hui'zu'miao'zu'zi'zhi'xian
微山,wei'shan
微山县,wei'shan'xian
巍山彝族回族自治县,wei'shan'yi'zu'hui'zu'zi'zhi'xian
尉氏,wei'shi
尉氏县,wei'shi'xian
维西傈僳族自治县,wei'xi'li'su'zu'zi'zhi'xian
威县,wei'xian
潍县,wei'xian
魏县,wei'xian
威信,wei'xin
威信县,wei'xin'xian
未央,wei'yang
未央区,wei'yang'qu
威远,wei'yuan
渭源,wei'yuan
威远县,wei'yuan'xian
渭源县,wei'yuan'xian
文安,wen'an
文安县,wen'an'xian
文昌,wen'chang
文昌市,wen'chang'shi
文昌县,wen'chang'xian
文成,wen'cheng
文成县,wen'cheng'xian
汶川,wen'chuan
汶川县,wen'chuan'xian
文登,wen'deng
文登市,wen'deng'shi
文登县,wen'deng'xian
文峰,wen'feng
文峰区,wen'feng'qu
温江,wen'jiang
温江县,wen'jiang'xian
文莱,wen'lai
温岭,wen'ling
温岭市,wen'ling'shi
温岭县,wen'ling'xian
温泉,wen'quan
温泉县,wen'quan'xian
文山,wen'shan
文山县,wen'shan'xian
文山壮族苗族自治州,wen'shan'zhuang'zu'miao'zu'zi'zhi'zhou
汶上,wen'shang
汶上县,wen'shang'xian
文圣,wen'sheng
文圣区,wen'sheng'qu
文水,wen'shui
文水县,wen'shui'xian
温宿,wen'su
温宿县,wen'su'xian
闻喜,wen'xi
闻喜县,wen'xi'xian
文县,wen'xian
温县,wen'xian
温州,wen'zhou
温州市,wen'zhou'shi
瓮安,weng'an
瓮安县,weng'an'xian
翁牛特旗,weng'niu'te'qi
翁源,weng'yuan
翁源县,weng'yuan'xian
卧龙,wo'long
卧龙区,wo'long'qu
涡阳,wo'yang
涡阳县,wo'yang'xian
武安,wu'an
武安市,wu'an'shi
武安县,wu'an'xian
吴堡,wu'bao
吴堡县,wu'bao'xian
五常,wu'chang
武昌,wu'chang
武昌区,wu'chang'qu
五常市,wu'chang'shi
五常县,wu'chang'xian
武昌县,wu'chang'xian
婺城,wu'cheng
武城,wu'cheng
婺城区,wu'cheng'qu
武城县,wu'cheng'xian
吴川,wu'chuan
武川,wu'chuan
吴川市,wu'chuan'shi
吴川县,wu'chuan'xian
武川县,wu'chuan'xian
务川仡佬族苗族自治县,wu'chuan'yi'lao'zu'miao'zu'zi'zhi'xian
五大连池,wu'da'lian'chi
五大连池市,wu'da'lian'chi'shi
乌当,wu'dang
乌当区,wu'dang'qu
无棣,wu'di
无棣县,wu'di'xian
武定,wu'ding
武定县,wu'ding'xian
武都,wu'dou
武都县,wu'dou'xian
乌尔禾,wu'er'he
乌尔禾区,wu'er'he'qu
五峰土家族自治县,wu'feng'tu'jia'zu'zi'zhi'xian
乌干达,wu'gan'da
武冈,wu'gang
舞钢,wu'gang
舞钢区,wu'gang'qu
武冈市,wu'gang'shi
舞钢市,wu'gang'shi
武冈县,wu'gang'xian
武功,wu'gong
武功县,wu'gong'xian
乌海,wu'hai
乌海市,wu'hai'shi
乌海市海勃湾,wu'hai'shi'hai'bo'wan
乌海市海勃湾区,wu'hai'shi'hai'bo'wan'qu
乌海市海南,wu'hai'shi'hai'nan
乌海市海南区,wu'hai'shi'hai'nan'qu
乌海市市辖,wu'hai'shi'shi'xia
乌海市市辖区,wu'hai'shi'shi'xia'qu
乌海市乌达,wu'hai'shi'wu'da
乌海市乌达区,wu'hai'shi'wu'da'qu
武汉,wu'han
武汉市,wu'han'shi
五河,wu'he
五河县,wu'he'xian
武侯,wu'hou
武侯区,wu'hou'qu
芜湖,wu'hu
芜湖市,wu'hu'shi
芜湖县,wu'hu'xian
五华,wu'hua
五华区,wu'hua'qu
五华县,wu'hua'xian
无极,wu'ji
无极县,wu'ji'xian
伍家岗,wu'jia'gang
伍家岗区,wu'jia'gang'qu
吴江,wu'jiang
武江,wu'jiang
武江区,wu'jiang'qu
吴江市,wu'jiang'shi
吴江县,wu'jiang'xian
武进,wu'jin
武进市,wu'jin'shi
武进县,wu'jin'xian
乌克兰,wu'ke'lan
乌拉圭,wu'la'gui
乌拉特后旗,wu'la'te'hou'qi
乌拉特前旗,wu'la'te'qian'qi
乌拉特中旗,wu'la'te'zhong'qi
乌兰,wu'lan
乌兰察布盟,wu'lan'cha'bu'meng
乌兰浩特,wu'lan'hao'te
乌兰浩特市,wu'lan'hao'te'shi
乌兰县,wu'lan'xian
五莲,wu'lian
五莲县,wu'lian'xian
武陵,wu'ling
武陵区,wu'ling'qu
武陵源,wu'ling'yuan
武陵源区,wu'ling'yuan'qu
武隆,wu'long
武隆县,wu'long'xian
乌鲁木齐,wu'lu'mu'qi
乌鲁木齐县,wu'lu'mu'qi'xian
乌马河,wu'ma'he
乌马河区,wu'ma'he'qu
武鸣,wu'ming
武鸣县,wu'ming'xian
武宁,wu'ning
武宁县,wu'ning'xian
武平,wu'ping
武平县,wu'ping'xian
吴旗,wu'qi
吴旗县,wu'qi'xian
乌恰,wu'qia
乌恰县,wu'qia'xian
武强,wu'qiang
武强县,wu'qiang'xian
五桥,wu'qiao
吴桥,wu'qiao
五桥区,wu'qiao'qu
吴桥县,wu'qiao'xian
武清,wu'qing
武清县,wu'qing'xian
巫山,wu'shan
武山,wu'shan
巫山县,wu'shan'xian
武山县,wu'shan'xian
乌什,wu'shen
乌审旗,wu'shen'qi
