阿爸,a'ba
教友生活,jiao'you'sheng'huo
教友司祭职,jiao'you'si'ji'zhi
教友团体,jiao'you'tuan'ti
教育部,jiao'yu'bu
教长,jiao'zhang
教长区,jiao'zhang'qu
教职修会,jiao'zhi'xiu'hui
教子女,jiao'zi'nv
教宗,jiao'zong
教宗不能错误性,jiao'zong'bu'neng'cuo'wu'xing
教宗代表,jiao'zong'dai'biao
教宗的,jiao'zong'de
教宗的最高神权,jiao'zong'de'zui'gao'shen'quan
教宗覆文,jiao'zong'fu'wen
教宗宫廷的,jiao'zong'gong'ting'de
教宗冠,jiao'zong'guan
教宗降福,jiao'zong'jiang'fu
教宗接见群众,jiao'zong'jie'jian'qun'zhong
教宗爵士,jiao'zong'jue'shi
教宗领土,jiao'zong'ling'tu
教宗弥撒,jiao'zong'mi'sa
教宗旗,jiao'zong'qi
教宗亲笔函,jiao'zong'qin'bi'han
教宗权戒,jiao'zong'quan'jie
教宗权力,jiao'zong'quan'li
教宗全权主义,jiao'zong'quan'quan'zhu'yi
教宗热门人选,jiao'zong're'men'ren'xuan
教宗任期,jiao'zong'ren'qi
教宗若望保禄二世,jiao'zong'ruo'wang'bao'lu'er'shi
教宗若望保禄一世,jiao'zong'ruo'wang'bao'lu'yi'shi
教宗若望二十三世,jiao'zong'ruo'wang'er'shi'san'shi
教宗侍从,jiao'zong'shi'cong
教宗使节,jiao'zong'shi'jie
教宗首席权,jiao'zong'shou'xi'quan
教宗手谕,jiao'zong'shou'yu
教宗书简,jiao'zong'shu'jian
教宗特别祝福,jiao'zong'te'bie'zhu'fu
教宗特派员,jiao'zong'te'pai'yuan
教宗特使,jiao'zong'te'shi
教宗通谕,jiao'zong'tong'yu
教宗文告,jiao'zong'wen'gao
教宗选举,jiao'zong'xuan'ju
教宗选举所,jiao'zong'xuan'ju'suo
教宗训谕,jiao'zong'xun'yu
教宗诏书,jiao'zong'zhao'shu
教宗至高无上论,jiao'zong'zhi'gao'wu'shang'lun
教宗之世俗权力,jiao'zong'zhi'shi'su'quan'li
教宗职位,jiao'zong'zhi'wei
教宗职务,jiao'zong'zhi'wu
教宗祝福,jiao'zong'zhu'fu
洁德,jie'de
节德,jie'de
解放神学,jie'fang'shen'xue
结婚,jie'hun
结婚预告,jie'hun'yu'gao
解经学,jie'jing'xue
解救神学,jie'jiu'shen'xue
诫命,jie'ming
诫命以外的付出,jie'ming'yi'wai'de'fu'chu
节庆,jie'qing
节庆等级,jie'qing'deng'ji
节日,jie'ri
节食,jie'shi
解释,jie'shi
解释奥迹,jie'shi'ao'ji
解释圣经,jie'shi'sheng'jing
解释学,jie'shi'xue
接受保护经,jie'shou'bao'hu'jing
接受福音之准备,jie'shou'fu'yin'zhi'zhun'bei
解脱,jie'tuo
界外,jie'wai
结业式,jie'ye'shi
节育,jie'yu
结约之柜,jie'yue'zhi'gui
节制,jie'zhi
节制生育,jie'zhi'sheng'yu
近代主义,jin'dai'zhu'yi
晋铎,jin'duo
禁罚,jin'fa
进化主义,jin'hua'zhu'yi
觐见教宗,jin'jian'jiao'zong
进教之佑,jin'jiao'zhi'you
禁酒,jin'jiu
浸礼,jin'li
浸礼会,jin'li'hui
浸礼派,jin'li'pai
禁令,jin'ling
金律,jin'lv
金玫瑰勋章,jin'mei'gui'xun'zhang
晋牧,jin'mu
金钱,jin'qian
金庆,jin'qing
禁区,jin'qu
晋升司铎,jin'sheng'si'duo
晋升执事,jin'sheng'zhi'shi
晋升主教,jin'sheng'zhu'jiao
禁食,jin'shi
今世的教会,jin'shi'de'jiao'hui
禁书,jin'shu
禁书目录,jin'shu'mu'lu
浸水式洗礼,jin'shui'shi'xi'li
进台经,jin'tai'jing
进堂咏,jin'tang'yong
浸洗,jin'xi
浸洗者,jin'xi'zhe
进香客,jin'xiang'ke
浸信会,jin'xin'hui
禁行圣事令,jin'xing'sheng'shi'ling
紧要,jin'yao
禁欲,jin'yu
禁欲的,jin'yu'de
敬拜,jing'bai
经本,jing'ben
经常朝拜圣体,jing'chang'chao'bai'sheng'ti
经常明供并朝拜圣体,jing'chang'ming'gong'bing'chao'bai'sheng'ti
敬奉,jing'feng
静观,jing'guan
经济委员会,jing'ji'wei'yuan'hui
景教,jing'jiao
警觉,jing'jue
敬礼,jing'li
敬礼弥撒,jing'li'mi'sa
敬礼天主,jing'li'tian'zhu
静默的教会,jing'mo'de'jiao'hui
经牌,jing'pai
净配,jing'pei
净身,jing'shen
精神,jing'shen
精神读物,jing'shen'du'wu
精神方面的布施或施舍,jing'shen'fang'mian'de'bu'shi'huo'shi'she
精神生活,jing'shen'sheng'huo
精神体,jing'shen'ti
精神性的施舍,jing'shen'xing'de'shi'she
精神援助,jing'shen'yuan'zhu
精神之游历,jing'shen'zhi'you'li
经师,jing'shi
经书选读,jing'shu'xuan'du
敬畏,jing'wei
敬畏天主,jing'wei'tian'zhu
经文,jing'wen
精修圣人,jing'xiu'sheng'ren
经院派,jing'yuan'pai
经院哲学,jing'yuan'zhe'xue
敬祖,jing'zu
旧称罢工,jiu'cheng'ba'gong
救恩,jiu'en
救恩工程,jiu'en'gong'cheng
救恩普遍论,jiu'en'pu'bian'lun
救恩史,jiu'en'shi
救济,jiu'ji
救灵,jiu'ling
九品天使,jiu'pin'tian'shi
九日敬礼,jiu'ri'jing'li
就是,jiu'shi
救世,jiu'shi
九时经,jiu'shi'jing
救世军,jiu'shi'jun
救世喜讯,jiu'shi'xi'xun
救世主,jiu'shi'zhu
救世主的预像,jiu'shi'zhu'de'yu'xiang
救世主的预兆,jiu'shi'zhu'de'yu'zhao
救世主会,jiu'shi'zhu'hui
救世主之母通谕,jiu'shi'zhu'zhi'mu'tong'yu
救赎,jiu'shu
救赎计划,jiu'shu'ji'hua
救赎论,jiu'shu'lun
酒水壶,jiu'shui'hu
酒水瓶,jiu'shui'ping
旧天主教派,jiu'tian'zhu'jiao'pai
救援,jiu'yuan
旧约,jiu'yue
旧约六书,jiu'yue'liu'shu
旧约七书,jiu'yue'qi'shu
旧约选读,jiu'yue'xuan'du
九折布,jiu'zhe'bu
救主,jiu'zhu
救主的使命通谕,jiu'zhu'de'shi'ming'tong'yu
救主会,jiu'zhu'hui
局部大赦,ju'bu'da'she
鞠躬,ju'gong
聚会,ju'hui
举祭,ju'ji
聚居处,ju'ju'chu
拒绝,ju'jue
拒绝往来者,ju'jue'wang'lai'zhe
居留区,ju'liu'qu
居无定所者,ju'wu'ding'suo'zhe
举行,ju'xing
举行感恩祭,ju'xing'gan'en'ji
举行弥撒,ju'xing'mi'sa
举行圣事,ju'xing'sheng'shi
举扬,ju'yang
捐款,juan'kuan
捐献,juan'xian
绝财愿,jue'cai'yuan
绝罚,jue'fa
觉魂,jue'hun
觉苦,jue'ku
觉醒,jue'xing
决议,jue'yi
决疑论,jue'yi'lun
绝育手术,jue'yu'shou'shu
军旅,jun'lv
军人修会,jun'ren'xiu'hui
君士坦丁堡大公会议,jun'shi'tan'ding'bao'da'gong'hui'yi
君王,jun'wang
军营牧师,jun'ying'mu'shi
军中教士,jun'zhong'jiao'shi
军中教士总监,jun'zhong'jiao'shi'zong'jian
军中教士总监区,jun'zhong'jiao'shi'zong'jian'qu
军中神父,jun'zhong'shen'fu
卡尔文主义,ka'er'wen'zhu'yi
喀西诺山,ka'xi'nuo'shan
喀西诺山本笃会院,ka'xi'nuo'shan'ben'du'hui'yuan
凯乐符号,kai'le'fu'hao
开明悟,kai'ming'wu
开圣体,kai'sheng'ti
凯旋的教会,kai'xuan'de'jiao'hui
看圣书,kan'sheng'shu
看守人,kan'shou'ren
坎特伯里,kan'te'bo'li
康士坦斯大公会议,kang'shi'tan'si'da'gong'hui'yi
考验,kao'yan
靠职权的,kao'zhi'quan'de
客观的效力,ke'guan'de'xiao'li
克己,ke'ji
客籍传教士,ke'ji'chuan'jiao'shi
可敬的,ke'jing'de
可敬的神父,ke'jing'de'shen'fu
克苦,ke'ku
可宽容的受绝罚者,ke'kuan'rong'de'shou'jue'fa'zhe
可兰经,ke'lan'jing
克勉教宗书简,ke'mian'jiao'zong'shu'jian
克勉时代之教宗,ke'mian'shi'dai'zhi'jiao'zong
克勉训令,ke'mian'xun'ling
课题讲授,ke'ti'jiang'shou
客西马尼,ke'xi'ma'ni
克修,ke'xiu
科学,ke'xue
可移动庆节,ke'yi'dong'qing'jie
孔教,kong'jiao
空位期间,kong'wei'qi'jian
空心斋,kong'xin'zhai
孔子,kong'zi
孔子的,kong'zi'de
口传,kou'chuan
口祷,kou'dao
苦鞭,ku'bian
苦爵,ku'jue
苦路经,ku'lu'jing
苦难,ku'nan
苦难会,ku'nan'hui
苦难期,ku'nan'qi
苦难主日,ku'nan'zhu'ri
苦痛,ku'tong
苦像,ku'xiang
苦行,ku'xing
苦行学,ku'xing'xue
苦修,ku'xiu
苦修的,ku'xiu'de
苦修会士,ku'xiu'hui'shi
苦修生活,ku'xiu'sheng'huo
苦衣,ku'yi
会计,kuai'ji
宽免,kuan'mian
宽恕,kuan'shu
狂欢节,kuang'huan'jie
狂热,kuang're
狂热份子,kuang're'fen'zi
拉巴特,la'ba'te
拉比,la'bi
拉丁化,la'ding'hua
拉丁教会,la'ding'jiao'hui
拉丁礼,la'ding'li
拉丁礼教会,la'ding'li'jiao'hui
拉丁美洲主教团,la'ding'mei'zhou'zhu'jiao'tuan
拉丁圣经通俗本,la'ding'sheng'jing'tong'su'ben
拉特兰大教堂,la'te'lan'da'jiao'tang
拉特兰会议,la'te'lan'hui'yi
拉特朗大殿,la'te'lang'da'dian
拉特朗大公会议,la'te'lang'da'gong'hui'yi
拉特朗协定,la'te'lang'xie'ding
蜡烛台,la'zhu'tai
来生,lai'sheng
来世,lai'shi
来世论,lai'shi'lun
来往,lai'wang
来自人的规定,lai'zi'ren'de'gui'ding
来自人的规律,lai'zi'ren'de'gui'lv
来自神的规定,lai'zi'shen'de'gui'ding
来自神的规律,lai'zi'shen'de'gui'lv
懒惰,lan'duo
蓝军,lan'jun
滥用,lan'yong
劳动,lao'dong
老教友,lao'jiao'you
劳力工作,lao'li'gong'zuo
老师,lao'shi
老天爷,lao'tian'ye
老天主教会,lao'tian'zhu'jiao'hui
老天主教派,lao'tian'zhu'jiao'pai
勒令还俗,le'ling'huan'su
乐善好施,le'shan'hao'shi
乐园,le'yuan
肋未纪,lei'wei'ji
冷淡教友,leng'dan'jiao'you
里昂大公会议,li'ang'da'gong'hui'yi
里昂礼,li'ang'li
礼拜,li'bai
礼拜二,li'bai'er
礼拜六,li'bai'liu
礼拜四,li'bai'si
礼拜堂,li'bai'tang
礼拜天,li'bai'tian
礼拜五,li'bai'wu
礼拜一,li'bai'yi
礼成未遂婚姻,li'cheng'wei'sui'hun'yin
历代全体教宗,li'dai'quan'ti'jiao'zong
历代志,li'dai'zhi
礼典典礼,li'dian'dian'li
礼规,li'gui
离婚,li'hun
礼节,li'jie
礼节本,li'jie'ben
礼节帽,li'jie'mao
礼帽,li'mao
黎明弥撒,li'ming'mi'sa
里姆斯杜艾圣经,li'mu'si'du'ai'sheng'jing
礼披,li'pi
例如,li'ru
理神论,li'shen'lun
礼书,li'shu
理思,li'si
立嗣,li'si
礼袜,li'wa
利未记,li'wei'ji
理性,li'xing
理性之魂,li'xing'zhi'hun
利益,li'yi
礼仪,li'yi
礼仪的,li'yi'de
离异弟兄,li'yi'di'xiong
礼仪集会,li'yi'ji'hui
礼仪年,li'yi'nian
礼仪手册,li'yi'shou'ce
礼仪书,li'yi'shu
礼仪外敬礼,li'yi'wai'jing'li
礼仪委员会,li'yi'wei'yuan'hui
礼仪习用颜色,li'yi'xi'yong'yan'se
礼仪宪章,li'yi'xian'zhang
礼仪谢金,li'yi'xie'jin
礼仪艺术,li'yi'yi'shu
礼仪音乐,li'yi'yin'yue
礼仪运动,li'yi'yun'dong
礼仪诏书,li'yi'zhao'shu
礼仪之举行,li'yi'zhi'ju'xing
礼仪之争,li'yi'zhi'zheng
礼仪之主持人,li'yi'zhi'zhu'chi'ren
礼仪周期,li'yi'zhou'qi
礼仪专家,li'yi'zhuan'jia
理智,li'zhi
励志会,li'zhi'hui
理智年龄,li'zhi'nian'ling
理智之德,li'zhi'zhi'de
殓布,lian'bu
连唱咏,lian'chang'yong
连祷文,lian'dao'wen
联合圣神,lian'he'sheng'shen
炼灵,lian'ling
炼灵弥撒,lian'ling'mi'sa
炼路,lian'lu
怜悯,lian'min
炼所,lian'suo
怜恤,lian'xu
连吟词,lian'yin'ci
炼狱,lian'yu
炼狱灵魂,lian'yu'ling'hun
良风团,liang'feng'tuan
良心,liang'xin
良心的,liang'xin'de
良心个案,liang'xin'ge'an
良心检讨,liang'xin'jian'tao
良心问题,liang'xin'wen'ti
两性共融,liang'xing'gong'rong
两性相通,liang'xing'xiang'tong
两性一位的结合,liang'xing'yi'wei'de'jie'he
裂教,lie'jiao
裂教的,lie'jiao'de
裂教会,lie'jiao'hui
裂教人,lie'jiao'ren
列品,lie'pin
列品调查员,lie'pin'diao'cha'yuan
列入圣品,lie'ru'sheng'pin
列入圣人级,lie'ru'sheng'ren'ji
列入真福,lie'ru'zhen'fu
列入真福级,lie'ru'zhen'fu'ji
列圣调查审问推事,lie'sheng'diao'cha'shen'wen'tui'shi
列王纪,lie'wang'ji
烈窑,lie'yao
邻里玫瑰经运动,lin'li'mei'gui'jing'yun'dong
吝啬,lin'se
临时祭台,lin'shi'ji'tai
临时主教座堂,lin'shi'zhu'jiao'zuo'tang
临时座堂,lin'shi'zuo'tang
临在,lin'zai
临终,lin'zhong
临终祷文,lin'zhong'dao'wen
临终经,lin'zhong'jing
临终七言,lin'zhong'qi'yan
临终圣事,lin'zhong'sheng'shi
临终圣体,lin'zhong'sheng'ti
临终祝福,lin'zhong'zhu'fu
灵薄狱,ling'bo'yu
领布,ling'bu
领唱者,ling'chang'zhe
领带,ling'dai
灵魂,ling'hun
灵魂不灭,ling'hun'bu'mie
灵迹,ling'ji
领经员,ling'jing'yuan
灵柩台,ling'jiu'tai
灵牧的,ling'mu'de
灵牧神学,ling'mu'shen'xue
领圣事,ling'sheng'shi
领圣体,ling'sheng'ti
领圣体后经,ling'sheng'ti'hou'jing
领圣体区,ling'sheng'ti'qu
领圣秩委托书,ling'sheng'zhi'wei'tuo'shu
领圣秩许可证,ling'sheng'zhi'xu'ke'zheng
领受神品,ling'shou'shen'pin
领受圣事,ling'shou'sheng'shi
领受圣秩,ling'shou'sheng'zhi
灵堂,ling'tang
领洗,ling'xi
领洗池,ling'xi'chi
领洗圣名,ling'xi'sheng'ming
领洗证,ling'xi'zheng
领洗证明书,ling'xi'zheng'ming'shu
领洗主保,ling'xi'zhu'bao
领衔隐修院院牧,ling'xian'yin'xiu'yuan'yuan'mu
领衔主教,ling'xian'zhu'jiao
领衔总主教,ling'xian'zong'zhu'jiao
灵性哀矜,ling'xing'ai'jin
灵性之爱,ling'xing'zhi'ai
灵修,ling'xiu
灵修导师,ling'xiu'dao'shi
灵修读物,ling'xiu'du'wu
灵修功夫,ling'xiu'gong'fu
灵修生活,ling'xiu'sheng'huo
灵修学,ling'xiu'xue
灵修指导,ling'xiu'zhi'dao
领养,ling'yang
灵医会会士,ling'yi'hui'hui'shi
领主,ling'zhu
领主咏,ling'zhu'yong
流出说,liu'chu'shuo
六品,liu'pin
六品级枢机,liu'pin'ji'shu'ji
流生论,liu'sheng'lun
流徙,liu'xi
六旬主日,liu'xun'zhu'ri
路德会,lu'de'hui
路德记,lu'de'ji
露德圣母,lu'de'sheng'mu
露德圣母显现,lu'de'sheng'mu'xian'xian
卢尔德传,lu'er'de'chuan
路济弗尔,lu'ji'fu'er
露天弥撒,lu'tian'mi'sa
芦苇,lu'wei
轮唱诗,lun'chang'shi
轮唱赞美诗,lun'chang'zan'mei'shi
轮回,lun'hui
论及,lun'ji
论教会在今日世界牧职,lun'jiao'hui'zai'jin'ri'shi'jie'mu'zhi
伦理,lun'li
伦理的,lun'li'de
伦理德性,lun'li'de'xing
伦理律,lun'li'lv
伦理神学,lun'li'shen'xue
伦理双果原则,lun'li'shuang'guo'yuan'ze
伦理行为,lun'li'xing'wei
伦理学,lun'li'xue
伦理之德,lun'li'zhi'de
论天主之城,lun'tian'zhu'zhi'cheng
论战,lun'zhan
罗马城及世界,luo'ma'cheng'ji'shi'jie
罗马传信大学,luo'ma'chuan'xin'da'xue
罗马观察报,luo'ma'guan'cha'bao
罗马和平会,luo'ma'he'ping'hui
罗马教会,luo'ma'jiao'hui
罗马教区,luo'ma'jiao'qu
罗马教廷,luo'ma'jiao'ting
罗马教廷财务总管,luo'ma'jiao'ting'cai'wu'zong'guan
罗马教廷各部会,luo'ma'jiao'ting'ge'bu'hui
罗马教宗,luo'ma'jiao'zong
罗马礼,luo'ma'li
罗马礼典,luo'ma'li'dian
罗马礼仪手册,luo'ma'li'yi'shou'ce
罗马领,luo'ma'ling
罗马弥撒经书,luo'ma'mi'sa'jing'shu
罗马乃斯克式,luo'ma'nai'si'ke'shi
罗马日课经本,luo'ma'ri'ke'jing'ben
罗马圣部,luo'ma'sheng'bu
罗马圣教,luo'ma'sheng'jiao
罗马圣轮法院,luo'ma'sheng'lun'fa'yuan
罗马式,luo'ma'shi
罗马式祭衣,luo'ma'shi'ji'yi
罗马书,luo'ma'shu
罗马天主教会,luo'ma'tian'zhu'jiao'hui
罗马天主教徒,luo'ma'tian'zhu'jiao'tu
罗马殉道录,luo'ma'xun'dao'lu
罗马一发言,luo'ma'yi'fa'yan
罗马致命圣人传,luo'ma'zhi'ming'sheng'ren'chuan
罗马主教,luo'ma'zhu'jiao
罗马宗主教,luo'ma'zong'zhu'jiao
律法,lv'fa
旅客,lv'ke
旅途中教会,lv'tu'zhong'jiao'hui
旅行经文,lv'xing'jing'wen
旅行用祭台,lv'xing'yong'ji'tai
马刺爵士章,ma'ci'jue'shi'zhang
玛窦福音,ma'dou'fu'yin
马谷福音,ma'gu'fu'yin
马虎良心,ma'hu'liang'xin
玛加伯书,ma'jia'bo'shu
马可福音,ma'ke'fu'yin
马克斯主义,ma'ke'si'zhu'yi
玛拉基书,ma'la'ji'shu
玛拉基亚书,ma'la'ji'ya'shu
马劳尼礼,ma'lao'ni'li
玛利诺会神父,ma'li'nuo'hui'shen'fu
玛利诺会修女,ma'li'nuo'hui'xiu'nv
玛利亚崇拜,ma'li'ya'chong'bai
玛利亚的,ma'li'ya'de
玛利亚教,ma'li'ya'jiao
玛利亚研究,ma'li'ya'yan'jiu
玛门,ma'men
吗哪,ma'na
玛纳,ma'na
马尼教,ma'ni'jiao
马松党,ma'song'dang
马太福音,ma'tai'fu'yin
麦尔基特礼,mai'er'ji'te'li
麦基洗德,mai'ji'xi'de
买卖圣职或圣物,mai'mai'sheng'zhi'huo'sheng'wu
满被圣宠,man'bei'sheng'chong
满四规,man'si'gui
盲从,mang'cong
冒办告解,mao'ban'gao'jie
冒犯,mao'fan
冒犯天主,mao'fan'tian'zhu
冒告解,mao'gao'jie
冒领圣事,mao'ling'sheng'shi
冒领圣体,mao'ling'sheng'ti
冒领圣血,mao'ling'sheng'xue
美德,mei'de
玫瑰花窗,mei'gui'hua'chuang
玫瑰会,mei'gui'hui
玫瑰经,mei'gui'jing
玫瑰圣母节,mei'gui'sheng'mu'jie
美国天主教大学,mei'guo'tian'zhu'jiao'da'xue
美国天主教福利会,mei'guo'tian'zhu'jiao'fu'li'hui
美国天主教年鉴,mei'guo'tian'zhu'jiao'nian'jian
美国主义,mei'guo'zhu'yi
媒介,mei'jie
每日礼赞,mei'ri'li'zan
每日颂祷,mei'ri'song'dao
梅瑟,mei'se
梅瑟律,mei'se'lv
梅瑟五书,mei'se'wu'shu
昧爽弥撒,mei'shuang'mi'sa
没药,mei'yao
美以美教派,mei'yi'mei'jiao'pai
门诺会,men'nuo'hui
门徒,men'tu
蒙盖圣像,meng'gai'sheng'xiang
蒙难教会,meng'nan'jiao'hui
蒙受恩宠的境界,meng'shou'en'chong'de'jing'jie
蒙受神恩的,meng'shou'shen'en'de
蒙席,meng'xi
盟约,meng'yue
米该亚,mi'gai'ya
米迦勒,mi'jia'le
弥迦书,mi'jia'shu
米兰圣心大学,mi'lan'sheng'xin'da'xue
米兰诏书,mi'lan'zhao'shu
弥留之际,mi'liu'zhi'ji
秘密,mi'mi
秘密会议,mi'mi'hui'yi
秘密结婚,mi'mi'jie'hun
秘密任命枢机,mi'mi'ren'ming'shu'ji
秘密投票,mi'mi'tou'piao
米聂版本,mi'nie'ban'ben
弥撒,mi'sa
弥撒常典,mi'sa'chang'dian
弥撒常用经文,mi'sa'chang'yong'jing'wen
弥撒规程,mi'sa'gui'cheng
弥撒经本,mi'sa'jing'ben
弥撒经本架,mi'sa'jing'ben'jia
弥撒经书,mi'sa'jing'shu
弥撒酒,mi'sa'jiu
弥撒卡,mi'sa'ka
弥撒礼成,mi'sa'li'cheng
弥撒曲集,mi'sa'qu'ji
弥撒圣祭,mi'sa'sheng'ji
弥撒四目的,mi'sa'si'mu'di
弥撒献仪,mi'sa'xian'yi
弥撒义务,mi'sa'yi'wu
弥撒正则,mi'sa'zheng'ze
弥撒专用经文,mi'sa'zhuan'yong'jing'wen
弥赛亚,mi'sai'ya
秘书,mi'shu
秘思,mi'si
迷信,mi'xin
迷信举动,mi'xin'ju'dong
迷信习惯,mi'xin'xi'guan
迷信行为,mi'xin'xing'wei
面饼,mian'bing
面饼蘸酒,mian'bing'zhan'jiu
免属的,mian'shu'de
民长纪,min'chang'ji
民法,min'fa
民间信仰,min'jian'xin'yang
民间宗教,min'jian'zong'jiao
民数记,min'shu'ji
民意即天意,min'yi'ji'tian'yi
民族发展通谕,min'zu'fa'zhan'tong'yu
明爱会,ming'ai'hui
明补赎,ming'bu'shu
明达,ming'da
冥府,ming'fu
明供圣体,ming'gong'sheng'ti
命令,ming'ling
明路,ming'lu
明悟,ming'wu
冥想,ming'xiang
名义主教,ming'yi'zhu'jiao
名誉隐修院院牧,ming'yu'yin'xiu'yuan'yuan'mu
名誉主教,ming'yu'zhu'jiao
鸣钟掩卷熄烛,ming'zhong'yan'juan'xi'zhu
谬说表,miu'shuo'biao
默祷,mo'dao
默祷生活,mo'dao'sheng'huo
摩尔门教,mo'er'men'jiao
模范,mo'fan
默观,mo'guan
默观生活,mo'guan'sheng'huo
默观修会,mo'guan'xiu'hui
魔鬼,mo'gui
魔鬼的辩护者,mo'gui'de'bian'hu'zhe
默基瑟德,mo'ji'se'de
摩门教,mo'men'jiao
模拟,mo'ni
摩尼教,mo'ni'jiao
默启,mo'qi
末日论,mo'ri'lun
末日论的,mo'ri'lun'de
默示,mo'shi
默示录,mo'shi'lu
末世论,mo'shi'lun
末世论的,mo'shi'lun'de
魔王,mo'wang
摩西,mo'xi
摩西律,mo'xi'lv
摩西五经,mo'xi'wu'jing
摩西五书,mo'xi'wu'shu
默西亚,mo'xi'ya
默想,mo'xiang
末愿,mo'yuan
慕道期,mu'dao'qi
慕道者,mu'dao'zhe
慕道者弥撒,mu'dao'zhe'mi'sa
慕道者圣油,mu'dao'zhe'sheng'you
墓地,mu'di
目的,mu'di
目的变换,mu'di'bian'huan
目的纯正,mu'di'chun'zheng
墓地小教堂,mu'di'xiao'jiao'tang
目的转换,mu'di'zhuan'huan
牧冠,mu'guan
牧函,mu'han
穆罕默德信徒,mu'han'mo'de'xin'tu
墓窖,mu'jiao
姆拉多利残卷,mu'la'duo'li'can'juan
穆拉多利经目,mu'la'duo'li'jing'mu
木铃,mu'ling
牧灵的,mu'ling'de
牧灵访问,mu'ling'fang'wen
牧灵辅导,mu'ling'fu'dao
牧灵工作,mu'ling'gong'zuo
牧灵人类学,mu'ling'ren'lei'xue
牧灵神父,mu'ling'shen'fu
牧灵神学,mu'ling'shen'xue
牧灵书信,mu'ling'shu'xin
牧灵委员会,mu'ling'wei'yuan'hui
牧灵学,mu'ling'xue
牧灵职务,mu'ling'zhi'wu
牧民的,mu'min'de
牧民行动训令,mu'min'xing'dong'xun'ling
牧民职务,mu'min'zhi'wu
墓室,mu'shi
牧师,mu'shi
牧书,mu'shu
穆斯林教徒,mu'si'lin'jiao'tu
母堂,mu'tang
母语圣经,mu'yu'sheng'jing
母院,mu'yuan
牧杖,mu'zhang
牧者,mu'zhe
牧职,mu'zhi
牧座,mu'zuo
牧座出缺,mu'zuo'chu'que
牧座障碍,mu'zuo'zhang'ai
纳鸿,na'hong
那鸿书,na'hong'shu
拿撒勒,na'sa'le
拿撒勒人,na'sa'le'ren
拿提炉者,na'ti'lu'zhe
纳匝肋,na'za'lei
纳匝肋人,na'za'lei'ren
纳匝肋人耶稣,na'za'lei'ren'ye'su
乃赫米亚书,nai'he'mi'ya'shu
难耐,nan'nai
内定枢机,nei'ding'shu'ji
内赦法院,nei'she'fa'yuan
内庭,nei'ting
内心范围,nei'xin'fan'wei
内修生活,nei'xiu'sheng'huo
内在范围,nei'zai'fan'wei
内在形式,nei'zai'xing'shi
能力,neng'li
尼各得睦,ni'ge'de'mu
尼哥底母,ni'ge'di'mu
尼姑,ni'gu
尼赫迈亚记,ni'he'mai'ya'ji
尼苛德摩,ni'ke'de'mo
尼苛德摩伪经,ni'ke'de'mo'wei'jing
匿名基督徒,ni'ming'ji'du'tu
拟人论,ni'ren'lun
尼西亚大公会议,ni'xi'ya'da'gong'hui'yi
尼西亚君士坦丁堡,ni'xi'ya'jun'shi'tan'ding'bao
尼西亚信经,ni'xi'ya'xin'jing
念出声的祈祷,nian'chu'sheng'de'qi'dao
念经,nian'jing
念珠,nian'zhu
涅盘,nie'pan
涅斯多留派,nie'si'duo'liu'pai
聂斯多略派,nie'si'duo'lue'pai
牛津复兴运动,niu'jin'fu'xing'yun'dong
牛津运动者,niu'jin'yun'dong'zhe
纽曼社,niu'man'she
纽曼枢机,niu'man'shu'ji
牛膝草,niu'xi'cao
奴隶,nu'li
暖瓶,nuan'ping
暖室,nuan'shi
诺厄,nuo'e
诺厄方舟,nuo'e'fang'zhou
诺亚,nuo'ya
女会长,nv'hui'zhang
女教友传教会,nv'jiao'you'chuan'jiao'hui
女修道士,nv'xiu'dao'shi
女修道院,nv'xiu'dao'yuan
女修会之会员,nv'xiu'hui'zhi'hui'yuan
女隐修院院长,nv'yin'xiu'yuan'yuan'zhang
女执事,nv'zhi'shi
女中保,nv'zhong'bao
欧梅格,ou'mei'ge
欧米加,ou'mi'jia
偶然,ou'ran
偶然地,ou'ran'de
欧瑟亚书,ou'se'ya'shu
偶像,ou'xiang
偶像崇拜,ou'xiang'chong'bai
派别,pai'bie
排斥,pai'chi
排位顺序,pai'wei'shun'xu
叛教者,pan'jiao'zhe
判决,pan'jue
盘石,pan'shi
旁经,pang'jing
抛弃,pao'qi
陪伴圣体者,pei'ban'sheng'ti'zhe
陪伴者,pei'ban'zhe
培灵会,pei'ling'hui
陪灵祈祷,pei'ling'qi'dao
培圣联谊会,pei'sheng'lian'yi'hui
陪同祝圣者,pei'tong'zhu'sheng'zhe
披带,pi'dai
披肩,pi'jian
披巾,pi'jin
披露良心,pi'lu'liang'xin
譬如,pi'ru
偏祭台,pian'ji'tai
品级,pin'ji
贫穷,pin'qiong
贫穷愿,pin'qiong'yuan
品位,pin'wei
品行,pin'xing
平安,ping'an
平调,ping'diao
平调圣歌,ping'diao'sheng'ge
平日,ping'ri
平信徒,ping'xin'tu
平信徒通谕,ping'xin'tu'tong'yu
迫害,po'hai
破坏,po'huai
普爱,pu'ai
普爱会,pu'ai'hui
普遍的,pu'bian'de
普遍性,pu'bian'xing
普及本,pu'ji'ben
普及性,pu'ji'xing
普世博爱运动,pu'shi'bo'ai'yun'dong
普世基督教协会,pu'shi'ji'du'jiao'xie'hui
普世教会,pu'shi'jiao'hui
普世教协,pu'shi'jiao'xie
普世论,pu'shi'lun
