阿爸,a'ba
老鼠拉龟冇订埋手,lao'shu'la'gui'mao'ding'mai'shou
老細,lao'xi
老细,lao'xi
老嘢,lao'ye
老友記,lao'you'ji
老友记,lao'you'ji
了哥,le'ge
了哥命就食就屙,le'ge'ming'jiu'shi'jiu'e
勒哈費爾,le'ha'fei'er
勒哈费尔,le'ha'fei'er
扐住,le'zhu
嘞噃,lei'bo
雷恩,lei'en
鐳射,lei'she
镭射,lei'she
冷衫,leng'shan
里昂,li'ang
利尔,li'er
利爾,li'er
嚟架,li'jia
栗米,li'mi
笠衫,li'shan
嚟唔嚟,li'wu'li
连气,lian'qi
連氣,lian'qi
联针,lian'zhen
聯針,lian'zhen
僆仔,lian'zi
莲子蓉面口,lian'zi'rong'mian'kou
蓮子蓉面口,lian'zi'rong'mian'kou
凉瓜,liang'gua
涼瓜,liang'gua
靓女,liang'nv
晾衫,liang'shan
凉爽,liang'shuang
涼爽,liang'shuang
晾蚊帐,liang'wen'zhang
晾蚊帳,liang'wen'zhang
靓仔,liang'zai
鷯哥,liao'ge
鹩哥,liao'ge
撩是鬥非,liao'shi'dou'fei
撩是斗非,liao'shi'dou'fei
拎畀我,lin'bi'wo
林林森森,lin'lin'sen'sen
領呔,ling'dai
领呔,ling'dai
零加池塘多尻餘,ling'jia'chi'tang'duo'kao'yu
零加池塘多尻余,ling'jia'chi'tang'duo'kao'yu
零零丁丁,ling'ling'ding'ding
領太,ling'tai
领太,ling'tai
窿罅,long'xia
龍眼,long'yan
龙眼,long'yan
漏口佬,lou'kou'lao
漏气,lou'qi
漏氣,lou'qi
睩大眼,lu'da'yan
碌葛,lu'ge
淥嚇,lu'he
淥親,lu'qin
淥亲,lu'qin
碌士,lu'shi
淥吓,lu'xia
錄像機,lu'xiang'ji
录像机,lu'xiang'ji
綠油油,lu'you'you
挛挛蜎蜎,luan'luan'yuan'yuan
攣攣蜎蜎,luan'luan'yuan'yuan
挛毛,luan'mao
攣毛,luan'mao
亂噏廿四,luan'xi'nian'si
輪更,lun'geng
轮更,lun'geng
萝底橙,luo'di'cheng
蘿底橙,luo'di'cheng
捋高,luo'gao
罗汉,luo'han
羅漢,luo'han
攞嚟衰,luo'li'shuai
捋起,luo'qi
摞錢,luo'qian
摞钱,luo'qian
落晒形,luo'shai'xing
落曬形,luo'shai'xing
啰嗦,luo'suo
囉嗦,luo'suo
落雪水,luo'xue'shui
罗柚,luo'you
羅柚,luo'you
绿油油,lv'you'you
唛大口得个窿,ma'da'kou'de'ge'long
馬騮,ma'liu
马骝,ma'liu
馬騮升官唔係人咁品,ma'liu'sheng'guan'wu'xi'ren'gan'pin
马骝升官唔係人咁品,ma'liu'sheng'guan'wu'xi'ren'gan'pin
嫲嫲,ma'ma
麻麻哋,ma'ma'di
嘛嘛哋,ma'ma'di
妈咪,ma'mi
媽咪,ma'mi
馬賽,ma'sai
马赛,ma'sai
馬蹄,ma'ti
马蹄,ma'ti
马仔,ma'zai
孖仔,ma'zai
馬仔,ma'zi
埋便,mai'bian
嘜大口得個窿,mai'da'kou'de'ge'long
賣鯇魚尾搭嘴,mai'huan'yu'wei'da'zui
卖鲩鱼尾搭嘴,mai'huan'yu'wei'da'zui
埋口,mai'kou
賣剩蔗,mai'sheng'zhe
卖剩蔗,mai'sheng'zhe
賣魚佬沖涼冇曬腥氣,mai'yu'lao'chong'liang'mao'shai'xing'qi
卖鱼佬冲凉冇晒腥气,mai'yu'lao'chong'liang'mao'shai'xing'qi
賣魚佬有聲氣,mai'yu'lao'you'sheng'qi
卖鱼佬有声气,mai'yu'lao'you'sheng'qi
卖猪仔,mai'zhu'zai
賣豬仔,mai'zhu'zi
賣咗佢,mai'zuo'qu
卖咗佢,mai'zuo'qu
屘二,man'er
盲公開眼酸嘟嘟,mang'gong'kai'yan'suan'du'du
盲公开眼酸嘟嘟,mang'gong'kai'yan'suan'du'du
盲佬,mang'lao
冇啊,mao'a
冇柄士巴拉得棚牙,mao'bing'shi'ba'la'de'peng'ya
冇錯,mao'cu
冇错,mao'cuo
冇埞企,mao'di'qi
冇耳茶煲得把嘴,mao'er'cha'bao'de'ba'zui
貓兒洗面係咁意,mao'er'xi'mian'xi'gan'yi
猫儿洗面係咁意,mao'er'xi'mian'xi'gan'yi
冇勾秆得把声,mao'gou'gan'de'ba'sheng
冇勾稈得把聲,mao'gou'gan'de'ba'sheng
毛管,mao'guan
冇几何,mao'ji'he
冇幾何,mao'ji'he
冇几远,mao'ji'yuan
冇幾遠,mao'ji'yuan
茂裏,mao'li
茂里,mao'li
冇毛雞打交啖啖到肉,mao'mao'ji'da'jiao'dan'dan'dao'rou
冇毛鸡打交啖啖到肉,mao'mao'ji'da'jiao'dan'dan'dao'rou
冇錢,mao'qian
冇钱,mao'qian
冇尾飛鉈,mao'wei'fei'ta
冇尾飞铊,mao'wei'fei'ta
冇相干,mao'xiang'gan
冇掩雞籠自出自入,mao'yan'ji'long'zi'chu'zi'ru
冇掩鸡笼自出自入,mao'yan'ji'long'zi'chu'zi'ru
門飛,men'fei
门飞,men'fei
門鉸,men'jiao
門铰,men'jiao
焖焗,men'ju
燜焗,men'ju
門口狗,men'kou'gou
门口狗,men'kou'gou
蒙比利埃,meng'bi'li'ai
懵懂,meng'dong
懵居,meng'ju
掹衫尾,meng'shan'wei
密底算盘冇漏罅,mi'di'suan'pan'mao'lou'xia
密底算盤冇漏罅,mi'di'suan'pan'mao'lou'xia
蜜瓜,mi'gua
秘捞,mi'lao
秘撈,mi'lao
眯埋眼,mi'mai'yan
密丝,mi'si
密絲,mi'si
咪頭,mi'tou
咪头,mi'tou
咪住,mi'zhu
咪走,mi'zou
面白白,mian'bai'bai
面紅紅,mian'gong'gong
面红红,mian'hong'hong
面黃黃,mian'huang'huang
面黄黄,mian'huang'huang
棉衲,mian'na
面青青,mian'qing'qing
免治,mian'zhi
面珠墩,mian'zhu'dun
渺嘴,miao'zui
咩啊,mie'a
乜名,mie'ming
孭书包,mie'shu'bao
孭書包,mie'shu'bao
乜嘢,mie'ye
孭仔,mie'zi
摩打,mo'da
摩登,mo'deng
無端白事,mo'duan'bai'shi
無耳藤急靠托,mo'er'teng'ji'kao'tuo
摸門釘,mo'men'ding
摸门钉,mo'men'ding
無米粥,mo'mi'zhou
摩納哥,mo'na'ge
摩纳哥,mo'na'ge
無嗱嗱,mo'na'na
模特兒,mo'te'er
摩托,mo'tuo
木嘴,mu'zui
南无,na'mo
奶式,nai'shi
奈斯,nai'si
孻仔,nai'zi
南無,nan'mo
南特,nan'te
呢處,ne'chu
呢处,ne'chu
呢啲,ne'di
呢啲事,ne'di'shi
呢度,ne'du
呢排,ne'pai
呢位,ne'wei
泥湴,ni'ban
你哋,ni'di
你嘅,ni'ge
尼龍,ni'long
尼龙,ni'long
匿埋,ni'mai
你咪理,ni'mi'li
泥普萨过河自身难保,ni'pu'sa'guo'he'zi'shen'nan'bao
泥普薩過河自身難保,ni'pu'sa'guo'he'zi'shen'nan'bao
泥水佬,ni'shui'lao
你喺,ni'xi
唸計,nian'ji
唸计,nian'ji
撚手菜,nian'shou'cai
年晚煎堆人有我有,nian'wan'jian'dui'ren'you'wo'you
捻住,nian'zhu
撚住,nian'zhu
嬲爆爆,niao'bao'bao
拧头,ning'tou
擰頭,ning'tou
拧住,ning'zhu
擰住,ning'zhu
拗斷,niu'duan
拗頸,niu'geng
牛河,niu'he
拗痕,niu'hen
拗颈,niu'jing
扭拧,niu'ning
扭擰,niu'ning
牛皮灯笼点极唔明,niu'pi'deng'long'dian'ji'wu'ming
牛皮燈籠點極唔明,niu'pi'deng'long'dian'ji'wu'ming
拗撬,niu'qiao
牛仔,niu'zai
牛輾,niu'zhan
牛辗,niu'zhan
燶飯,nong'fan
挼干净件衫,nuo'gan'jing'jian'shan
挼乾淨件衫,nuo'qian'jing'jian'shan
女女,nv'nv
沤肥,ou'fei
漚肥,ou'fei
沤氣,ou'qi
漚氣,ou'qi
欧塞尔,ou'sai'er
歐塞爾,ou'sai'er
欧晒,ou'shai
歐曬,ou'shai
呕血,ou'xue
嘔血,ou'xue
啪拿,pa'na
派对,pai'dui
派對,pai'dui
派拿,pai'na
派士,pai'shi
派司,pai'si
派司砵,pai'si'bo
拍拖,pai'tuo
番禺蜡烛假细心,pan'yu'la'zhu'jia'xi'xin
番禺蠟燭假細心,pan'yu'la'zhu'jia'xi'xin
抛浪头,pao'lang'tou
拋浪頭,pao'lang'tou
炮仗頸,pao'zhang'geng
炮仗颈,pao'zhang'jing
棚尾拉箱暗中走人,peng'wei'la'xiang'an'zhong'zou'ren
皮喼,pi'jie
啤梨,pi'li
劈炮,pi'pao
皮箧,pi'qie
皮篋,pi'qie
嫖妓,piao'ji
蘋果批,pin'guo'pi
頻撲,pin'pu
频扑,pin'pu
苹果批,ping'guo'pi
乒乓球,ping'pang'qiu
平平滑滑,ping'ping'hua'hua
平平坦坦,ping'ping'tan'tan
蒲吧,pu'ba
蒲頭,pu'tou
蒲头,pu'tou
契弟,qi'di
七国咁乱,qi'guo'gan'luan
七國咁亂,qi'guo'gan'luan
齐缉缉,qi'ji'ji
企理,qi'li
骑咧,qi'lie
乞米佬食死蟹只只好,qi'mi'lao'shi'si'xie'zhi'zhi'hao
企起,qi'qi
乞人憎,qi'ren'zeng
起身,qi'shen
奇士,qi'shi
起屋,qi'wu
契爷,qi'ye
契爺,qi'ye
盵嘢,qi'ye
契仔,qi'zi
前便,qian'bian
千祈,qian'qi
掅起,qian'qi
悭钱,qian'qian
慳錢,qian'qian
潛乌龟,qian'wu'gui
潛烏龜,qian'wu'gui
扲嘢,qian'ye
跷腳,qiao'jiao
蹺腳,qiao'jiao
睄佢几眼,qiao'qu'ji'yan
睄佢幾眼,qiao'qu'ji'yan
桥上倒凉茶何苦,qiao'shang'dao'liang'cha'he'ku
橋上倒涼茶何苦,qiao'shang'dao'liang'cha'he'ku
揿电掣,qin'dian'che
撳電掣,qin'dian'che
揿钉,qin'ding
撳釘,qin'ding
蠄蟧,qin'lao
勤力,qin'li
禽搣笋,qin'mie'sun
禽搣筍,qin'mie'sun
蠄蟝,qin'qu
琴日,qin'ri
青悲悲,qing'bei'bei
青碧碧,qing'bi'bi
青瓜,qing'gua
倾偈,qing'ji
傾偈,qing'ji
青椒,qing'jiao
情願,qing'yuan
情愿,qing'yuan
求求其其,qiu'qiu'qi'qi
佢哋,qu'di
佢嘅,qu'ge
佢叫,qu'jiao
曲奇,qu'qi
佢喺,qu'xi
屈質,qu'zhi
屈质,qu'zhi
搉頭殼,que'tou'ke
搉头壳,que'tou'ke
雀仔,que'zi
然之后,ran'zhi'hou
然之後,ran'zhi'hou
热痱,re'fei
熱痱,re'fei
热狗,re'gou
熱狗,re'gou
韌黐黐,ren'chi'chi
韧黐黐,ren'chi'chi
人哋,ren'di
人工,ren'gong
人客,ren'ke
人怕危米怕筛,ren'pa'wei'mi'pa'shai
人怕危米怕篩,ren'pa'wei'mi'pa'shai
韌皮,ren'pi
韧皮,ren'pi
肉赤,rou'chi
肉丝,rou'si
肉絲,rou'si
肉酸,rou'suan
入冬生魚詐死,ru'dong'sheng'yu'zha'si
入冬生鱼诈死,ru'dong'sheng'yu'zha'si
軟熟,ruan'shu
软熟,ruan'shu
鈒骨,sa'gu
钑骨,sa'gu
撒路溪錢吸引死人,sa'lu'xi'qian'xi'yin'si'ren
撒路溪钱吸引死人,sa'lu'xi'qian'xi'yin'si'ren
颯氣,sa'qi
飒气,sa'qi
靸鞋,sa'xie
嗮錢,sai'qian
嗮钱,sai'qian
嘥錢,sai'qian
嘥钱,sai'qian
嘥人哋,sai'ren'di
三个鼻哥窿多一口气,san'ge'bi'ge'long'duo'yi'kou'qi
三個鼻哥窿多一口氣,san'ge'bi'ge'long'duo'yi'kou'qi
三更出世害死人,san'geng'chu'shi'hai'si'ren
三姑六婆,san'gu'liu'po
三口六面,san'kou'liu'mian
三文治,san'wen'zhi
散修修,san'xiu'xiu
三元宫土地锡身,san'yuan'gong'tu'di'xi'shen
三元宮土地錫身,san'yuan'gong'tu'di'xi'shen
桑拿,sang'na
扫把,sao'ba
掃把,sao'ba
臊蝦,sao'ha
臊虾,sao'xia
色当,se'dang
色當,se'dang
瑟瑟縮縮,se'se'su'su
瑟瑟缩缩,se'se'suo'suo
色司,se'si
砂煲罌罉,sha'bao'ying'cheng
沙塵,sha'chen
沙尘,sha'chen
傻庚庚,sha'geng'geng
沙河粉,sha'he'fen
沙津,sha'jin
沙律,sha'lv
傻傻庚庚,sha'sha'geng'geng
沙士坚,sha'shi'jian
沙士堅,sha'shi'jian
沙湾灯笼何苦,sha'wan'deng'long'he'ku
沙灣燈籠何苦,sha'wan'deng'long'he'ku
沙展,sha'zhan
晒菲林唔见得光,shai'fei'lin'wu'jian'de'guang
曬菲林唔見得光,shai'fei'lin'wu'jian'de'guang
晒士,shai'shi
曬士,shai'shi
山草药噏得就噏,shan'cao'yao'xi'de'jiu'xi
山草藥噏得就噏,shan'cao'yao'xi'de'jiu'xi
姍翠斯,shan'cui'si
姗翠斯,shan'cui'si
山旮旯,shan'ga'la
杉木靈牌做唔得主,shan'mu'ling'pai'zuo'wu'de'zhu
杉木灵牌做唔得主,shan'mu'ling'pai'zuo'wu'de'zhu
山棯干,shan'ren'gan
山棯幹,shan'ren'gan
湯河,shang'he
上昼,shang'zhou
上晝,shang'zhou
紹菜,shao'cai
绍菜,shao'cai
筲箕,shao'ji
烧酒,shao'jiu
燒酒,shao'jiu
稍为,shao'wei
稍為,shao'wei
諗巴,shen'ba
谂巴,shen'ba
諗巴溫,shen'ba'wen
谂巴温,shen'ba'wen
諗計,shen'ji
谂计,shen'ji
身庆,shen'qing
身慶,shen'qing
神神經經,shen'shen'jing'jing
神神经经,shen'shen'jing'jing
身水身汗,shen'shui'shen'han
神台桔阴干,shen'tai'ju'yin'gan
神台桔陰乾,shen'tai'ju'yin'qian
神台貓屎神憎鬼厭,shen'tai'mao'shi'shen'zeng'gui'yan
神台猫屎神憎鬼厌,shen'tai'mao'shi'shen'zeng'gui'yan
神仙放屁不同凡響,shen'xian'fang'pi'bu'tong'fan'xiang
神仙放屁不同凡响,shen'xian'fang'pi'bu'tong'fan'xiang
諗住,shen'zhu
谂住,shen'zhu
身子,shen'zi
生安白造,sheng'an'bai'zao
生保,sheng'bao
生埗,sheng'bu
生草藥噏得就噏,sheng'cao'yao'xi'de'jiu'xi
生虫拐杖靠吴住,sheng'chong'guai'zhang'kao'wu'zhu
生虫拐杖靠唔住,sheng'chong'guai'zhang'kao'wu'zhu
生蟲拐杖靠吳住,sheng'chong'guai'zhang'kao'wu'zhu
生蟲拐杖靠唔住,sheng'chong'guai'zhang'kao'wu'zhu
生虫拐杖累死人,sheng'chong'guai'zhang'lei'si'ren
生蟲拐杖累死人,sheng'chong'guai'zhang'lei'si'ren
生勾勾,sheng'gou'gou
胜瓜,sheng'gua
勝瓜,sheng'gua
生果,sheng'guo
生萝卜,sheng'luo'bo
生蘿蔔,sheng'luo'bo
生人唔生胆,sheng'ren'wu'sheng'dan
生人唔生膽,sheng'ren'wu'sheng'dan
生性,sheng'xing
士巴拿,shi'ba'na
是必,shi'bi
士担,shi'dan
士擔,shi'dan
是但,shi'dan
士的,shi'de
士點,shi'dian
士点,shi'dian
士多,shi'duo
士多啤梨,shi'duo'pi'li
十分之,shi'fen'zhi
匙羹,shi'geng
事關,shi'guan
事关,shi'guan
屎忽窟生瘡無眼睇,shi'hu'ku'sheng'chuang'mo'yan'di
屎忽窟生疮无眼睇,shi'hu'ku'sheng'chuang'wu'yan'di
十划都未有一撇,shi'hua'dou'wei'you'yi'pie
十劃都未有一撇,shi'hua'dou'wei'you'yi'pie
失魂,shi'hun
失魂魚,shi'hun'yu
失魂鱼,shi'hun'yu
屎坑關刀無張利,shi'keng'guan'dao'mo'zhang'li
屎坑关刀无张利,shi'keng'guan'dao'wu'zhang'li
屎坑石頭又臭又硬,shi'keng'shi'tou'you'chou'you'ying
屎坑石头又臭又硬,shi'keng'shi'tou'you'chou'you'ying
屎窟,shi'ku
士叻,shi'le
士碌架,shi'lu'jia
时髦,shi'mao
時髦,shi'mao
湿纳纳,shi'na'na
濕納納,shi'na'na
师奶,shi'nai
師奶,shi'nai
食脑,shi'nao
食腦,shi'nao
士啤呔,shi'pi'dai
湿湿碎,shi'shi'sui
濕濕碎,shi'shi'sui
湿水鸡,shi'shui'ji
濕水雞,shi'shui'ji
濕水棉花冇得彈,shi'shui'mian'hua'mao'de'dan
湿水棉花冇得弹,shi'shui'mian'hua'mao'de'tan
濕水棉花無得彈,shi'shui'mian'hua'mo'de'dan
湿水棉花无得弹,shi'shui'mian'hua'wu'de'tan
食死貓,shi'si'mao
食死猫,shi'si'mao
史特拉斯堡,shi'te'la'si'bao
事頭婆,shi'tou'po
事头婆,shi'tou'po
食碗面反碗底,shi'wan'mian'fan'wan'di
十问九唔应,shi'wen'jiu'wu'ying
十問九唔應,shi'wen'jiu'wu'ying
拾下拾下,shi'xia'shi'xia
食晏,shi'yan
食烟,shi'yan
食煙,shi'yan
食嘢,shi'ye
士域祇,shi'yu'chi
十月芥菜起晒心,shi'yue'jie'cai'qi'shai'xin
十月芥菜起曬心,shi'yue'jie'cai'qi'shai'xin
十月芥菜起心,shi'yue'jie'cai'qi'xin
十月蔗頭甜到尾,shi'yue'zhe'tou'tian'dao'wei
十月蔗头甜到尾,shi'yue'zhe'tou'tian'dao'wei
嗜正,shi'zheng
食滞,shi'zhi
食滯,shi'zhi
实质质,shi'zhi'zhi
實質質,shi'zhi'zhi
食咗飯未,shi'zuo'fan'wei
食咗饭未,shi'zuo'fan'wei
食咗人只车咩,shi'zuo'ren'zhi'che'mie
食咗人只車咩,shi'zuo'ren'zhi'ju'mie
手板,shou'ban
手板眼見工夫,shou'ban'yan'jian'gong'fu
手板眼见工夫,shou'ban'yan'jian'gong'fu
手搊,shou'chou
收爹,shou'die
手多多,shou'duo'duo
手扼,shou'e
收工,shou'gong
瘦骨仙,shou'gu'xian
手瓜,shou'gua
手瓜硬,shou'gua'ying
手机,shou'ji
手機,shou'ji
瘦蜢蜢,shou'meng'meng
收皮,shou'pi
手信,shou'xin
壽星公吊頸嫌命長,shou'xing'gong'diao'geng'xian'ming'chang
寿星公吊颈嫌命长,shou'xing'gong'diao'jing'xian'ming'chang
手指拗出唔拗入,shou'zhi'niu'chu'wu'niu'ru
梳打,shu'da
数还数路还路,shu'hai'shu'lu'hai'lu
數還數路還路,shu'hai'shu'lu'hai'lu
梳化,shu'hua
疏離,shu'li
疏离,shu'li
贖錢,shu'qian
熟手,shu'shou
熟行,shu'xing
薯仔,shu'zi
薯仔煲糖水心淡,shu'zi'bao'tang'shui'xin'dan
衰到貼地,shuai'dao'tie'di
衰到贴地,shuai'dao'tie'di
甩毛,shuai'mao
甩皮,shuai'pi
閂門,shuan'men
闩门,shuan'men
爽手,shuang'shou
水兵对水手水斗水,shui'bing'dui'shui'shou'shui'dou'shui
水兵對水手水鬥水,shui'bing'dui'shui'shou'shui'dou'shui
水氹,shui'dang
水瓜打狗唔見緊桷,shui'gua'da'gou'wu'jian'jin'jue
水瓜打狗唔见紧桷,shui'gua'da'gou'wu'jian'jin'jue
水喉,shui'hou
水餃,shui'jiao
水饺,shui'jiao
水静河飞,shui'jing'he'fei
水靜河飛,shui'jing'he'fei
水魚,shui'yu
水鱼,shui'yu
順風屎艇快夾,shun'feng'shi'ting'kuai'ga
顺风屎艇快夹,shun'feng'shi'ting'kuai'jia
死蠢,si'chun
死火,si'huo
司机,si'ji
司機,si'ji
死人灯笼报大数,si'ren'deng'long'bao'da'shu
死人燈籠報大數,si'ren'deng'long'bao'da'shu
死蛇烂鳝,si'she'lan'shan
死蛇爛鱔,si'she'lan'shan
四正,si'zheng
餸菜,song'cai
松人,song'ren
蘇蝦仔,su'ha'zi
縮頭烏龜,su'tou'wu'gui
苏虾仔,su'xia'zi
酸酸宿宿,suan'suan'su'su
蒜頭,suan'tou
蒜头,suan'tou
索察,suo'cha
嗍气,suo'qi
嗍氣,suo'qi
索气,suo'qi
索氣,suo'qi
琐琐碎碎,suo'suo'sui'sui
瑣瑣碎碎,suo'suo'sui'sui
缩头乌龟,suo'tou'wu'gui
嗍一啖,suo'yi'dan
索油,suo'you
遝水,ta'shui
沓水,ta'shui
他条,ta'tiao
他條,ta'tiao
抬棺材甩裤失礼死人,tai'guan'cai'shuai'ku'shi'li'si'ren
抬棺材甩褲失禮死人,tai'guan'cai'shuai'ku'shi'li'si'ren
抬棺材脫了褲失禮人,tai'guan'cai'tuo'le'ku'shi'li'ren
抬棺材脱了裤失礼人,tai'guan'cai'tuo'le'ku'shi'li'ren
太監騎馬無得頂,tai'jian'ji'ma'mo'de'ding
太监磨柱真係滑,tai'jian'mo'zhu'zhen'xi'hua
太監磨柱真係滑,tai'jian'mo'zhu'zhen'xi'hua
太监骑马无得顶,tai'jian'qi'ma'wu'de'ding
太子爷,tai'zi'ye
太子爺,tai'zi'ye
燂一下,tan'yi'xia
塘边鹤睇准黎食,tang'bian'he'di'zhun'li'shi
塘邊鶴睇准黎食,tang'bian'he'di'zhun'li'shi
汤河,tang'he
劏豬,tang'zhu
特登,te'deng
特魯瓦,te'lu'wa
特鲁瓦,te'lu'wa
踢波,ti'bo
踢晒脚,ti'shai'jiao
踢曬腳,ti'shai'jiao
提子,ti'zi
田雞,tian'ji
田鸡,tian'ji
田雞過河各有各蹬,tian'ji'guo'he'ge'you'ge'deng
田鸡过河各有各蹬,tian'ji'guo'he'ge'you'ge'deng
田雞過河各有各樣,tian'ji'guo'he'ge'you'ge'yang
田鸡过河各有各样,tian'ji'guo'he'ge'you'ge'yang
天桥,tian'qiao
天橋,tian'qiao
天堂尿壶全神贯注,tian'tang'niao'hu'quan'shen'guan'zhu
天堂尿壺全神貫注,tian'tang'niao'hu'quan'shen'guan'zhu
条脷嚡,tiao'li'hai
條脷嚡,tiao'li'hai
鐵達尼號,tie'da'ni'hao
铁达尼号,tie'da'ni'hao
貼士,tie'shi
贴士,tie'shi
聽日,ting'ri
听日,ting'ri
通菜,tong'cai
同埋,tong'mai
頭赤,tou'chi
头赤,tou'chi
頭耷耷,tou'da'da
头耷耷,tou'da'da
偷呃拐騙,tou'e'guai'pian
偷呃拐骗,tou'e'guai'pian
偷雞唔到蝕摣米,tou'ji'wu'dao'shi'zha'mi
偷鸡唔到蚀揸米,tou'ji'wu'dao'shi'zha'mi
頭殼,tou'ke
头壳,tou'ke
頭擰擰,tou'ning'ning
头拧拧,tou'ning'ning
頭皮,tou'pi
头皮,tou'pi
投石落屎坑激起公愤,tou'shi'luo'shi'keng'ji'qi'gong'fen
投石落屎坑激起公憤,tou'shi'luo'shi'keng'ji'qi'gong'fen
偷笑,tou'xiao
頭岳嶽,tou'yue'yue
头岳岳,tou'yue'yue
褪过啲,tui'guo'di
褪過啲,tui'guo'di
推冧,tui'lin
托大脚,tuo'da'jiao
托大腳,tuo'da'jiao
拖肥糖,tuo'fei'tang
佗手褦腳,tuo'shou'nai'jiao
佗仔,tuo'zi
瓦封領包頂頸,wa'feng'ling'bao'ding'geng
瓦封领包顶颈,wa'feng'ling'bao'ding'jing
搲開件衫,wa'kai'jian'shan
搲开件衫,wa'kai'jian'shan
瓦靴唔落得台,wa'xue'wu'luo'de'tai
瓦檐狮子叻到满,wa'yan'shi'zi'le'dao'man
瓦簷獅子叻到滿,wa'yan'shi'zi'le'dao'man
搲銀,wa'yin
搲银,wa'yin
萬壽果,wan'shou'guo
万寿果,wan'shou'guo
煨番薯,wei'fan'shu
威化餅,wei'hua'bing
威化饼,wei'hua'bing
尾龍骨,wei'long'gu
尾龙骨,wei'long'gu
衛生口罩嘴上一套,wei'sheng'kou'zhao'zui'shang'yi'tao
卫生口罩嘴上一套,wei'sheng'kou'zhao'zui'shang'yi'tao
威士,wei'shi
威士忌,wei'shi'ji
威士鹹,wei'shi'jian
威士咸,wei'shi'xian
威水史,wei'shui'shi
威特,wei'te
威也,wei'ye
为咗,wei'zuo
為咗,wei'zuo
蚊螆,wen'ci
揾工,wen'gong
紊尽,wen'jin
紊盡,wen'jin
蚊赧,wen'nan
揾人,wen'ren
抆屎,wen'shi
揾食,wen'shi
稳稳阵阵,wen'wen'zhen'zhen
穩穩陣陣,wen'wen'zhen'zhen
韞住,wen'zhu
蕹菜,weng'cai
我哋,wo'di
我嘅,wo'ge
我喺,wo'xi
唔單只,wu'chan'zhi
乌卒卒,wu'cu'cu
烏卒卒,wu'cu'cu
唔单只,wu'dan'zhi
乌灯黑火,wu'deng'hei'huo
烏燈黑火,wu'deng'hei'huo
无端白事,wu'duan'bai'shi
无耳藤急靠托,wu'er'teng'ji'kao'tuo
唔忿气,wu'fen'qi
唔忿氣,wu'fen'qi
唔該,wu'gai
唔该,wu'gai
唔該曬,wu'gai'shai
唔该晒,wu'gai'shai
唔好,wu'hao
唔好喊喇,wu'hao'han'la
唔好意思,wu'hao'yi'si
唔話得,wu'hua'de
唔话得,wu'hua'de
唔記得,wu'ji'de
唔记得,wu'ji'de
唔見曬,wu'jian'shai
唔见晒,wu'jian'shai
唔覺意,wu'jiao'yi
唔紧要,wu'jin'yao
唔緊要,wu'jin'yao
唔精神,wu'jing'shen
唔觉意,wu'jue'yi
乌龙,wu'long
烏龍,wu'long
无米粥,wu'mi'zhou
无嗱嗱,wu'na'na
屋企,wu'qi
唔使,wu'shi
扤實,wu'shi
乌殊殊,wu'shu'shu
烏殊殊,wu'shu'shu
唔通,wu'tong
唔係,wu'xi
唔係咁嘎,wu'xi'gan'ga
唔係呀,wu'xi'ya
乌蝇,wu'ying
烏蠅,wu'ying
乌蝇遛马尾一拍两散阿爸,wu'ying'liu'ma'wei'yi'pai'liang'san'a'ba
烏蠅遛馬尾一拍兩散阿爸,wu'ying'liu'ma'wei'yi'pai'liang'san'a'ba
汙糟,wu'zao
污糟,wu'zao
唔知,wu'zhi
係啊,xi'a
喺边度,xi'bian'du
喺邊度,xi'bian'du
噏得就噏,xi'de'jiu'xi
熄灯,xi'deng
熄燈,xi'deng
餼雞,xi'ji
饩鸡,xi'ji
洗脚不抹脚是咁甩,xi'jiao'bu'mo'jiao'shi'gan'shuai
洗腳不抹腳是咁甩,xi'jiao'bu'mo'jiao'shi'gan'shuai
細佬,xi'lao
细佬,xi'lao
細佬哥剃頭就快就快,xi'lao'ge'ti'tou'jiu'kuai'jiu'kuai
细佬哥剃头就快就快,xi'lao'ge'ti'tou'jiu'kuai'jiu'kuai
細路,xi'lu
细路,xi'lu
細路仔,xi'lu'zi
细路仔,xi'lu'zi
洗面,xi'mian
係乜嚟架,xi'mie'li'jia
錫你,xi'ni
锡你,xi'ni
惜你,xi'ni
洗衫板,xi'shan'ban
細蚊仔,xi'wen'zi
细蚊仔,xi'wen'zi
係唔係,xi'wu'xi
喺唔喺,xi'wu'xi
嘻嘻哈哈,xi'xi'ha'ha
虾毛,xia'mao
下爬,xia'pa
下昼,xia'zhou
下晝,xia'zhou
咸蛋滾湯心都實曬,xian'dan'gun'shang'xin'dou'shi'shai
咸蛋滚汤心都实晒,xian'dan'gun'tang'xin'dou'shi'shai
咸榄煲茶白榄冇得解,xian'lan'bao'cha'bai'lan'mao'de'jie
咸欖煲茶白欖冇得解,xian'lan'bao'cha'bai'lan'mao'de'jie
仙士,xian'shi
咸湿,xian'shi
先至,xian'zhi
相当之,xiang'dang'zhi
相當之,xiang'dang'zhi
香港脚,xiang'gang'jiao
香港腳,xiang'gang'jiao
想話,xiang'hua
想话,xiang'hua
香枧,xiang'jian
香梘,xiang'jian
香口胶,xiang'kou'jiao
香口膠,xiang'kou'jiao
笑騎騎,xiao'ji'ji
笑口噬噬,xiao'kou'shi'shi
笑口吟吟,xiao'kou'yin'yin
