阿爸,a'ba
駕駛,jia'shi
家私,jia'si
加添,jia'tian
家庭,jia'ting
假仙,jia'xian
甲仙,jia'xian
家鄉,jia'xiang
假佯,jia'yang
家業,jia'ye
加以,jia'yi
嘉義,jia'yi
夾用,jia'yong
加油,jia'you
佳哉,jia'zai
佳載,jia'zai
夾仔,jia'zai
架仔,jia'zai
家政,jia'zheng
嫁妝,jia'zhuang
加綴,jia'zhui
家自,jia'zi
家族,jia'zu
餞別,jian'bie
檢采,jian'cai
檢察,jian'cha
檢查,jian'cha
奸臣,jian'chen
簡稱,jian'cheng
堅持,jian'chi
間諜,jian'die
檢定,jian'ding
鑑定,jian'ding
健丟,jian'diu
堅凍,jian'dong
監督,jian'du
兼顧,jian'gu
堅固,jian'gu
奸宄,jian'gui
簡化,jian'hua
肩胛頭,jian'jia'tou
漸漸,jian'jian
堅強,jian'jiang
建交,jian'jiao
減價,jian'jie
簡介,jian'jie
簡潔,jian'jie
間接,jian'jie
漸進,jian'jin
堅決,jian'jue
健康,jian'kang
艱苦,jian'ku
建立,jian'li
簡略,jian'lue
簡明,jian'ming
剪鈕,jian'niu
艱難,jian'nuo
奸巧,jian'qiao
減輕,jian'qing
監囚,jian'qiu
兼任,jian'ren
簡單,jian'shan
奸商,jian'shang
減少,jian'shao
建設,jian'she
監視,jian'shi
檢討,jian'tao
肩頭,jian'tou
筧尾,jian'wei
鹼性,jian'xing
奸雄,jian'xiong
檢驗,jian'yan
建議,jian'yi
檢疫,jian'yi
姦淫,jian'yin
監獄,jian'yu
建造,jian'zao
奸詐,jian'zha
簡直,jian'zhi
建築,jian'zhu
強卜,jiang'bu
螿蜍,jiang'chu
強大,jiang'da
強盜,jiang'dao
講道,jiang'dao
降低,jiang'di
強度,jiang'du
講法,jiang'fa
講古,jiang'gu
講和,jiang'he
江湖,jiang'hu
講話,jiang'hua
降級,jiang'ji
蔣家,jiang'jia
強姦,jiang'jian
強強,jiang'jiang
講價,jiang'jie
講解,jiang'jie
將近,jiang'jin
獎金,jiang'jin
將就,jiang'jiu
講究,jiang'jiu
將軍,jiang'jun
講課,jiang'ke
將來,jiang'lai
講來,jiang'lai
講了,jiang'le
強力,jiang'li
獎勵,jiang'li
強烈,jiang'lie
降落,jiang'luo
獎品,jiang'pin
強迫,jiang'po
講起,jiang'qi
講情,jiang'qing
獎券,jiang'quan
強弱,jiang'ruo
江山,jiang'shan
強盛,jiang'sheng
僵屍,jiang'shi
強勢,jiang'shi
講師,jiang'shi
講授,jiang'shou
江蘇,jiang'su
講堂,jiang'tang
強調,jiang'tiao
降調,jiang'tiao
江西,jiang'xi
講習,jiang'xi
講笑,jiang'xiao
強行,jiang'xing
獎學,jiang'xue
獎學金,jiang'xue'jin
講演,jiang'yan
講義,jiang'yi
強者,jiang'zhe
強制,jiang'zhi
講著,jiang'zhu
強壯,jiang'zhuang
獎狀,jiang'zhuang
講座,jiang'zuo
驕傲,jiao'ao
跤步,jiao'bu
教材,jiao'cai
教冊,jiao'ce
筊場,jiao'chang
攪吵,jiao'chao
交大,jiao'da
交待,jiao'dai
教導,jiao'dao
鉸刀,jiao'dao
焦點,jiao'dian
角度,jiao'du
跤肚,jiao'du
較多,jiao'duo
跤骨,jiao'gu
狡怪,jiao'guai
交關,jiao'guan
教官,jiao'guan
交互,jiao'hu
交換,jiao'huan
交際,jiao'ji
跤脊,jiao'ji
交界,jiao'jie
跤筋,jiao'jin
轎車,jiao'ju
校勘,jiao'kan
教科書,jiao'ke'shu
教會,jiao'kuai
交流,jiao'liu
交圇,jiao'lun
教羅,jiao'luo
跤目,jiao'mu
交陪,jiao'pei
跤球,jiao'qiu
郊區,jiao'qu
攪擾,jiao'rao
較少,jiao'shao
交涉,jiao'she
教室,jiao'shi
教師,jiao'shi
教示,jiao'shi
教授,jiao'shou
跤手,jiao'shou
跤數,jiao'shuo
跤踏車,jiao'ta'ju
交談,jiao'tan
教堂,jiao'tang
交替,jiao'ti
跤蹄,jiao'ti
教條,jiao'tiao
交通,jiao'tong
跤桶,jiao'tong
角頭,jiao'tou
跤頭,jiao'tou
教徒,jiao'tu
跤腿,jiao'tui
郊外,jiao'wai
交往,jiao'wang
教務,jiao'wu
交響樂,jiao'xiang'yue
教學,jiao'xue
教訓,jiao'xun
交易,jiao'yi
教義,jiao'yi
郊游,jiao'you
教育,jiao'yu
教育部,jiao'yu'bu
僬勻,jiao'yun
教員,jiao'yun
礁燥,jiao'zao
校正,jiao'zheng
矯正,jiao'zheng
叫做,jiao'zuo
結拜,jie'bai
芥菜,jie'cai
階層,jie'ceng
傑出,jie'chu
接觸,jie'chu
解除,jie'chu
介詞,jie'ci
借詞,jie'ci
接待,jie'dai
接點,jie'dian
階段,jie'duan
解放,jie'fang
結構,jie'gou
結果,jie'guo
結合,jie'he
結婚,jie'hun
節季,jie'ji
階級,jie'ji
接接,jie'jie
接近,jie'jin
結晶,jie'jing
結局,jie'ju
解決,jie'jue
借口,jie'kou
街路,jie'lu
結論,jie'lun
節目,jie'mu
接納,jie'na
解剖,jie'pou
節氣,jie'qi
接洽,jie'qia
價錢,jie'qian
節日,jie'ri
介入,jie'ru
解散,jie'san
介紹,jie'shao
節省,jie'sheng
揭示,jie'shi
結實,jie'shi
解釋,jie'shi
接受,jie'shou
結束,jie'shu
價數,jie'shuo
劫數,jie'shuo
解說,jie'shuo
接送,jie'song
結算,jie'suan
解題,jie'ti
接頭,jie'tou
結尾,jie'wei
借問,jie'wen
接線,jie'xian
界線,jie'xian
界限,jie'xian
接續,jie'xu
戒嚴,jie'yan
解嚴,jie'yan
節約,jie'yao
結業,jie'ye
介音,jie'yin
借用,jie'yong
節育,jie'yu
街仔,jie'zai
接棧,jie'zhan
價值,jie'zhi
截止,jie'zhi
節制,jie'zhi
節奏,jie'zou
傑作,jie'zuo
今暗,jin'an
進步,jin'bu
近代,jin'dai
今旦日,jin'dan'ri
進度,jin'du
金額,jin'e
金瓜,jin'gua
金瓜石,jin'gua'shi
儘管,jin'guan
今後,jin'hou
進化,jin'hua
金婚,jin'hun
禁忌,jin'ji
緊急,jin'ji
晉江,jin'jiang
進階,jin'jie
進口,jin'kou
金庫,jin'ku
金礦,jin'kuang
近來,jin'lai
盡力,jin'li
儘量,jin'liang
緊慢,jin'man
今年,jin'nian
近年,jin'nian
金牌,jin'pai
妗婆,jin'po
晉前,jin'qian
金錢,jin'qian
近親,jin'qin
金龜,jin'qiu
今日,jin'ri
進入,jin'ru
金色,jin'se
金山,jin'shan
盡善盡美,jin'shan'jin'mei
謹慎,jin'shen
近世,jin'shi
近視,jin'shi
金屬,jin'shu
今天,jin'tian
金條,jin'tiao
晉見,jin'xian
金線,jin'xian
緊性,jin'xing
進行,jin'xing
金熠熠,jin'yi'yi
金銀,jin'yin
金魚,jin'yu
妗仔,jin'zai
金仔,jin'zai
今仔日,jin'zai'ri
進展,jin'zhan
緊張,jin'zhang
金晢晢,jin'zhe'zhe
金針,jin'zhen
禁止,jin'zhi
金紙,jin'zhi
敬愛,jing'ai
警報,jing'bao
警備,jing'bei
精彩,jing'cai
警察,jing'cha
經常,jing'chang
經典,jing'dian
京都,jing'du
經費,jing'fei
警告,jing'gao
景觀,jing'guan
警官,jing'guan
經過,jing'guo
京戲,jing'hu
淨化,jing'hua
精華,jing'hua
驚惶,jing'huang
經濟,jing'ji
境界,jing'jie
警戒,jing'jie
敬酒,jing'jiu
精力,jing'li
經歷,jing'li
經理,jing'li
景美,jing'mei
精密,jing'mi
靜脈,jing'mo
境內,jing'nei
驚儂,jing'nong
敬佩,jing'pei
景氣,jing'qi
驚奇,jing'qi
敬請,jing'qing
竟然,jing'ran
景色,jing'se
敬上,jing'shang
精神,jing'shen
驚死,jing'si
鏡臺,jing'tai
靜態,jing'tai
警惕,jing'ti
精通,jing'tong
鏡頭,jing'tou
警衛,jing'wei
景物,jing'wu
經銷,jing'xiao
兢心,jing'xin
競選,jing'xuan
精選,jing'xuan
驚訝,jing'ya
經驗,jing'yan
敬意,jing'yi
靜宜,jing'yi
經營,jing'ying
境遇,jing'yu
競爭,jing'zheng
景緻,jing'zhi
就按呢,jiu'an'ne
酒吧,jiu'ba
酒杯,jiu'bei
韭菜,jiu'cai
糾察,jiu'cha
糾纏,jiu'chan
久長,jiu'chang
舊底,jiu'di
酒矸,jiu'gan
糾葛,jiu'ge
救護,jiu'hu
救火,jiu'huo
救濟,jiu'ji
酒家,jiu'jia
究竟,jiu'jing
酒精,jiu'jing
舊曆,jiu'li
酒量,jiu'liang
酒樓,jiu'lou
救命,jiu'ming
就年,jiu'nian
舊年,jiu'nian
酒瓶,jiu'ping
就任,jiu'ren
九十,jiu'shi
就是,jiu'shi
救世,jiu'shi
舊式,jiu'shi
就學,jiu'xue
久仰,jiu'yang
就業,jiu'ye
久遠,jiu'yuan
救援,jiu'yuan
糾正,jiu'zheng
就職,jiu'zhi
九州,jiu'zhou
救助,jiu'zhu
酒醉,jiu'zui
車跋反,ju'ba'fan
舉辦,ju'ban
具備,ju'bei
劇本,ju'ben
局部,ju'bu
局長,ju'chang
舉出,ju'chu
車道,ju'dao
車頂,ju'ding
句法,ju'fa
巨觀,ju'guan
聚合,ju'he
菊花,ju'hua
車禍,ju'huo
聚集,ju'ji
聚居,ju'ju
拒絕,ju'jue
車庫,ju'ku
聚會,ju'kuai
舉例,ju'li
距離,ju'li
居留,ju'liu
車路,ju'lu
局面,ju'mian
居民,ju'min
句末,ju'mo
車碾,ju'nian
車票,ju'piao
劇情,ju'qing
車單,ju'shan
局勢,ju'shi
具體,ju'ti
車頭,ju'tou
劇團,ju'tuan
句尾,ju'wei
劇校,ju'xiao
句型,ju'xing
舉行,ju'xing
具有,ju'you
劇院,ju'yuan
俱樂部,ju'yue'bu
據在,ju'zai
車仔,ju'zai
車站,ju'zhan
車掌,ju'zhang
居住,ju'zhu
句子,ju'zi
眷村,juan'cun
捐款,juan'kuan
卷末,juan'mo
眷區,juan'qu
捲舌,juan'she
捲舌音,juan'she'yin
捐獻,juan'xian
絕筆,jue'bi
覺得,jue'de
決定,jue'ding
決斷,jue'duan
絕對,jue'dui
絕交,jue'jiao
角色,jue'se
絕食,jue'shi
矍鑠,jue'shuo
絕望,jue'wang
覺悟,jue'wu
決心,jue'xin
覺醒,jue'xing
決議,jue'yi
絕緣,jue'yuan
掘仔,jue'zai
軍備,jun'bei
軍隊,jun'dui
軍法,jun'fa
軍方,jun'fang
竣工,jun'gong
軍官,jun'guan
均衡,jun'heng
軍艦,jun'jian
軍眷,jun'juan
軍眷區,jun'juan'qu
軍民,jun'min
軍人,jun'ren
軍事,jun'shi
均屬,jun'shu
軍營,jun'ying
軍中,jun'zhong
君子,jun'zi
咖啡,ka'fei
卡車,ka'ju
卡片,ka'pian
卡輸,ka'shu
卡停仔,ka'ting'zai
卡通,ka'tong
卡嬴,ka'ying
卡早,ka'zao
開辦,kai'ban
開除,kai'chu
開創,kai'chuang
開刀,kai'dao
開發,kai'fa
開放,kai'fang
開封,kai'feng
開關,kai'guan
開化,kai'hua
開花,kai'hua
開講,kai'jiang
開車,kai'ju
開墾,kai'ken
開口,kai'kou
開會,kai'kuai
開幕,kai'mu
開設,kai'she
開始,kai'shi
楷書,kai'shu
開通,kai'tong
開拓,kai'tuo
開銷,kai'xiao
開學,kai'xue
開業,kai'ye
開展,kai'zhan
開支,kai'zhi
看病,kan'bing
看成,kan'cheng
看出,kan'chu
看到,kan'dao
刊登,kan'deng
看法,kan'fa
看顧,kan'gu
看來,kan'lai
看眛,kan'mei
看命,kan'ming
看破,kan'po
看輕,kan'qing
看守,kan'shou
看頭,kan'tou
刊物,kan'wu
看見,kan'xian
刊行,kan'xing
刊載,kan'zai
坎站,kan'zhan
看重,kan'zhong
看著,kan'zhu
看做,kan'zuo
抗衡,kang'heng
康健,kang'jian
慷慨,kang'kai
摃破,kang'po
炕肉,kang'rou
抗議,kang'yi
康樂,kang'yue
抗爭,kang'zheng
考察,kao'cha
尻川,kao'chuan
考訂,kao'ding
考古,kao'gu
洘旱,kao'han
尻脊骿,kao'ji'pian
靠近,kao'jin
考究,kao'jiu
考卷,kao'juan
栲栳,kao'lao
洘流,kao'liu
考慮,kao'lv
尻梢,kao'shao
考試,kao'shi
考驗,kao'yan
考證,kao'zheng
可愛,ke'ai
課本,ke'ben
可比,ke'bi
科長,ke'chang
課長,ke'chang
課程,ke'cheng
可讀,ke'du
可讀性,ke'du'xing
可惡,ke'e
克服,ke'fu
客贛,ke'gan
客觀,ke'guan
可貴,ke'gui
客話,ke'hua
科際,ke'ji
客家,ke'jia
可靠,ke'kao
可憐,ke'lian
科目,ke'mu
課目,ke'mu
可能,ke'neng
可怕,ke'pa
客氣,ke'qi
可取,ke'qu
可是,ke'shi
課稅,ke'shui
客體,ke'ti
課題,ke'ti
課外,ke'wai
可謂,ke'wei
課文,ke'wen
可惜,ke'xi
可見,ke'xian
可笑,ke'xiao
可信,ke'xin
科學,ke'xue
刻意,ke'yi
可以,ke'yi
可疑,ke'yi
客語,ke'yu
科元,ke'yuan
可知,ke'zhi
肯定,ken'ding
懇切,ken'qie
懇求,ken'qiu
恐怖,kong'bu
悾癲,kong'dian
空縫,kong'feng
悾憨,kong'han
恐嚇,kong'he
空喙,kong'hui
空間,kong'jian
恐驚,kong'jing
恐懼,kong'ju
空軍,kong'jun
空課,kong'ke
恐怕,kong'pa
空氣,kong'qi
空前,kong'qian
空殼,kong'qiao
孔雀,kong'que
空手,kong'shou
控訴,kong'su
空頭,kong'tou
空襲,kong'xi
空想,kong'xiang
空心,kong'xin
空音,kong'yin
空運,kong'yun
控制,kong'zhi
空中,kong'zhong
孔子,kong'zi
口才,kou'cai
扣除,kou'chu
口傳,kou'chuan
口號,kou'hao
口湖,kou'hu
扣留,kou'liu
口氣,kou'qi
口腔,kou'qiang
口琴,kou'qin
口試,kou'shi
口吻,kou'wen
口音,kou'yin
口語,kou'yu
口灶,kou'zao
褲帶,ku'dai
苦毒,ku'du
哭父,ku'fu
苦瓜,ku'gua
苦果,ku'guo
苦楝,ku'lian
苦悶,ku'men
苦腦,ku'nao
苦難,ku'nuo
苦勸,ku'quan
苦心,ku'xin
酷形,ku'xing
苦學,ku'xue
堀仔,ku'zai
窟仔,ku'zai
苦衷,ku'zhong
誇獎,kua'jiang
誇口,kua'kou
誇張,kua'zhang
塊卜,kuai'bu
快餐,kuai'can
會場,kuai'chang
會長,kuai'chang
會得,kuai'de
會凍,kuai'dong
會費,kuai'fei
會赴,kuai'fu
會館,kuai'guan
會合,kuai'he
會話,kuai'hua
快活,kuai'huo
會計,kuai'ji
會記得,kuai'ji'de
快車,kuai'ju
會堪得,kuai'kan'de
會社,kuai'she
會使,kuai'shi
會使得,kuai'shi'de
快速,kuai'su
會曉,kuai'xiao
會議,kuai'yi
會用,kuai'yong
會用得,kuai'yong'de
會友,kuai'you
快樂,kuai'yue
會員,kuai'yun
會仔,kuai'zai
款待,kuan'dai
款勸,kuan'quan
寬容,kuan'rong
款式,kuan'shi
鋛兜,kuang'dou
曠課,kuang'ke
況且,kuang'qie
礦物,kuang'wu
鋛卂,kuang'xun
曠野,kuang'ye
礦業,kuang'ye
魁北克,kui'bei'ke
虧本,kui'ben
傀儡,kui'lei
潰瘍,kui'yang
睏房,kun'fang
困境,kun'jing
昆明,kun'ming
困難,kun'nuo
困擾,kun'rao
睏衫,kun'shan
擴充,kuo'chong
擴大,kuo'da
括號,kuo'hao
括弧,kuo'hu
擴散,kuo'san
擴張,kuo'zhang
喇叭,la'ba
蠟筆,la'bi
拉丁,la'ding
垃圾,la'ji
拉鍊,la'lian
癩杄,la'qian
臘人,la'ren
蠟條,la'tiao
蠟燭,la'zhu
來賓,lai'bin
來回,lai'hui
來歷,lai'li
來去,lai'qu
來日,lai'ri
來往,lai'wang
來源,lai'yuan
來自,lai'zi
蘭花,lan'hua
纜車,lan'ju
攬爛,lan'lan
濫流,lan'liu
籃球,lan'qiu
濫糝,lan'san
籃仔,lan'zai
蘭州,lan'zhou
狼狽,lang'bei
浪費,lang'fei
老阿公,lao'a'gong
老阿婆,lao'a'po
老板,lao'ban
勞動,lao'dong
勞煩,lao'fan
老父,lao'fu
勞工,lao'gong
老公,lao'gong
老猴,lao'hou
老化,lao'hua
老花,lao'hua
勞苦,lao'ku
勞力,lao'li
老練,lao'lian
老母,lao'mu
老年,lao'nian
老儂,lao'nong
老派,lao'pai
老婆,lao'po
老人,lao'ren
老實,lao'shi
老師,lao'shi
老鼠,lao'shu
老歲仔,lao'sui'zai
老幼,lao'you
了後,le'hou
了結,le'jie
了錢,le'qian
雷達,lei'da
雷公,lei'gong
累積,lei'ji
累計,lei'ji
雷射,lei'she
類似,lei'si
類推,lei'tui
類型,lei'xing
雷州,lei'zhou
累贅,lei'zhui
冷藏,leng'cang
冷淡,leng'dan
冷凍,leng'dong
冷靜,leng'jing
冷氣,leng'qi
冷卻,leng'que
冷水,leng'shui
籬笆,li'ba
禮拜,li'bai
利便,li'bian
離別,li'bie
禮餅,li'bing
立場,li'chang
里程,li'cheng
立春,li'chun
歷代,li'dai
理髮,li'fa
立法,li'fa
立法院,li'fa'yuan
禮服,li'fu
厲害,li'hai
離婚,li'hun
立即,li'ji
粒積,li'ji
理解,li'jie
禮節,li'jie
禮金,li'jin
離經,li'jing
離開,li'kai
立刻,li'ke
歷來,li'lai
力量,li'liang
理論,li'lun
禮貌,li'mao
裡面,li'mian
黎明,li'ming
理念,li'nian
禮品,li'pin
釐清,li'qing
立秋,li'qiu
曆日,li'ri
例如,li'ru
歷史,li'shi
歷時,li'shi
理事,li'shi
禮數,li'shuo
禮俗,li'su
禮堂,li'tang
立體,li'ti
禮帖,li'tie
例外,li'wai
立委,li'wei
禮物,li'wu
利息,li'xi
理想,li'xiang
理性,li'xing
理學,li'xue
立約,li'yao
利益,li'yi
利用,li'yong
理由,li'you
李仔,li'zai
梨仔,li'zai
笠仔,li'zai
蜊仔,li'zai
例證,li'zheng
荔枝,li'zhi
例子,li'zi
例字,li'zi
戀愛,lian'ai
聯邦,lian'bang
連鞭,lian'bian
連詞,lian'ci
連帶,lian'dai
練讀,lian'du
連讀,lian'du
連貫,lian'guan
聯合,lian'he
聯絡,lian'lao
憐憫,lian'min
練習,lian'xi
聯席,lian'xi
聯繫,lian'xi
連線,lian'xian
聯想,lian'xiang
練寫,lian'xie
連紲,lian'xie
連續,lian'xu
簾簷,lian'yan
連載,lian'zai
連字調,lian'zi'tiao
糧倉,liang'cang
糧草,liang'cao
量詞,liang'ci
兩個,liang'ge
良好,liang'hao
諒解,liang'jie
兩可,liang'ke
量其約,liang'qi'yao
糧食,liang'shi
兩條,liang'tiao
良心,liang'xin
量早,liang'zao
兩者,liang'zhe
兩種,liang'zhong
兩字,liang'zi
了不起,liao'bu'qi
繚痕,liao'hen
料計,liao'ji
料叫,liao'jiao
了解,liao'jie
料理,liao'li
蟟鯉,liao'li
了然,liao'ran
料想,liao'xiang
療養,liao'yang
寮仔,liao'zai
料做,liao'zuo
列表,lie'biao
獵銃,lie'chong
列出,lie'chu
列舉,lie'ju
列車,lie'ju
劣勢,lie'shi
列位,lie'wei
列席,lie'xi
臨床,lin'chuang
鄰國,lin'guo
鄰接,lin'jie
鄰近,lin'jin
林口,lin'kou
臨時,lin'shi
林投,lin'tou
林園,lin'yuan
臨終,lin'zhong
領帶,ling'dai
領導,ling'dao
領海,ling'hai
靈魂,ling'hun
靈活,ling'huo
零件,ling'jian
菱角,ling'jiao
領教,ling'jiao
伶俐,ling'li
玲瓏,ling'long
另日,ling'ri
領事,ling'shi
零售,ling'shou
領收,ling'shou
領屬,ling'shu
令堂,ling'tang
領土,ling'tu
另外,ling'wai
零星,ling'xing
領袖,ling'xiu
零用,ling'yong
領域,ling'yu
令尊,ling'zun
溜冰,liu'bing
流傳,liu'chuan
留傳,liu'chuan
留存,liu'cun
陸地,liu'di
柳丁,liu'ding
流動,liu'dong
流汗,liu'han
硫磺,liu'huang
留級,liu'ji
蟉蠽,liu'jie
陸軍,liu'jun
流浪,liu'lang
流利,liu'li
留念,liu'nian
六龜,liu'qiu
琉球,liu'qiu
留神,liu'shen
六十,liu'shi
流失,liu'shi
柳樹,liu'shu
流水,liu'shui
流通,liu'tong
留心,liu'xin
流行,liu'xing
陸續,liu'xu
流血,liu'xue
留學,liu'xue
留學生,liu'xue'sheng
留意,liu'yi
流域,liu'yu
蟉蚤,liu'zao
壟斷,long'duan
龍海,long'hai
嚨喉,long'hou
攏無,long'mo
攏是,long'shi
龍溪,long'xi
龍岩,long'yan
龍眼,long'yan
攏有,long'you
籠仔,long'zai
攏總,long'zong
漏電,lou'dian
樓頂,lou'ding
漏風,lou'feng
樓跤,lou'jiao
漏氣,lou'qi
漏屎,lou'shi
樓梯,lou'ti
樓仔,lou'zai
漏仔,lou'zai
樓仔厝,lou'zai'cuo
路標,lu'biao
路燈,lu'deng
路費,lu'fei
鹿港,lu'gang
蘆薈,lu'hui
路口,lu'kou
路蠻,lu'man
錄取,lu'qu
鹵肉,lu'rou
露水,lu'shui
廬筍,lu'sun
路頭,lu'tou
路途,lu'tu
路尾,lu'wei
路線,lu'xian
錄音,lu'yin
錄影,lu'ying
露營,lu'ying
路用,lu'yong
鱸魚,lu'yu
路中,lu'zhong
蘆洲,lu'zhou
路竹,lu'zhu
卵白,luan'bai
卵白質,luan'bai'zhi
卵包,luan'bao
卵清,luan'qing
卵仁,luan'ren
掠奪,lue'duo
略仔,lue'zai
崙背,lun'bei
論點,lun'dian
輪迴,lun'hui
倫理,lun'li
輪流,lun'liu
輪胎,lun'tai
論壇,lun'tan
論題,lun'ti
論調,lun'tiao
論文,lun'wen
輪椅,lun'yi
論元,lun'yuan
輪仔,lun'zai
論戰,lun'zhan
論爭,lun'zheng
論證,lun'zheng
落成,luo'cheng
落鉤,luo'gou
鑼鼓,luo'gu
落後,luo'hou
邏輯,luo'ji
落來,luo'lai
羅列,luo'lie
羅馬,luo'ma
羅馬字,luo'ma'zi
落去,luo'qu
落實,luo'shi
螺絲,luo'si
螺絲釘,luo'si'ding
囉嗦,luo'suo
落胎,luo'tai
駱駝,luo'tuo
落尾,luo'wei
落伍,luo'wu
落選,luo'xuan
落雨,luo'yu
綠豆,lv'dou
旅費,lv'fei
旅館,lv'guan
旅客,lv'ke
綠色,lv'se
旅社,lv'she
律師,lv'shi
呂叔湘,lv'shu'xiang
旅行,lv'xing
綠洲,lv'zhou
麻痺,ma'bi
麻餈,ma'ci
麻煩,ma'fan
嗎啡,ma'fei
麻瘋,ma'feng
馬戲,ma'hu
馬虎,ma'hu
馬車,ma'ju
馬來西亞,ma'lai'xi'ya
馬來亞,ma'lai'ya
媽媽,ma'ma
瑪瑙,ma'nao
麻雀,ma'que
馬上,ma'shang
嘛是,ma'shi
瑪鋉,ma'su
碼頭,ma'tou
麻藥,ma'yao
麻油,ma'you
媽祖,ma'zu
麻醉,ma'zui
埋藏,mai'cang
埋伏,mai'fu
麥寮,mai'liao
買賣,mai'mai
埋沒,mai'mo
買票,mai'piao
埋葬,mai'zang
滿潮,man'chao
慢冬,man'dong
慢車,man'ju
滿面,man'mian
慢性,man'xing
滿意,man'yi
漫遊,man'you
埋怨,man'yuan
滿月,man'yue
滿洲,man'zhou
滿足,man'zu
盲腸,mang'chang
盲點,mang'dian
盲目,mang'mu
盲從,mang'zong
毛筆,mao'bi
毛病,mao'bing
毛蟲,mao'chong
矛盾,mao'dun
冒犯,mao'fan
貓面,mao'mian
茂盛,mao'sheng
冒失,mao'shi
冒險,mao'xian
毛蟹,mao'xie
貿易,mao'yi
帽仔,mao'zai
貓仔,mao'zai
美慈,mei'ci
美蝶,mei'die
袂凍,mei'dong
梅毒,mei'du
袂赴,mei'fu
美工,mei'gong
美觀,mei'guan
玫瑰,mei'gui
美國,mei'guo
袂記,mei'ji
媒介,mei'jie
美金,mei'jin
袂堪,mei'kan
煤礦,mei'kuang
美麗,mei'li
美麗島,mei'li'dao
美滿,mei'man
美貌,mei'mao
妹妹,mei'mei
每年,mei'nian
媒儂,mei'nong
美濃,mei'nong
美人,mei'ren
每日,mei'ri
美容,mei'rong
美色,mei'se
梅山,mei'shan
袂使,mei'shi
美術,mei'shu
袂輸,mei'shu
媒體,mei'ti
袂見笑,mei'xian'xiao
袂曉,mei'xiao
梅縣,mei'xuan
袂用,mei'yong
袂用得,mei'yong'de
美洲,mei'zhou
袂著,mei'zhu
門風,men'feng
門戶,men'hu
門口,men'kou
門聯,men'lian
門牌,men'pai
門票,men'piao
門生,men'sheng
門市,men'shi
門下,men'xia
門診,men'zhen
蠓蟲,meng'chong
蒙古,meng'gu
猛烈,meng'lie
猛獸,meng'shou
雺霧,meng'wu
艋舺,meng'xia
夢見,meng'xian
夢想,meng'xiang
萌芽,meng'ya
蠓仔,meng'zai
蠓罩,meng'zhao
孟子,meng'zi
米斗,mi'dou
秘方,mi'fang
米芳,mi'fang
米粉,mi'fen
米糕,mi'gao
宓喙,mi'hui
秘結,mi'jie
米酒,mi'jiu
秘密,mi'mi
密婆,mi'po
密切,mi'qie
米篩,mi'shai
秘書,mi'shu
彌陀,mi'tuo
迷信,mi'xin
密周周,mi'zhou'zhou
麵包,mian'bao
棉被,mian'bei
麵黐,mian'chi
眠床,mian'chuang
緬甸,mian'dian
面對,mian'dui
免費,mian'fei
麵粉,mian'fen
綿花,mian'hua
面積,mian'ji
勉強,mian'jiang
面會,mian'kuai
勉勵,mian'li
面臨,mian'lin
面貌,mian'mao
眠夢,mian'meng
面目,mian'mu
麵龜,mian'qiu
面容,mian'rong
面色,mian'se
面霜,mian'shuang
免稅,mian'shui
麵條,mian'tiao
麵線,mian'xian
面相,mian'xiang
免疫,mian'yi
綿仔,mian'zai
面子,mian'zi
苗栗,miao'li
描述,miao'shu
描寫,miao'xie
秒鐘,miao'zhong
滅亡,mie'wang
敏感,min'gan
民歌,min'ge
民國,min'guo
民間,min'jian
敏捷,min'jie
民進黨,min'jin'dang
閩客,min'ke
閩南,min'nan
閩南話,min'nan'hua
閩南語,min'nan'yu
閩南語經典辭書彙編,min'nan'yu'jing'dian'ci'shu'hui'bian
民生,min'sheng
民俗,min'su
閩台,min'tai
民謠,min'yao
民意,min'yi
民藝,min'yi
閩語,min'yu
民眾,min'zhong
民主,min'zhu
民族,min'zu
明白,ming'bai
名簿,ming'bu
名冊,ming'ce
名產,ming'chan
明朝,ming'chao
名稱,ming'cheng
名刺,ming'ci
名詞,ming'ci
明代,ming'dai
明旦再,ming'dan'zai
名份,ming'fen
名間,ming'jian
名利,ming'li
明亮,ming'liang
明瞭,ming'liao
命令,ming'ling
命名,ming'ming
明年,ming'nian
名片,ming'pian
明確,ming'que
暝日,ming'ri
名單,ming'shan
名聲,ming'sheng
明示,ming'shi
暝時,ming'shi
命題,ming'ti
明天,ming'tian
明顯,ming'xian
明信片,ming'xin'pian
明言,ming'yan
名義,ming'yi
名譽,ming'yu
命運,ming'yun
明治,ming'zhi
名字,ming'zi
無愛,mo'ai
無伴,mo'ban
脈搏,mo'bo
摩擦,mo'ca
摩擦音,mo'ca'yin
無采,mo'cai
無打緊,mo'da'jin
無膽,mo'dan
無的確,mo'de'que
無定著,mo'ding'zhu
末端,mo'duan
無法,mo'fa
無法度,mo'fa'du
模範,mo'fan
模倣,mo'fang
無夠,mo'gou
無辜,mo'gu
莫怪,mo'guai
無關,mo'guan
魔鬼,mo'gui
模糊,mo'hu
模拉,mo'la
無聊,mo'liao
模稜,mo'ling
無路,mo'lu
無論,mo'lun
沒落,mo'luo
無奈,mo'nai
墨盤,mo'pan
末期,mo'qi
無情,mo'qing
無去,mo'qu
無偌久,mo'ruo'jiu
陌生,mo'sheng
陌生人,mo'sheng'ren
模式,mo'shi
沒收,mo'shou
